"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial","sid"
"Human_Breast_Andersson_10142021_ST_A3_19x22",0.0175899976587662,0.0270981037046377,0.00418187053353745,0.00248403949421887,0.0024422457512963,0.00388442795565963,0.0044041699217794,0.00972885693445867,0.928186288045646,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_19x23",0.0138385473468215,0.0293245883256855,0.0100603576364521,0.00454279666321294,0.00251477421184699,0.00492161150270933,0.00295601660034086,0.0787149656708534,0.853126342042077,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_19x24",0.0426575764563717,0.0441990019270627,0.00840252953449496,0.00882841129039863,0.0102701517921271,0.0153380246533352,0.00410602126693801,0.24377909799411,0.622419185085162,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_19x25",0.038003127010087,0.0647009526726013,0.0165478957513745,0.00938544186946528,0.015496533070939,0.0385577383619189,0.0157999266844804,0.208001546417592,0.593506838161541,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_19x26",0.0768417622997183,0.030107799224199,0.0221219642688328,0.0202573470300358,0.0206974497536819,0.0177184821130794,0.0135518191396373,0.150528508875917,0.648174867294898,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_19x27",0.0396192850353562,0.037884508029158,0.0100131253641349,0.0230578112413691,0.0169612042877578,0.0137417813531625,0.00551774187693476,0.0528338085910192,0.800370734221107,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_20x12",0.016614374837981,0.0277868381864888,0.00891182861028075,0.00377151686713622,0.00757471283565443,0.00730405573586442,0.00370286440438962,0.17835854686764,0.745975261654565,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_20x13",0.0490966856847419,0.0624964729737313,0.0231100273311024,0.0175714808220814,0.0380393984265286,0.027288378290568,0.0144569677518107,0.127149414443121,0.640791174276315,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_20x14",0.149441669060368,0.0578983733003824,0.0334849940735772,0.0172484957226589,0.0125817375587504,0.0268066630517538,0.00800925923369542,0.118982668902582,0.575546139096232,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_20x15",0.106387315931093,0.0974852321394279,0.0494303142797012,0.0150348512348446,0.00969858650890602,0.031930581863075,0.00602275059083844,0.0374959089867727,0.646514458465341,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_20x16",0.0371094595195012,0.0716888812635185,0.0104841867861863,0.00445667703929508,0.00516211335263881,0.0151160910183294,0.00459519286029028,0.0417342949995151,0.809653103160725,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_20x17",0.0924210456049413,0.0247314731896325,0.0159278286787233,0.023541867571942,0.0307548350563621,0.0239373863969137,0.0126914495181843,0.112596523410321,0.66339759057298,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_20x18",0.024871160461942,0.0419785413100643,0.00429003783965119,0.00988790270360848,0.0101590814633238,0.00995067965287773,0.00572770617109437,0.142629715780996,0.750505174616443,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_20x19",0.0206074118565879,0.0252892072602546,0.0054955113997119,0.00684181385854534,0.00573567115118912,0.00801171871639213,0.00663484250504022,0.0978099048258635,0.823573918426415,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_20x20",0.0419082968167108,0.0327256006856865,0.0153498211647298,0.0151922265047373,0.0228807300829124,0.0145228095253713,0.00979177582747808,0.242626132960206,0.605002606432167,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_20x21",0.0529769534240389,0.0353529405746652,0.0149700816070247,0.00880882880547353,0.0112825972251805,0.0194994255083149,0.00760240454696496,0.15400394074416,0.695502827564177,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_20x22",0.00952936047479854,0.0167033329010329,0.00260465967467279,0.00242827299356912,0.00391234612383172,0.00495095726239681,0.00550141020177486,0.172610893728605,0.781758766639318,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_20x23",0.0462546995145425,0.043053142375054,0.00999030340903888,0.006429801894672,0.00486001357461589,0.0117929182279292,0.0120242440262906,0.190903555188751,0.674691321789106,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_20x24",0.0517837675989097,0.0233536545073965,0.0253960874250881,0.0142405880522139,0.0119511943877157,0.00956192572111365,0.00508569979185059,0.0596278191340015,0.79899926338171,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_20x25",0.0510724203622898,0.0353450292479214,0.0120451707698214,0.0105800421754331,0.0157608115288313,0.0202081382527773,0.00803677566078158,0.122792476050599,0.724159135951545,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_20x26",0.0372294227529918,0.0415083478896753,0.0202810819579236,0.0105161025749138,0.0141560110533802,0.0159915739519046,0.00721928094468005,0.108698928301623,0.744399250572908,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_20x27",0.0336813584062899,0.0303245245524247,0.0159194631803105,0.0282121808247223,0.0119198337706226,0.0109366012935916,0.00500972610803584,0.162357421445929,0.701638890418074,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_21x12",0.0983189219245304,0.0332331169032374,0.0139191496598775,0.0303390649365075,0.0161546939725232,0.031069759987271,0.0107775510580889,0.139331841994281,0.626855899563683,"Human_Breast_Andersson_10142021_ST_A3"
"Human_Breast_Andersson_10142021_ST_A3_21x13",0.0188497254754317,0.0275897852536758,0.0103120530347866,0.010753773820905,0.0115507890924591,0.00707045580267937,0.0111258525051966,0.111247011391212,0.791500553623654,"Human_Breast_Andersson_10142021_ST_A3"
