"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial","sid"
"Human_Breast_Andersson_10142021_ST_C2_15x22",0.209911023246594,0.108114052010741,0.0730299461483939,0.00149581461529291,0.00263894095446048,0.0146716311846068,0.000765133995179629,0.580979391071543,0.00839406677318822,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_15x23",0.127725830719907,0.170165855315215,0.0556167471892863,0.0164141215732137,0.020182745348839,0.0562488444746839,0.00642959018163425,0.217621716708902,0.329594548488319,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_15x24",0.0660152302338586,0.157949431394365,0.0438012098222008,0.0140085995282946,0.0247235892034097,0.0977586949838499,0.0136085466424379,0.192708096052763,0.38942660213882,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_15x25",0.0914752280949827,0.117577327063957,0.0501789617449212,0.0158685224921868,0.0478988698730756,0.0945401229631439,0.00793452834328432,0.441218040818128,0.133308398606321,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_15x26",0.163192582875337,0.117989477049512,0.0445937047078351,0.029324222632768,0.119987638592471,0.0923284156529665,0.00740359079018146,0.159742996344867,0.265437371354062,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_16x18",0.0716057257044969,0.0835335749895189,0.0355493771969904,0.01433962165771,0.0273559764388386,0.0610599741948519,0.0271861522297968,0.0809971368933687,0.598372460694428,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_16x19",0.118728114279282,0.0848978296491248,0.0567413150609008,0.00468682609596221,0.0361014622697232,0.0522293129555835,0.00748955121059646,0.489238685313926,0.1498869031649,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_16x20",0.0435705085753563,0.202068134110597,0.0805726749999978,0.016130011241082,0.0219659807878079,0.045926284304296,0.0152474763181118,0.28560695063767,0.288911979025081,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_16x21",0.32116898451738,0.130903147318522,0.0376214248041209,0.000507700347049078,0.00230496444769331,0.0340577690713167,0.00025485386514273,0.423338782687179,0.0498423729415968,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_16x22",0.334696901133319,0.108345542167488,0.0391884740956044,0.00347627954306089,0.0106959421517858,0.0394165306222628,0.00200626845057008,0.423085805789851,0.0390882560460581,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_16x23",0.0953548734076994,0.0985228413388342,0.037985590860087,0.0107987773127787,0.0153429888982378,0.0363012731567866,0.00885246563272034,0.416626548293374,0.280214641099482,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_16x24",0.0783268674548947,0.133904002610767,0.035053869909635,0.00548056001045954,0.0119364068118102,0.0608746231960243,0.00439979208535908,0.506468805938572,0.163555071982477,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_16x25",0.0644038164729141,0.166051241986176,0.046118858433865,0.00961302312667589,0.0221104961908975,0.110816863564706,0.0159217844809952,0.435520043182069,0.129443872561702,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_16x26",0.0789743507247553,0.122285303689633,0.0909314721170324,0.0105589157285777,0.0165742680582142,0.0784272814331402,0.00699680177480756,0.487103725404727,0.108147881069113,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_17x17",0.223884622249761,0.110999391287739,0.0726804818034652,0.0172633066991882,0.0462604313897065,0.0975237904795685,0.014340769419739,0.274899164826314,0.142148041844519,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_17x18",0.128953601535625,0.19726471144758,0.0468927820008677,0.00179387426457292,0.00658175255068134,0.044844816900901,0.00727439503508779,0.26566306927345,0.300730996991234,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_17x19",0.0508855121642805,0.101432474280448,0.0474479063006763,0.0340855917372609,0.0519369621166596,0.0429649611294711,0.0513818083339202,0.0822468201191724,0.537617963818111,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_17x20",0.0484051874667166,0.181670921325371,0.109095328986542,0.0108978735353895,0.014357250137481,0.0767777205272646,0.0048551250049441,0.300161807766945,0.253778785249346,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_17x21",0.156423349678521,0.152310120407468,0.0460762958958138,0.0126105493970809,0.0173386391153898,0.0431257013901228,0.0121419086825257,0.515407466890005,0.0445659685430729,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_17x22",0.0796656861914498,0.125622677919722,0.0316423198129073,0.02810917869366,0.0546121603012293,0.127880409064151,0.00751414272468955,0.409036446674425,0.135916978617767,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_17x23",0.0736415757562492,0.0827039051810506,0.0336992362779657,0.0213955924979214,0.0347154585809572,0.0428770687622444,0.010029966946483,0.126776670187638,0.57416052580949,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_17x24",0.0561612268069917,0.12581967036516,0.0312520358542759,0.00314242317863738,0.0073849839344252,0.0281063848239793,0.00526679572876929,0.576272692235098,0.166593787072663,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_17x25",0.0783266758523571,0.146412812842103,0.0502701733367481,0.0088292613240447,0.0233086197592604,0.0866474631973636,0.00477204001579074,0.37900835275351,0.222424600918822,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_17x26",0.0321880950292266,0.191591243378473,0.0970096085288421,0.00733583880773023,0.0205192544643187,0.129672615946159,0.00619862372550644,0.394880079598808,0.120604640520937,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_17x27",0.0731308426620878,0.178959240011424,0.0979718006015673,0.0140704104899349,0.0214647826077236,0.102764472734689,0.00604660422847172,0.347194553291537,0.158397293372565,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_18x17",0.108465105527621,0.132665221382403,0.178661138428562,0.0140990015424547,0.046429109130628,0.083472582864727,0.00542159349715321,0.279029737278396,0.151756510348055,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_18x18",0.0961990934300532,0.154722553965876,0.0474906688216087,0.00883075843279336,0.0111950979273211,0.0436997879237251,0.0200193851277138,0.331437000581533,0.286405653789376,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_18x19",0.0791104465894889,0.179274799578656,0.0533312575021826,0.0233409604316499,0.021038653962771,0.110090523362953,0.0109125373476281,0.316718815198178,0.206182006026493,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_18x21",0.154544942204975,0.155970482428468,0.0821916602290621,0.0297458754099025,0.0764826317583191,0.0762409769408924,0.00448396422134226,0.324493126935437,0.0958463398716021,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_18x22",0.0570811891999473,0.207462254467126,0.0319563089884317,0.0143018798097469,0.0518725049857314,0.0873085808635664,0.00582719222526381,0.288201209047838,0.255988880412349,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_18x23",0.0517900588391206,0.157761534100589,0.0525767162114724,0.00810274193442885,0.0294281465991264,0.0615923473426344,0.00449749874311277,0.403601442871192,0.230649513358323,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_18x24",0.0740733300908724,0.177099672930951,0.0477252339404964,0.0208002235582071,0.037792298920133,0.0957650301155903,0.0159302036118202,0.259087785388421,0.271726221443509,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_18x25",0.0773662223794453,0.180759141909331,0.0506348197097142,0.00834620859483114,0.0247063189597161,0.127504015800097,0.00727874588764995,0.358538173837805,0.164866352921411,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_18x26",0.0438243156421532,0.136364229038525,0.0455786015198657,0.0129147760829595,0.00747989496418835,0.126109399830022,0.00317789923338141,0.48268922084728,0.141861662841624,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_18x27",0.0388485673708393,0.119271124137386,0.0657879571579585,0.0212155221994995,0.0530370164101391,0.0555265878176564,0.0147266095798692,0.26628429924964,0.365302316077012,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_19x16",0.106249956427243,0.169397206012477,0.0551474787457896,0.155381249805421,0.120893555729543,0.0566173535910415,0.00210710832565097,0.0379850826056195,0.296221008757214,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_19x17",0.057637402065277,0.101398342805384,0.0423419096115948,0.012146938758665,0.0190607229533762,0.0911192579129541,0.0113367551157946,0.562494441062229,0.102464229714726,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_19x18",0.0370654725051469,0.166645630436646,0.0605951406879275,0.00725008301413429,0.00266783206244552,0.261574004660151,0.00854774588200144,0.309622793070836,0.146031297680711,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_19x19",0.098544752890436,0.243122722954069,0.0455335503288425,0.0107244060030335,0.0142154358084023,0.216896969009252,0.00429744820276703,0.21533669374639,0.151328021056807,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_19x20",0.182624416258808,0.178785703591571,0.0467457664602026,0.015828424627637,0.0335057621405334,0.113089414940385,0.00717132390211217,0.285286237675961,0.13696295040279,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_19x21",0.06792123435411,0.129087687693523,0.0428404705435918,0.00922612062968109,0.0298378944184303,0.0678289361926692,0.0113954876541106,0.403782673622596,0.238079494891288,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_19x22",0.0659034961126031,0.163009974309896,0.0405844026301242,0.0102026034590704,0.0403473825068178,0.0547763970310681,0.0101162860775666,0.42797942146627,0.187080036406583,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_19x23",0.05275044261908,0.116749462810238,0.0466081934045822,0.0158670321869667,0.0430718644049956,0.0560451316283832,0.00878665959043248,0.460182119254943,0.199939094100379,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_19x24",0.0374359155198019,0.1224618048622,0.0232454293176676,0.0172095311560302,0.0112851229978872,0.0549495484823224,0.0047664344999612,0.589081913952616,0.139564299211513,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_19x25",0.0965386767770998,0.161214272259516,0.0395260882068843,0.00782915241327949,0.0181535506183682,0.117572967167374,0.00953641907696297,0.358275802748416,0.191353070732099,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_19x26",0.138609216018498,0.16334998397867,0.0566785415522151,0.00897911338846082,0.0268614655922404,0.116767637469872,0.0100178222651054,0.348450522543053,0.130285697191885,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_19x27",0.0466048992280105,0.0955458896503002,0.0410023036728217,0.0038951691812549,0.0307757656666395,0.112176932679834,0.00418031323097761,0.549473993224835,0.116344733465327,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_20x15",0.0327945822670711,0.108422660258725,0.101785425218587,0.002394521255156,0.00626844013752266,0.0270693575855325,0.0124393572883445,0.501061431026524,0.207764224962536,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_20x16",0.0809788617449222,0.141192076166842,0.104940505773375,0.0011029016733696,0.00232668450274222,0.120165567912045,0.00114545459255452,0.411406255162599,0.13674169247155,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_20x17",0.0817026703415995,0.192436398836373,0.103098688872232,0.00627667549445635,0.0157802358243941,0.214792844572638,0.0134189356042057,0.114985976894171,0.257507573559931,"Human_Breast_Andersson_10142021_ST_C2"
"Human_Breast_Andersson_10142021_ST_C2_20x18",0.0476310160750687,0.156112993511976,0.0478036512646561,0.00567258270193963,0.0125849088133123,0.0557317084679164,0.0165462580634389,0.263015481667039,0.394901399434653,"Human_Breast_Andersson_10142021_ST_C2"
