"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial","sid"
"Human_Breast_Andersson_10142021_ST_H3_10x20",0.101242192142586,0.0534808900571015,0.0279885048939075,0.0868050368309158,0.184923688472305,0.145971102096737,0.052330842007081,0.167462558384593,0.179795185114773,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_10x21",0.118611066478595,0.0827891093653969,0.0281589617608713,0.17910609344912,0.312888427606207,0.130113112471543,0.0441805922461025,0.0552362152440469,0.0489164213781175,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_10x22",0.129812236739093,0.0447474247596172,0.0662004561490908,0.272457253534509,0.181552074105904,0.090225400698721,0.0898805813365501,0.0697182176574736,0.055406355019042,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_10x23",0.0580546728980984,0.0976826304888957,0.01839396090014,0.0415746092767494,0.0475468646115908,0.100896011241645,0.0420809412594976,0.5008667740611,0.0929035352622836,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_10x26",0.263565230991879,0.0829243554958824,0.0474749883011793,0.0585777336923914,0.0796772381335979,0.126998186936155,0.122204737085576,0.037006793775591,0.181570735587748,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_10x30",0.0375312086340981,0.0292832137365323,0.00749695155164069,0.0157815419040234,0.149160322352628,0.114911740924886,0.0930229841820191,0.259187655060797,0.293624381653376,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_10x31",0.0452993796991549,0.0526397732202154,0.0215852349441525,0.0232287018484342,0.0465865514778345,0.0390546798359461,0.0869875422723029,0.242420896173277,0.442197240528683,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_10x32",0.0561392892244864,0.0379889294653603,0.0118002420393791,0.161897885432048,0.170432260947395,0.0229180105164821,0.0485106616584566,0.365688768347416,0.124623952368977,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_10x33",0.136658094825019,0.112111244371367,0.026437750134485,0.0205483504487858,0.085962147623234,0.190417016123497,0.0511190684080072,0.155718233358098,0.221028094707507,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_10x34",0.0793213372617082,0.0306811104039641,0.0166222930935124,0.0246339840046975,0.170371764007316,0.0785071552424618,0.106524889245489,0.388339231275649,0.104998235465202,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_11x10",0.0864390155639371,0.0605086421991056,0.0446863253521647,0.0319265363761733,0.0131076689173173,0.0817539843885042,0.188801441131012,0.354105630299296,0.13867075577249,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_11x12",0.069451029338501,0.0247193678689692,0.0658534779618678,0.097560446455655,0.474290607240074,0.0579288299149546,0.0307669882166069,0.112901964907647,0.0665272880957244,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_11x13",0.0199419347891265,0.0576029298886277,0.00893530098316345,0.00152163148203552,0.00232548260894317,0.00496406949391367,0.0949132798152031,0.771461087704648,0.0383342832343391,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_11x14",0.141978174779461,0.097461626639274,0.0499058228914475,0.0939455561291384,0.0410683310123835,0.120674533613676,0.0977172071254238,0.280629543232355,0.0766192045768408,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_11x15",0.0396943828512214,0.0725499000224292,0.151808290497616,0.019190462713437,0.120114645153334,0.0526636274478189,0.0606235007561118,0.409423676219307,0.0739315143387256,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_11x16",0.0966412436483402,0.0469374355172329,0.0259771131431997,0.188141799810234,0.308644660663536,0.0742607564609145,0.0412976029765404,0.103470787125107,0.114628600654895,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_11x17",0.0633416476302643,0.0571580670246776,0.0270850408868181,0.0957518316280173,0.160124078650067,0.0590532578102172,0.170184702982795,0.0446238078638323,0.322677565523311,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_11x18",0.115966400789987,0.0433561147335735,0.0141834782259472,0.0993355460685288,0.0721414961632301,0.0560658420879087,0.108252085876999,0.10312934287494,0.387569693178885,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_11x19",0.140893837752484,0.0609055202161446,0.0216843058571917,0.0295997921141442,0.0896958904991239,0.0712947026869493,0.123569995208252,0.267105793811683,0.195250161854028,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_11x20",0.157094001666706,0.0603267661595604,0.0458885217831396,0.161567755385887,0.123785665062267,0.0677654304249478,0.0583186661971732,0.131352289329169,0.19390090399115,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_11x21",0.109751276944389,0.0680599730486107,0.0519700468846384,0.122345706961871,0.351326259064245,0.116679459225437,0.0631465335050358,0.0528484475632203,0.0638722968025528,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_11x22",0.0839726455385828,0.0427178361221362,0.035341533138489,0.105720781804491,0.251179350443057,0.0948700249315766,0.0920409035272362,0.267073872046576,0.0270830524478552,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_11x23",0.170292699792117,0.0612455415403051,0.0340643214009442,0.0562108354428695,0.240080376764637,0.184580624573339,0.0348984745740741,0.163073586063457,0.0555535398482571,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_11x26",0.0293816503534803,0.00589703697558255,0.00411026775707586,0.145623808625285,0.15241402981041,0.00890156364891517,0.218609797453868,0.161313848653079,0.273747996722304,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_11x27",0.0470955621794247,0.106680146458519,0.0227315465555297,0.147474532296674,0.208737795928502,0.0733877832507783,0.127353427357126,0.116673772344979,0.149865433628468,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_11x32",0.0574711665596769,0.0582710736832379,0.029025330477214,0.0644132622657216,0.224656350507934,0.111869334082104,0.0518753942589328,0.301833757611076,0.100584330554103,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_11x33",0.0102057528039403,0.0218404684995952,0.0137307436136585,0.0701202831103786,0.163433789977464,0.0630988753064264,0.0299861885063231,0.588504482079011,0.039079416103203,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_11x34",0.223400762157999,0.0443347760810212,0.0127340103881184,0.158406885717866,0.145532792613763,0.093888766778957,0.0253565842182399,0.198998471051527,0.0973469509925085,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x10",0.0575406425561496,0.0396785825134672,0.0084587892947083,0.000205551025343256,0.00110014648407533,0.00230657465567821,0.197959493150626,0.633920191617388,0.0588300287025641,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x11",0.0458792198198614,0.023105445421736,0.0354130682473435,0.15408248737402,0.185716110357909,0.0596961769397559,0.0449345939987101,0.402466037346269,0.0487068604943961,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x12",0.0499579628853756,0.0327710428129313,0.0368198133782237,0.00367354030901218,0.0205583086644188,0.0459244687687539,0.0353311253154349,0.733748363393867,0.0412153744719826,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x13",0.353611783899341,0.0293060015384743,0.0123963726708828,0.0356546858669836,0.0443123704963774,0.1898159966176,0.126888207153416,0.0317333634315082,0.176281218325417,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x14",0.00650898866130875,0.0970598589500805,0.00287757036973717,0.395675977634623,0.113518289533121,0.01658604140902,0.103007152141998,0.0420204116123045,0.222745709687807,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x15",0.104707992590797,0.0413237035641909,0.0153944071450786,0.19059859234334,0.196943325541431,0.0646121580431276,0.0798359615324522,0.234565813577861,0.0720180456617226,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x16",0.18294486161793,0.0771357915779296,0.0301196391819665,0.106288887306951,0.19184098256338,0.143873175697376,0.0422546644985488,0.160015620386686,0.0655263771692329,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x17",0.0960348320416291,0.0775159083313288,0.030772125215349,0.0620693107911946,0.0792482254406707,0.071883995395551,0.0898483944561594,0.319041110273838,0.173586098054279,"Human_Breast_Andersson_10142021_ST_H3"
"Human_Breast_Andersson_10142021_ST_H3_12x18",0.0186397429858742,0.0324901415055898,0.0113050710583421,0.0287934670980186,0.0584929033671212,0.048871043085121,0.196046020946352,0.183616764151761,0.42174484580182,"Human_Breast_Andersson_10142021_ST_H3"
