"","X","Endothelial","CAFs","PVL","B.cells","T.cells","Myeloid","Normal.Epithelial","Plasmablasts","Cancer.Epithelial","sid","invasive.cancer","stroma","lymphocyte","others"
"17","Human_Breast_He_06222020_ST_BC23895_D1_18x26",0.0119942714833086,0.00148286148174619,0.00174082344601957,0.00192790669641091,0.00166149060496526,0.00103364082578902,0.0306397848283705,0.453271294638623,0.496247925994767,"Human_Breast_He_06222020_ST_BC23895_D1",0.496247925994767,0.0152179564110744,0.456860691939999,0.0316734256541595
"18","Human_Breast_He_06222020_ST_BC23895_D1_20x25",0.00931317441138146,0.00140271266711444,0.00164358249253913,0.00413251245618486,0.00293605724632675,0.00181209303543786,0.0615205157980386,0.392917564933502,0.524321786959475,"Human_Breast_He_06222020_ST_BC23895_D1",0.524321786959475,0.012359469571035,0.399986134636014,0.0633326088334765
"19","Human_Breast_He_06222020_ST_BC23895_D1_18x24",0.00782016374232571,0.00228629228527431,0.00200197852446306,0.00136964887898488,0.00125690448411958,0.000813917976555316,0.040162262739279,0.566104260204036,0.378184571164962,"Human_Breast_He_06222020_ST_BC23895_D1",0.378184571164962,0.0121084345520631,0.56873081356714,0.0409761807158343
"20","Human_Breast_He_06222020_ST_BC23895_D1_18x25",0.00888168489836505,0.0014900746184979,0.00246952613223203,0.0034161138416901,0.00160491888864366,0.00157206557120925,0.0509547652768189,0.658206833975823,0.27140401679672,"Human_Breast_He_06222020_ST_BC23895_D1",0.27140401679672,0.012841285649095,0.663227866706157,0.0525268308480282
"21","Human_Breast_He_06222020_ST_BC23895_D1_18x22",0.0320333071286596,0.00558075584918647,0.00439581803903329,0.0075186910228633,0.00574903317413796,0.00156888237889657,0.0703198129051896,0.131339631514905,0.741494067987128,"Human_Breast_He_06222020_ST_BC23895_D1",0.741494067987128,0.0420098810168794,0.144607355711906,0.0718886952840862
"22","Human_Breast_He_06222020_ST_BC23895_D1_18x23",0.0242532188771965,0.00420855681578387,0.00233919189242301,0.00392681999439713,0.00529895871288212,0.0019741750201477,0.086312251599643,0.432247482351298,0.439439344736229,"Human_Breast_He_06222020_ST_BC23895_D1",0.439439344736229,0.0308009675854034,0.441473261058577,0.0882864266197907
"23","Human_Breast_He_06222020_ST_BC23895_D1_18x20",0.00954761903388813,0.00174621005824818,0.00203577048080154,0.00243141373946176,0.00289169412457835,0.00177439403814129,0.0593252418486204,0.246623573076664,0.673624083599597,"Human_Breast_He_06222020_ST_BC23895_D1",0.673624083599597,0.0133295995729379,0.251946680940704,0.0610996358867617
"24","Human_Breast_He_06222020_ST_BC23895_D1_18x21",0.0102512810466999,0.0014905193084764,0.00235729724000565,0.00792025380231168,0.00315147207320154,0.00275643940667737,0.046700570856577,0.322269801326595,0.603102364939456,"Human_Breast_He_06222020_ST_BC23895_D1",0.603102364939456,0.014099097595182,0.333341527202108,0.0494570102632544
"25","Human_Breast_He_06222020_ST_BC23895_D1_20x27",0.0217161035087482,0.00376310432953857,0.00423701084755044,0.022229080543546,0.00748153327980268,0.00180052346039617,0.0429994228094118,0.304043914034734,0.591729307186272,"Human_Breast_He_06222020_ST_BC23895_D1",0.591729307186272,0.0297162186858372,0.333754527858083,0.044799946269808
"26","Human_Breast_He_06222020_ST_BC23895_D1_20x26",0.0146395398174437,0.00303954741967541,0.00385845670806228,0.0187759599093882,0.0106181730783537,0.00471648352345389,0.0834066398286446,0.226360607944346,0.634584591770632,"Human_Breast_He_06222020_ST_BC23895_D1",0.634584591770632,0.0215375439451814,0.255754740932088,0.0881231233520985
"27","Human_Breast_He_06222020_ST_BC23895_D1_4x9",0.0241916828479342,0.00186626761066683,0.00299117053814472,0.00792105537612746,0.00305638537979606,0.00248195468362759,0.0810376515333049,0.342187629270477,0.534266202759922,"Human_Breast_He_06222020_ST_BC23895_D1",0.534266202759922,0.0290491209967458,0.3531650700264,0.0835196062169325
"28","Human_Breast_He_06222020_ST_BC23895_D1_3x9",0.007145923431853,0.00119535674108358,0.00131530983615641,0.00131829845035716,0.00048610305344758,0.000542806640812573,0.0560157347777613,0.422887885880898,0.50909258118763,"Human_Breast_He_06222020_ST_BC23895_D1",0.50909258118763,0.00965659000909299,0.424692287384703,0.0565585414185739
"29","Human_Breast_He_06222020_ST_BC23895_D1_4x7",0.0149599031447252,0.00397693621046766,0.00502276241975985,0.00602293409906259,0.00376517517167872,0.00507070193428391,0.122882578095696,0.308659169533046,0.529639839391281,"Human_Breast_He_06222020_ST_BC23895_D1",0.529639839391281,0.0239596017749527,0.318447278803787,0.12795328002998
"30","Human_Breast_He_06222020_ST_BC23895_D1_4x6",0.00893592899488147,0.0013098085447262,0.00416996897169978,0.00233507064400045,0.00123736116702805,0.00269178592009751,0.078566761931691,0.307831501998881,0.592921811826994,"Human_Breast_He_06222020_ST_BC23895_D1",0.592921811826994,0.0144157065113075,0.31140393380991,0.0812585478517885
"31","Human_Breast_He_06222020_ST_BC23895_D1_22x13",0.00485287811013854,0.00122681790225182,0.00221530113876126,0.00421026098614194,0.00547555771404015,0.000881107465517184,0.103080523370845,0.274387053953786,0.603670499358518,"Human_Breast_He_06222020_ST_BC23895_D1",0.603670499358518,0.00829499715115162,0.284072872653968,0.103961630836362
"32","Human_Breast_He_06222020_ST_BC23895_D1_8x17",0.0103632699132526,0.000845370575312402,0.003047040534007,0.00145053100810953,0.00148049652489687,0.000408208352695319,0.0833196515391995,0.210145043765559,0.688940387786968,"Human_Breast_He_06222020_ST_BC23895_D1",0.688940387786968,0.014255681022572,0.213076071298565,0.0837278598918948
"33","Human_Breast_He_06222020_ST_BC23895_D1_8x22",0.0298441261971529,0.00265932149011368,0.0040870694516397,0.00608397732540882,0.00383676545735387,0.00189744986981947,0.0674635698909977,0.171644003783055,0.712483716534459,"Human_Breast_He_06222020_ST_BC23895_D1",0.712483716534459,0.0365905171389063,0.181564746565818,0.0693610197608172
"34","Human_Breast_He_06222020_ST_BC23895_D1_11x15",0.0172119070443826,0.000988208767309969,0.00334614374231928,0.0015954182650381,0.00195577873114167,0.000822246708307309,0.0626903103353947,0.188676743687072,0.722713242719034,"Human_Breast_He_06222020_ST_BC23895_D1",0.722713242719034,0.0215462595540118,0.192227940683252,0.063512557043702
"35","Human_Breast_He_06222020_ST_BC23895_D1_11x17",0.0125135052282078,0.00118917486405911,0.00304562249407866,0.00285261472308103,0.00245996691628572,0.000686914834614889,0.0326183179499758,0.328445401186561,0.616188481803136,"Human_Breast_He_06222020_ST_BC23895_D1",0.616188481803136,0.0167483025863456,0.333757982825928,0.0333052327845907
"36","Human_Breast_He_06222020_ST_BC23895_D1_11x10",0.00880106659714538,0.00125722685616233,0.0048569830800708,0.00445468981517421,0.00384014604923828,0.0019205081519495,0.0507458738009765,0.252102682986198,0.672020822663085,"Human_Breast_He_06222020_ST_BC23895_D1",0.672020822663085,0.0149152765333785,0.26039751885061,0.052666381952926
"37","Human_Breast_He_06222020_ST_BC23895_D1_4x8",0.00716010365122719,0.00173689998506748,0.0030367935206654,0.00315656805149964,0.00261815617577374,0.00252068657821074,0.0515707245257662,0.368535540461943,0.559664527049846,"Human_Breast_He_06222020_ST_BC23895_D1",0.559664527049846,0.0119337971569601,0.374310264689216,0.0540914111039769
"38","Human_Breast_He_06222020_ST_BC23895_D1_8x16",0.0116861342597995,0.00224712878034983,0.00252003370475017,0.00562385050756568,0.00227019590920989,0.00126120142592392,0.0831429179098048,0.282796326613585,0.608452210889011,"Human_Breast_He_06222020_ST_BC23895_D1",0.608452210889011,0.0164532967448995,0.290690373030361,0.0844041193357287
"39","Human_Breast_He_06222020_ST_BC23895_D1_11x12",0.0216488817169544,0.00162727595910154,0.00330452208665156,0.00265935406215838,0.00285782723447913,0.00140332725579228,0.0464402805440918,0.0558501812891074,0.864208349851664,"Human_Breast_He_06222020_ST_BC23895_D1",0.864208349851664,0.0265806797627075,0.0613673625857449,0.0478436077998841
"40","Human_Breast_He_06222020_ST_BC23895_D1_8x25",0.0178548898665635,0.00237410769216758,0.00249577706946417,0.00581273797511783,0.00518249210632356,0.00233031900420853,0.035500359496866,0.205923765341037,0.722525551448252,"Human_Breast_He_06222020_ST_BC23895_D1",0.722525551448252,0.0227247746281952,0.216918995422478,0.0378306785010745
"41","Human_Breast_He_06222020_ST_BC23895_D1_9x13",0.0122917601969408,0.00223090717074925,0.00478543286918341,0.00553517225199206,0.00247830311572594,0.00228500448596816,0.0773797632588141,0.202399149177521,0.690614507473105,"Human_Breast_He_06222020_ST_BC23895_D1",0.690614507473105,0.0193081002368735,0.210412624545239,0.0796647677447823
"42","Human_Breast_He_06222020_ST_BC23895_D1_8x15",0.0124034190096742,0.00116169733223514,0.00137748433690618,0.00167512521649854,0.00200992686941378,0.00219146060593624,0.0854522818759643,0.174179105845222,0.71954949890815,"Human_Breast_He_06222020_ST_BC23895_D1",0.71954949890815,0.0149426006788155,0.177864157931134,0.0876437424819005
"43","Human_Breast_He_06222020_ST_BC23895_D1_11x9",0.0120557726712633,0.00085734420429286,0.00146801668334468,0.00507562108979383,0.00232063682608597,0.00162868514431158,0.0691634776484441,0.143893295122037,0.763537150610426,"Human_Breast_He_06222020_ST_BC23895_D1",0.763537150610426,0.0143811335589008,0.151289553037917,0.0707921627927557
"44","Human_Breast_He_06222020_ST_BC23895_D1_20x32",0.0125764904436064,0.00174873068324803,0.00515325303771358,0.00671732680463252,0.00321758263277506,0.00209613543162641,0.0620595739803192,0.228186885676421,0.678244021309658,"Human_Breast_He_06222020_ST_BC23895_D1",0.678244021309658,0.019478474164568,0.238121795113829,0.0641557094119456
"45","Human_Breast_He_06222020_ST_BC23895_D1_20x30",0.0115585713576756,0.000694423769870058,0.000619730725441798,0.00252051763706645,0.00265619564494998,0.000967609641010273,0.0435801919583845,0.545758560562724,0.391644198702878,"Human_Breast_He_06222020_ST_BC23895_D1",0.391644198702878,0.0128727258529875,0.55093527384474,0.0445478015993948
"46","Human_Breast_He_06222020_ST_BC23895_D1_20x31",0.0233327398545278,0.003925616259483,0.00852947157057375,0.00732564800548069,0.00384381690948034,0.00870458589118463,0.0754131620241919,0.372527778169075,0.496397181316003,"Human_Breast_He_06222020_ST_BC23895_D1",0.496397181316003,0.0357878276845845,0.383697243084036,0.0841177479153765
"47","Human_Breast_He_06222020_ST_BC23895_D1_8x14",0.00592549435044866,0.00177346796879055,0.00483860009573802,0.0149317487381867,0.00642999041854917,0.00185323518517942,0.0810853495877544,0.286629213404078,0.596532900251275,"Human_Breast_He_06222020_ST_BC23895_D1",0.596532900251275,0.0125375624149772,0.307990952560814,0.0829385847729338
"48","Human_Breast_He_06222020_ST_BC23895_D1_20x17",0.00976823255458334,0.00158847489524076,0.00870053037275166,0.00861829122716347,0.00470534953996412,0.00277309513677658,0.0461824008906891,0.0863320605978697,0.831331564784961,"Human_Breast_He_06222020_ST_BC23895_D1",0.831331564784961,0.0200572378225758,0.0996557013649973,0.0489554960274657
"49","Human_Breast_He_06222020_ST_BC23895_D1_8x13",0.0102914532057393,0.000412164478949214,0.000767255980563137,0.00401395162305846,0.00174549193634411,0.0010334158202934,0.106881081975953,0.189171469330762,0.685683715648338,"Human_Breast_He_06222020_ST_BC23895_D1",0.685683715648338,0.0114708736652517,0.194930912890165,0.107914497796246
"50","Human_Breast_He_06222020_ST_BC23895_D1_12x5",0.0106658500078812,0.00177265316297166,0.00403812685346004,0.00607198371626516,0.00500821161223304,0.00246776299174741,0.065579033152357,0.33305131130695,0.571345067196135,"Human_Breast_He_06222020_ST_BC23895_D1",0.571345067196135,0.0164766300243129,0.344131506635448,0.0680467961441044
"51","Human_Breast_He_06222020_ST_BC23895_D1_12x4",0.0116585876585033,0.0011062728653805,0.00480569131536389,0.00395217080102914,0.00235599938206311,0.00109409831154011,0.0501632149557932,0.331176148135315,0.593687816575012,"Human_Breast_He_06222020_ST_BC23895_D1",0.593687816575012,0.0175705518392477,0.337484318318407,0.0512573132673333
"52","Human_Breast_He_06222020_ST_BC23895_D1_12x8",0.0228960576869499,0.00167355043512604,0.00455926044372247,0.00489889443678964,0.00521072223943987,0.00124968099434213,0.0814736983972305,0.206823203066377,0.671214932300022,"Human_Breast_He_06222020_ST_BC23895_D1",0.671214932300022,0.0291288685657984,0.216932819742607,0.0827233793915726
"53","Human_Breast_He_06222020_ST_BC23895_D1_8x12",0.0241395390283271,0.00195973306323858,0.00765005540989038,0.00485108474588424,0.00362700288804051,0.00100235032924089,0.0599590721244328,0.28967413822696,0.607137024183986,"Human_Breast_He_06222020_ST_BC23895_D1",0.607137024183986,0.0337493275014561,0.298152225860885,0.0609614224536737
"54","Human_Breast_He_06222020_ST_BC23895_D1_13x17",0.00865096276215097,0.00146844098810387,0.0031303862036403,0.00189840664525362,0.00241488503546838,0.0007591816901969,0.0477203628583337,0.154122113826545,0.779835259990307,"Human_Breast_He_06222020_ST_BC23895_D1",0.779835259990307,0.0132497899538951,0.158435405507267,0.0484795445485306
"55","Human_Breast_He_06222020_ST_BC23895_D1_22x15",0.0208732165885427,0.00124837173377205,0.00744507184664361,0.00119788438824408,0.0010218214539501,0.00084403874029071,0.0537695221715796,0.268285872469936,0.645314200607041,"Human_Breast_He_06222020_ST_BC23895_D1",0.645314200607041,0.0295666601689584,0.27050557831213,0.0546135609118703
"56","Human_Breast_He_06222020_ST_BC23895_D1_8x11",0.0182188828782346,0.00243346522658916,0.00352927150332599,0.00306453939205493,0.00462280750464705,0.00263413351278761,0.0393166645090634,0.207583880434141,0.718596355039156,"Human_Breast_He_06222020_ST_BC23895_D1",0.718596355039156,0.0241816196081497,0.215271227330843,0.041950798021851
"57","Human_Breast_He_06222020_ST_BC23895_D1_18x27",0.0207732806082597,0.00130152393892753,0.00281326386774306,0.0112355472828403,0.00397245538534465,0.00409433782414892,0.0432064204141452,0.326498762146447,0.586104408532144,"Human_Breast_He_06222020_ST_BC23895_D1",0.586104408532144,0.0248880684149303,0.341706764814632,0.0473007582382941
"58","Human_Breast_He_06222020_ST_BC23895_D1_6x17",0.0106275554501968,0.000683033255912569,0.00269921016040559,0.00765138721343832,0.00408624579274799,0.000776306619244389,0.104161325162257,0.109944881060434,0.759370055285363,"Human_Breast_He_06222020_ST_BC23895_D1",0.759370055285363,0.014009798866515,0.12168251406662,0.104937631781501
"59","Human_Breast_He_06222020_ST_BC23895_D1_23x19",0.0186849851275489,0.00141804003876186,0.00222101118351167,0.00507818658207392,0.00365748671454518,0.00273054618710143,0.0904632161283609,0.233776580617532,0.641969947420564,"Human_Breast_He_06222020_ST_BC23895_D1",0.641969947420564,0.0223240363498224,0.242512253914151,0.0931937623154623
"60","Human_Breast_He_06222020_ST_BC23895_D1_23x18",0.0197901626093231,0.00485424431322194,0.00311322740962838,0.00482560935303373,0.00531321466425729,0.00136347175216214,0.0569595372156157,0.478674763712948,0.42510576896981,"Human_Breast_He_06222020_ST_BC23895_D1",0.42510576896981,0.0277576343321734,0.488813587730239,0.0583230089677778
"61","Human_Breast_He_06222020_ST_BC23895_D1_23x15",0.0183715880501597,0.00155855447382931,0.00426068846833057,0.00447833585493637,0.00366982919977479,0.00127344446319235,0.0470203419644467,0.254857973025058,0.664509244500272,"Human_Breast_He_06222020_ST_BC23895_D1",0.664509244500272,0.0241908309923196,0.263006138079769,0.0482937864276391
"62","Human_Breast_He_06222020_ST_BC23895_D1_23x14",0.0187205186102972,0.000905774017650916,0.00324148544370217,0.00284377963125778,0.00177858218207251,0.00200800880272708,0.0905593658658963,0.247220431149213,0.632722054297183,"Human_Breast_He_06222020_ST_BC23895_D1",0.632722054297183,0.0228677780716503,0.251842792962543,0.0925673746686234
"63","Human_Breast_He_06222020_ST_BC23895_D1_23x17",0.019013917666279,0.00162244834899587,0.00399644575447697,0.00270346003718334,0.00135921769097248,0.00181670769532021,0.0573554432612004,0.543461104530624,0.368671255014948,"Human_Breast_He_06222020_ST_BC23895_D1",0.368671255014948,0.0246328117697518,0.54752378225878,0.0591721509565206
"64","Human_Breast_He_06222020_ST_BC23895_D1_23x16",0.0168054444770089,0.00211472716388857,0.00252736092851664,0.00655605841691721,0.00255995226169218,0.00371163946212381,0.0352247767913659,0.273384877916696,0.65711516258179,"Human_Breast_He_06222020_ST_BC23895_D1",0.65711516258179,0.0214475325694141,0.282500888595305,0.0389364162534897
"65","Human_Breast_He_06222020_ST_BC23895_D1_11x14",0.00930552998134758,0.000597237611622446,0.00275299325203097,0.00092147131717402,0.000868463964184574,0.000538621249536819,0.0447563564809313,0.173853817971803,0.766405508171369,"Human_Breast_He_06222020_ST_BC23895_D1",0.766405508171369,0.012655760845001,0.175643753253162,0.0452949777304681
"66","Human_Breast_He_06222020_ST_BC23895_D1_8x23",0.00970648474164737,0.00133141557728118,0.00337360819322634,0.00594294807370893,0.0036057834009837,0.00142018679827888,0.1086645813204,0.201560608545196,0.664394383349277,"Human_Breast_He_06222020_ST_BC23895_D1",0.664394383349277,0.0144115085121549,0.211109340019889,0.110084768118679
"67","Human_Breast_He_06222020_ST_BC23895_D1_8x20",0.0437242445787802,0.00270731057717363,0.0147665888789038,0.00678868417565577,0.00193186530279699,0.00429641385949427,0.0813402227445952,0.298958129679118,0.545486540203483,"Human_Breast_He_06222020_ST_BC23895_D1",0.545486540203483,0.0611981440348576,0.307678679157571,0.0856366366040895
"68","Human_Breast_He_06222020_ST_BC23895_D1_8x21",0.00883607257649522,0.00146809777302249,0.00597595730928834,0.00447708868872829,0.00306174693901387,0.00168463857915718,0.0929194086237035,0.269037488053894,0.612539501456697,"Human_Breast_He_06222020_ST_BC23895_D1",0.612539501456697,0.016280127658806,0.276576323681636,0.0946040472028607
"69","Human_Breast_He_06222020_ST_BC23895_D1_8x27",0.00513902935707586,0.000954694248836358,0.00262430885549439,0.0113919485413088,0.00462497792813222,0.000999897201675316,0.0453543027361079,0.518132619342693,0.410778221788676,"Human_Breast_He_06222020_ST_BC23895_D1",0.410778221788676,0.00871803246140661,0.534149545812134,0.0463541999377832
"70","Human_Breast_He_06222020_ST_BC23895_D1_11x13",0.00553596726203183,0.00038243277743264,0.0012658628042882,0.0032247606029242,0.00216279775795169,0.00114055968930597,0.0348646791359097,0.184077108647123,0.767345831323033,"Human_Breast_He_06222020_ST_BC23895_D1",0.767345831323033,0.00718426284375267,0.189464667007999,0.0360052388252157
"71","Human_Breast_He_06222020_ST_BC23895_D1_11x18",0.022387998558376,0.00105678173466758,0.00473425824161298,0.0032055176032644,0.00381846059279833,0.000592725449461118,0.0707220279149923,0.193850751604974,0.699631478299853,"Human_Breast_He_06222020_ST_BC23895_D1",0.699631478299853,0.0281790385346566,0.200874729801037,0.0713147533644534
"72","Human_Breast_He_06222020_ST_BC23895_D1_11x19",0.0147481034850036,0.00166249448321755,0.00258048911680994,0.00248145190163974,0.00407204967816319,0.000935356840014156,0.0723940100361011,0.199479271659314,0.701646772799737,"Human_Breast_He_06222020_ST_BC23895_D1",0.701646772799737,0.0189910870850311,0.206032773239117,0.0733293668761153
"73","Human_Breast_He_06222020_ST_BC23895_D1_2x15",0.018091140809548,0.0019653263768951,0.00352348880448307,0.00569041001237117,0.00357497693259262,0.0031618606729425,0.078322250227105,0.279880038836408,0.605790507327654,"Human_Breast_He_06222020_ST_BC23895_D1",0.605790507327654,0.0235799559909262,0.289145425781372,0.0814841109000475
"74","Human_Breast_He_06222020_ST_BC23895_D1_2x14",0.0113365382434931,0.00112764750573827,0.00138522858696633,0.00142073104174004,0.000594510920294935,0.000366825848510837,0.0472189511030003,0.343916796100035,0.592632770650222,"Human_Breast_He_06222020_ST_BC23895_D1",0.592632770650222,0.0138494143361977,0.34593203806207,0.0475857769515111
"75","Human_Breast_He_06222020_ST_BC23895_D1_2x17",0.020453920913809,0.00297640025849663,0.00422923505181337,0.0130506554285781,0.0105491407960076,0.00294484539603399,0.082777030529203,0.204799261679477,0.658219509946582,"Human_Breast_He_06222020_ST_BC23895_D1",0.658219509946582,0.027659556224119,0.228399057904063,0.085721875925237
"76","Human_Breast_He_06222020_ST_BC23895_D1_2x16",0.0185447586313956,0.00175360636122997,0.00272508489660994,0.00572411099206743,0.00418512167190715,0.00268641011863393,0.116064117527634,0.360895668916018,0.487421120884504,"Human_Breast_He_06222020_ST_BC23895_D1",0.487421120884504,0.0230234498892355,0.370804901579993,0.118750527646268
"77","Human_Breast_He_06222020_ST_BC23895_D1_2x11",0.0435147537435654,0.00775143298891441,0.0175801770744889,0.00199255032499943,0.00191978202393528,0.00759039146457256,0.0541420890882343,0.179985956238987,0.685522867052303,"Human_Breast_He_06222020_ST_BC23895_D1",0.685522867052303,0.0688463638069687,0.183898288587922,0.0617324805528069
"78","Human_Breast_He_06222020_ST_BC23895_D1_2x10",0.016297722439885,0.00288032695928409,0.00850627529117977,0.00633314494276444,0.00542952949038377,0.00417377768085705,0.064797693702567,0.294300011648902,0.597281517844176,"Human_Breast_He_06222020_ST_BC23895_D1",0.597281517844176,0.0276843246903489,0.30606268608205,0.068971471383424
"79","Human_Breast_He_06222020_ST_BC23895_D1_2x13",0.00937121747188481,0.00116887752929082,0.00187173569136436,0.00142910166858864,0.00182199681156124,0.000463006535468372,0.0745169862295293,0.214523862798733,0.69483321526358,"Human_Breast_He_06222020_ST_BC23895_D1",0.69483321526358,0.01241183069254,0.217774961278883,0.0749799927649977
"80","Human_Breast_He_06222020_ST_BC23895_D1_2x12",0.0293858238083036,0.00236025566137255,0.00704252845005464,0.00915334565733752,0.0062535896833043,0.00261976535079912,0.0709257303629643,0.284215139000282,0.588043822025582,"Human_Breast_He_06222020_ST_BC23895_D1",0.588043822025582,0.0387886079197308,0.299622074340924,0.0735454957137634
"81","Human_Breast_He_06222020_ST_BC23895_D1_17x15",0.0121454583672068,0.00493180786394273,0.00435359517426677,0.00415917461595808,0.00327969316955315,0.00322158144195823,0.0902278012292642,0.276323863019635,0.601357025118215,"Human_Breast_He_06222020_ST_BC23895_D1",0.601357025118215,0.0214308614054163,0.283762730805146,0.0934493826712224
"82","Human_Breast_He_06222020_ST_BC23895_D1_2x19",0.013971767131596,0.00338538158053168,0.00398385373722615,0.00292208625404209,0.00345917530999065,0.00244872972516078,0.0697120591260291,0.45523894551676,0.444878001618664,"Human_Breast_He_06222020_ST_BC23895_D1",0.444878001618664,0.0213410024493538,0.461620207080793,0.0721607888511899
