"","Endothelial","CAFs","PVL","Plasmablasts","T-cells","Myeloid","Cancer Epithelial","Normal Epithelial","B-cells","sid"
"11x21",0.05768131774594,0.0603695527002232,0.0159434553286816,0.274244138348907,0.0836919439015014,0.0907040500495272,0.110481291267012,0.0407882942888985,0.266095956369308,"BC23270_D2"
"8x21",0.0486472985853718,0.055782101414179,0.00992291661794798,0.370478401508765,0.0348753319233406,0.0628889432542135,0.104442660536372,0.0452752801913961,0.267687065968414,"BC23270_D2"
"15x21",0.148586808144212,0.0759596344050468,0.00662852485027941,0.439869474465714,0.0022898597558272,0.0448043141723567,0.268886858029841,0.00819692980866305,0.00477759636805986,"BC23270_D2"
"18x21",0.0209431735572337,0.107843206975675,0.00392722703705636,0.710432564648982,0.00018068088686043,0.0521238494747547,0.0973060492891798,0.00616444802817063,0.00107880010208806,"BC23270_D2"
"24x21",0.0309950155965625,0.194984176939063,0.00669441284806836,0.48045123470586,0.00273106799910639,0.0772869773596592,0.186959902832865,0.0144382130850625,0.00545899863375416,"BC23270_D2"
"23x21",0.0347756839930666,0.200323183360186,0.0190956208452692,0.456720048051694,0.00155507507110847,0.124271027665446,0.147483829733669,0.00821882336791821,0.00755670791164319,"BC23270_D2"
"12x21",0.0473410099092973,0.0789642371940374,0.0258661067407321,0.466650200320646,0.0299388929683159,0.16512910104269,0.0711915419065114,0.0472609643663675,0.0676579455514022,"BC23270_D2"
"13x21",0.101822283502741,0.11688367985839,0.012513409129272,0.371905441899331,0.00255165509655143,0.0545099508082094,0.320345807579847,0.0131003821012949,0.00636739002436344,"BC23270_D2"
"17x21",0.122108764363868,0.131067268957198,0.0204739249406081,0.461887200105818,0.00554624351139263,0.0769427358913487,0.155415144795113,0.0083671070856074,0.0181916103490469,"BC23270_D2"
"25x21",0.0208382835839741,0.0585713439212401,0.0243294189571106,0.648211484492737,0.0039410086615674,0.117832461945391,0.104567382091478,0.00844984687304673,0.0132587694734554,"BC23270_D2"
"14x21",0.0403904144770905,0.155195614917418,0.00671122038394937,0.408506269465898,0.00518527907360306,0.0580908910024302,0.285880697053269,0.0215329691422633,0.0185066444840789,"BC23270_D2"
"22x22",0.0590265811501286,0.163682279667474,0.0355620497544322,0.479408920484597,0.0025159057228447,0.0808902704327203,0.144105754829816,0.0157025316768112,0.0191057062811758,"BC23270_D2"
"21x22",0.0549750054071341,0.120349087606244,0.0294687301256056,0.374743007597897,0.00131072573219001,0.188634290405183,0.195700382778172,0.017522780804017,0.0172959895435561,"BC23270_D2"
"20x22",0.049375092607063,0.0705399984661305,0.0108715812993383,0.617980538740927,0.00469670660537919,0.095489517283215,0.0975507592447368,0.0344457084400221,0.0190500973131884,"BC23270_D2"
"11x22",0.140075935079846,0.136560670175849,0.00447661786891976,0.20621078499042,0.0329160964345679,0.169140780071604,0.199144220151801,0.0384597477044608,0.0730151475225329,"BC23270_D2"
"19x22",0.0461666199170912,0.107960135687694,0.109986244323868,0.537686686029469,0.00143917473989736,0.0514125965943263,0.12888100460785,0.00766427844696726,0.00880325965283625,"BC23270_D2"
"10x22",0.119643875088418,0.102348460086899,0.041612156316791,0.173460897779279,0.0683628201338304,0.0485272701248641,0.273718405364043,0.0343089608463343,0.13801715425954,"BC23270_D2"
"26x22",0.0994356209031864,0.132857787313697,0.025620922930747,0.44296414558265,0.0036930122791429,0.0643553410095092,0.214947333881842,0.0104097072448218,0.00571612885440337,"BC23270_D2"
"9x22",0.0305439623311911,0.0866475484745504,0.0163187647433262,0.409500618826047,0.0433448156337442,0.0908613881611665,0.134355786414517,0.026473447365647,0.161953668049811,"BC23270_D2"
"7x22",0.0292368976815428,0.072596895351991,0.0215950362843321,0.452817873711844,0.0624868757125539,0.0396846005813347,0.120165416234454,0.0436416127713978,0.157774791670549,"BC23270_D2"
"8x22",0.0539534681160293,0.114392019848081,0.0164606237872263,0.25392210352422,0.0627003545245109,0.0981560352173051,0.156993691113019,0.057719308360973,0.185702395508635,"BC23270_D2"
"18x22",0.0764063168879963,0.113658019065221,0.0128826252819065,0.431240280721015,0.00478774319256539,0.125583959831313,0.169384492061929,0.0268578965900657,0.0391986663679873,"BC23270_D2"
"13x22",0.0472935965253322,0.107028666948145,0.0483210597919033,0.446299686918926,0.00196694600829167,0.101180783886568,0.221572431521086,0.0208642987459772,0.00547252965376981,"BC23270_D2"
"12x22",0.137695925799501,0.0575922466367091,0.0360443066547437,0.315306645837818,0.0426299741583385,0.0726241213276682,0.108254566930908,0.0194090034202967,0.210443209234017,"BC23270_D2"
"15x22",0.0603520302118259,0.114347820413511,0.0122954835979238,0.253749901348357,0.009922748849946,0.0930166841426352,0.358195663375163,0.080934721342523,0.0171849467181146,"BC23270_D2"
"16x22",0.0765932707361311,0.155862651207928,0.0148219868492357,0.441454198407094,0.00259112787492649,0.0680634867949495,0.210606779639338,0.0226592590457925,0.00734723944460411,"BC23270_D2"
"17x22",0.0308928511608234,0.117777974089652,0.00932377429571877,0.397184659765335,0.0255664671989045,0.0768273413366622,0.218027322618253,0.0220887197523759,0.102310889782276,"BC23270_D2"
"25x22",0.0605096121719241,0.121583312272151,0.00433630202593464,0.533460549695684,0.0020419115125067,0.105631276924087,0.162256488307813,0.00281364087900144,0.00736690621089732,"BC23270_D2"
"14x22",0.0540322641561818,0.0913133451100098,0.0279722511605168,0.212027445414597,0.0113347218734779,0.110520332484185,0.359784091991405,0.0967466117939368,0.0362689360156892,"BC23270_D2"
"21x23",0.0402639531901211,0.140146405436431,0.0158650212007258,0.408825341974454,0.0167998898750212,0.136840929477236,0.187072276748708,0.027599603591877,0.0265865785054251,"BC23270_D2"
"22x23",0.0218387973122127,0.109973269802336,0.0149617052972112,0.543922688710771,0.0033168151645448,0.124220836276475,0.123800367944052,0.0235369059147948,0.0344286135776017,"BC23270_D2"
"10x23",0.0693222866026426,0.0955486869469329,0.0139360068628344,0.244321454754938,0.0528129109575228,0.130851083849329,0.25119656758509,0.0603841066689002,0.0816268957718108,"BC23270_D2"
"11x23",0.0659987771372205,0.150059144223442,0.01503683537104,0.380922226734288,0.0101089403154625,0.122004573400986,0.193658373689079,0.0409272676215605,0.0212838615069214,"BC23270_D2"
"20x23",0.0277387113258654,0.170670679255588,0.00600141566916905,0.32962083708155,0.00238819352954597,0.179919993001962,0.259941243543416,0.0182581065970801,0.0054608199958233,"BC23270_D2"
"24x23",0.0638933716087782,0.113016872159104,0.0136581235366673,0.4809033859493,0.0020777001924424,0.0909703603934826,0.221164207436365,0.00752117620929624,0.00679480251456378,"BC23270_D2"
"8x23",0.069442242937706,0.111857917920117,0.0115255748211813,0.350013588352016,0.0407999761605604,0.0872597742080587,0.165325852651103,0.0559974037681371,0.107777669181121,"BC23270_D2"
"25x23",0.123341623494959,0.163469090857373,0.0116277229136826,0.34593387896201,0.00126612350222749,0.110623244503411,0.229308448602779,0.0101494059460872,0.00428046121746971,"BC23270_D2"
"9x23",0.074635479873939,0.0841420313106152,0.0213299058841957,0.15378820247482,0.0496919658097126,0.135471346418275,0.303793763875977,0.0775729391902912,0.0995743651621745,"BC23270_D2"
"19x23",0.0297421562697147,0.108774490435186,0.0309131892303482,0.641097637426217,0.00581661591954367,0.0438239756285981,0.107438094362795,0.0130351007470684,0.0193587399805286,"BC23270_D2"
"23x23",0.0751290734734034,0.0865468698165327,0.0129921286898386,0.439221710763364,0.00473879182325768,0.0937044582956662,0.263462044335709,0.0117686305505984,0.0124362922516302,"BC23270_D2"
"7x23",0.0201719309402341,0.0532551987702754,0.0290419767921241,0.391824718026977,0.0395235496309968,0.0335988838720644,0.170397739419771,0.0486426215721667,0.21354338097539,"BC23270_D2"
"12x23",0.0477867322925191,0.116152737606742,0.00678093931952453,0.37500197242565,0.0223400057974137,0.102346601630709,0.236584937159356,0.0438095333851877,0.0491965403828987,"BC23270_D2"
"13x23",0.0147836576000255,0.0775810460474798,0.126698483845456,0.302643410063713,0.119747156369846,0.0691051727864993,0.17723455989766,0.0304095834141857,0.0817969299751346,"BC23270_D2"
"15x23",0.0168368957938597,0.081938313479421,0.0310233140145518,0.726531961128741,0.000510232143096905,0.0267110962258091,0.103900041418858,0.0104793327050113,0.00206881309065116,"BC23270_D2"
"18x23",0.036307423566887,0.109955977262612,0.0135171531835007,0.67739619820814,0.000903400779784378,0.069343124222544,0.0857340038193279,0.00316028661664322,0.00368243234056073,"BC23270_D2"
"14x23",0.090583449007463,0.0815263297147791,0.0318574947834814,0.34489433197709,0.0174504280425392,0.0553502175267551,0.253055712188841,0.0325265221731542,0.0927555145858968,"BC23270_D2"
"17x23",0.0666968510636691,0.136369466495532,0.0206401456819876,0.511989285890505,0.00957954114139981,0.0493905003327323,0.145512401277008,0.028709337981546,0.0311124701356209,"BC23270_D2"
"16x23",0.0899954602561473,0.112362539671394,0.050881938947804,0.538529027977389,0.00124112658909917,0.0872919148069254,0.103132406276881,0.010215775842543,0.00634980963181729,"BC23270_D2"
"22x24",0.0937770845656274,0.148566706941432,0.0262737099234444,0.367163062432912,0.007019105284604,0.105218249950937,0.216797058732079,0.00939164120981546,0.0257933809591491,"BC23270_D2"
"21x24",0.0223937230524896,0.13351797741186,0.0150183889691952,0.487980353629224,0.00470949117590829,0.125409502089818,0.140121959908954,0.0130441055566804,0.0578044982058701,"BC23270_D2"
"20x24",0.0401360282590782,0.0986048717382023,0.00259159309711737,0.491474747683588,0.00501512360753303,0.116599582815132,0.226969757729076,0.00609673106632092,0.0125115640039521,"BC23270_D2"
"10x24",0.0415760585397329,0.155237481298561,0.022499094135188,0.161721980428582,0.0371377915252893,0.142659453407752,0.368343686672871,0.0462901705651786,0.0245342834268459,"BC23270_D2"
"11x24",0.14106903089817,0.112301356282275,0.0136901690491006,0.242711212539212,0.00539188320318631,0.129323009624955,0.336736131267232,0.0141477973656114,0.00462940977025762,"BC23270_D2"
"19x24",0.03857065961348,0.12496567542093,0.0100058070170355,0.500790438799362,0.00208057967543908,0.0640691722986867,0.239829275980306,0.0176823860261937,0.00200600516856801,"BC23270_D2"
"24x24",0.0163356733274048,0.0508641770528914,0.00431179741366175,0.564188175182014,0.000255520931882433,0.125476664970575,0.236882733303707,0.00123567213736831,0.000449585680494816,"BC23270_D2"
"16x24",0.0498088944226448,0.110197497304303,0.00457166497335177,0.587520379827502,0.000545880870411447,0.0397714128987219,0.195804763518708,0.00788349569601697,0.00389601048834027,"BC23270_D2"
"9x24",0.0389668736683935,0.0594454899091358,0.0130973793640694,0.274433038325737,0.104977937906758,0.115502800835559,0.211367333720242,0.0593340211493431,0.122875125120763,"BC23270_D2"
"15x24",0.0430839303660055,0.0734729191478545,0.0119227398855543,0.585251333411037,0.00977569938077691,0.0525378619017019,0.202213484616326,0.00963338845631985,0.0121086428344245,"BC23270_D2"
"18x24",0.0356423283947626,0.0890173469247136,0.0215048171358048,0.557453976649965,0.00567404875921199,0.0737949568177005,0.169971239342907,0.0259924187323913,0.0209488672425422,"BC23270_D2"
"13x24",0.0172767954951226,0.0459257071885066,0.00894948467150053,0.375510272429308,0.0225878551247741,0.204786336629489,0.165970415012673,0.0467941500055434,0.112198983443084,"BC23270_D2"
"7x24",0.0456449797080471,0.0855107856984046,0.00606482631093868,0.435340239248583,0.0139404107438595,0.0578321344614213,0.196678771922134,0.0467555076847742,0.112232344221837,"BC23270_D2"
"23x24",0.00572054027686993,0.114430122958823,0.00643145890394648,0.593428181084437,0.000101406324229208,0.0944916967956825,0.18262546669065,0.00244395993032641,0.000327167035036343,"BC23270_D2"
"17x24",0.0442445452336835,0.123526733556237,0.0230530864590201,0.441818017818202,0.00245671822939422,0.0628356894467938,0.270076529892105,0.0245409682369947,0.0074477111275697,"BC23270_D2"
"14x24",0.137906155849291,0.0855396892471104,0.0823644639441684,0.458653378953669,0.0351541173112742,0.115467593532325,0.0523634485871091,0.00837415542599221,0.0241769971490607,"BC23270_D2"
"8x24",0.0440519499415666,0.100236633142902,0.0259086081278436,0.383256000338885,0.0186136197227459,0.0860768295501212,0.223772553449684,0.0642759555891933,0.0538078501370582,"BC23270_D2"
"12x24",0.0241944442196564,0.102477832421892,0.0319652832543247,0.377083011891991,0.0220848118296675,0.14229195433349,0.200953428088556,0.0426351002166201,0.0563141337438028,"BC23270_D2"
"22x25",0.0174553508671851,0.109940435293343,0.0243923890685108,0.530993680645657,0.000689935080552339,0.0904544215820295,0.21648291979616,0.00467820553742168,0.00491266212914046,"BC23270_D2"
"21x25",0.0177983299601746,0.0975285366782448,0.0201137498672551,0.657982558014393,0.000928022146873156,0.0966501326616186,0.0964835239037442,0.00576941635597509,0.00674573041172173,"BC23270_D2"
"16x25",0.0644687895358838,0.0778087340730636,0.0310835096601785,0.51069258762389,0.0164633459465755,0.0690244021716216,0.0775521682669601,0.0355387366797566,0.11736772604207,"BC23270_D2"
"19x25",0.0714216220820354,0.127601514436875,0.023020166573444,0.287758235741545,0.0123020601057081,0.128206441294942,0.279465859645279,0.0310947501802857,0.0391293499398863,"BC23270_D2"
"10x25",0.0753295021849558,0.160554742063577,0.0208020293260555,0.192419999148325,0.00456185399103271,0.136788955698494,0.392088445868577,0.0153116374623279,0.00214283425665468,"BC23270_D2"
"20x25",0.0392238709300203,0.10553262666991,0.00887672622321699,0.358517112879415,0.0326778654684877,0.152450240267834,0.110202647624112,0.0368503796780538,0.15566853025895,"BC23270_D2"
"11x25",0.0283222754203818,0.118802428516854,0.0243250501571754,0.304388032287584,0.0072265091475656,0.15954559640137,0.288501729469543,0.0583669213828399,0.0105214572166871,"BC23270_D2"
"8x25",0.126104164303577,0.0866634760471723,0.0244368452649846,0.388559897294771,0.0255928827860218,0.0676298772000122,0.164792927859819,0.0331162424507385,0.0831036867929038,"BC23270_D2"
"7x25",0.0880280278505392,0.0811760277045551,0.0249791737000292,0.31012807376018,0.0377397844465794,0.0873757327478577,0.238345295492559,0.0258678608854371,0.106360023412263,"BC23270_D2"
"18x25",0.0399641724052128,0.123526852372383,0.00659658121965145,0.353036416288448,0.00531100686058055,0.197381555876417,0.227409502879981,0.0132865433233287,0.0334873687739972,"BC23270_D2"
"12x25",0.0997067033077697,0.101691295199393,0.0479303458696104,0.359700808119211,0.00950084771386317,0.141984537142678,0.136133727493613,0.0332256123868317,0.0701261227670295,"BC23270_D2"
"17x25",0.0661000035520487,0.101232636678693,0.0188565512624723,0.417272723777941,0.00351366041886543,0.164702080780961,0.190075162710214,0.0108429036917365,0.0274042771270678,"BC23270_D2"
"9x25",0.0524073790136277,0.0793773765939458,0.0208379843709768,0.346330962292986,0.0972903613545339,0.081450464548054,0.215738801077898,0.0301030069713724,0.0764636637766058,"BC23270_D2"
"14x25",0.0594240041471882,0.126632221481324,0.0360838368479592,0.461882848730835,0.00809937986194446,0.132969964355058,0.129786436355175,0.0226335888487407,0.0224877193717749,"BC23270_D2"
"15x25",0.0542249281792943,0.102383883852741,0.0283236664229117,0.684422576758184,0.00199121781099613,0.0415527353469119,0.0719412389292501,0.00441422427747093,0.0107455284222402,"BC23270_D2"
"13x25",0.0298413639522952,0.119920796834777,0.0128095815394443,0.445358716007058,0.0168516150097937,0.128462190270091,0.200369118705645,0.0171820904629205,0.0292045272179752,"BC23270_D2"
"8x26",0.0303787627536241,0.062122426778443,0.0708564042837473,0.295831272722644,0.0428195543770138,0.0655418737687875,0.250017703987405,0.0361530765466457,0.146278924781689,"BC23270_D2"
"10x26",0.0804472113106026,0.0222267298853041,0.0101867560884352,0.552669072043859,0.0298134422734651,0.0329867556490995,0.221633044270762,0.0167558695865675,0.0332811188919042,"BC23270_D2"
"11x26",0.0637256723370222,0.0983691305679977,0.0342959240511189,0.11384329976355,0.0206640803145706,0.133575423627396,0.191014723468642,0.0476078633281152,0.296903882541587,"BC23270_D2"
"19x26",0.0380704350607618,0.103964159048861,0.0100243708596573,0.579974339868387,0.00628435432786613,0.111105997264094,0.112436392212614,0.0163932639174289,0.02174668744033,"BC23270_D2"
"15x26",0.0417871485797829,0.0737426480067326,0.00952791482444688,0.519847982195146,0.0555964607409214,0.0737502462341459,0.0751293760658308,0.0106419922042457,0.139976231148748,"BC23270_D2"
"20x26",0.0159054865112123,0.0979718791383975,0.0052301004455424,0.679014973910976,0.00122915783843973,0.0356367620166945,0.145848454546378,0.0119006669490568,0.00726251864330238,"BC23270_D2"
"9x26",0.0185439732008533,0.0511044887551687,0.00742257528890923,0.351537560543523,0.0172502111803458,0.115336243098838,0.293713044572689,0.103878925499705,0.0412129778599682,"BC23270_D2"
"16x26",0.0183990863321104,0.114355064009848,0.0104090745922928,0.558491520483691,0.0132158062856532,0.0507801424673147,0.121308649037906,0.0158271293808474,0.0972135274103366,"BC23270_D2"
"17x26",0.0997848050991938,0.151788750362747,0.00898051092499433,0.408646339382223,0.0103524440429367,0.054339695782453,0.182602377394871,0.0320712509945106,0.0514338260160707,"BC23270_D2"
"14x26",0.00665844005007423,0.0593390729980428,0.00364375355623108,0.713401433633371,0.00629594501536268,0.0552524415300405,0.108730584120786,0.007429558790595,0.0392487703054964,"BC23270_D2"
"18x26",0.0314099545185358,0.12310455302925,0.0162886033197678,0.562444922482921,0.0121542598093574,0.054379176504832,0.148297853284101,0.00791730090812955,0.0440033761431051,"BC23270_D2"
"12x26",0.0271547136597615,0.0777433760289305,0.0189325877471419,0.38303064882587,0.0140351760993249,0.174391309453291,0.262800070172628,0.0176988218580093,0.0242132961550428,"BC23270_D2"
"13x26",0.0188257291220624,0.117320229212879,0.0135627464158957,0.353208484361608,0.00494371995297808,0.130504895559492,0.253219324586972,0.0700320963337475,0.0383827744543656,"BC23270_D2"
"7x26",0.0835244713810636,0.0698523908001582,0.00500812153696335,0.341809982143132,0.0473589194581885,0.0778188845062552,0.170411910998845,0.0179152043294123,0.186300114845982,"BC23270_D2"
"8x27",0.0842253482607316,0.123770436968209,0.02006337874272,0.184321705000278,0.028621875431152,0.124963407214956,0.239335310038302,0.0529371357069314,0.14176140263672,"BC23270_D2"
"10x27",0.0424560649795098,0.0731831089679104,0.0147858043653444,0.512238376467739,0.0018967400850708,0.0827971733857424,0.24887784931934,0.0173762667256829,0.00638861570366032,"BC23270_D2"
"18x27",0.055681063788295,0.102811256325966,0.00370130328383975,0.444597561796091,0.0199685677069182,0.121887988487447,0.161809927669069,0.0200683830936447,0.0694739478487292,"BC23270_D2"
"11x27",0.0680716680448568,0.111229616429209,0.0291661348431462,0.224142936576738,0.00646622533599069,0.121847139201423,0.399528140239789,0.0155620115746263,0.0239861277542213,"BC23270_D2"
"9x27",0.0309616265990139,0.140786937916467,0.0249951137793954,0.274797553926817,0.00857484384625737,0.125519218404001,0.370598637624524,0.0162204020222254,0.00754566588129852,"BC23270_D2"
"17x27",0.0349087820860956,0.107054056246732,0.0175289472977461,0.539629107499493,0.00696996358451179,0.161544002897163,0.0741592269267928,0.00872677896571421,0.0494791344957516,"BC23270_D2"
"7x27",0.0131782769993538,0.0635242037723978,0.0174189720323717,0.578927603819329,0.00338139413914062,0.0904217530687414,0.214602136416039,0.0105593544785523,0.00798630527407387,"BC23270_D2"
"16x27",0.172317727424144,0.0838907835919568,0.00423560907447739,0.452087275640412,0.00743331764195553,0.151025595583757,0.0560110679537386,0.018606558277881,0.0543920648116767,"BC23270_D2"
"12x27",0.0809300884557122,0.109552943147722,0.00856914882980147,0.22926098252647,0.0112256587575479,0.140512430416272,0.339000988706328,0.0641274011175678,0.0168203580425793,"BC23270_D2"
"13x27",0.0713052399037489,0.140886550036714,0.0190088551253889,0.458059609942403,0.00372544076811723,0.078147307246886,0.188770220182712,0.0241596133902466,0.015937163403784,"BC23270_D2"
"15x27",0.0229518434330227,0.0918650962432128,0.00904221462696336,0.691616952771109,0.00254644300680839,0.0687696936781309,0.0922563301375363,0.0139895908307944,0.00696183527242259,"BC23270_D2"
"14x27",0.0234518389950137,0.0997539272127056,0.0223299752707515,0.547004325635374,0.0120872129079686,0.0606310166492632,0.151637674678468,0.0405734195789563,0.0425306090714987,"BC23270_D2"
"10x28",0.11012854442993,0.102995552190307,0.0279090881360059,0.307856866652189,0.0170033653761343,0.110787529408441,0.258729319431273,0.0365500822120981,0.0280396521636219,"BC23270_D2"
"11x28",0.0345805100784028,0.139161964717002,0.010608762496189,0.213206548851533,0.00799388818703206,0.182421552134928,0.344117596962221,0.0384857606713027,0.0294234159013895,"BC23270_D2"
"9x28",0.0362823829408354,0.0819278828710104,0.0343564115582007,0.269631300385009,0.0329265475752699,0.0533262639449588,0.148194231074507,0.065034919609767,0.278320060040442,"BC23270_D2"
"16x28",0.133571204946534,0.116574672745841,0.00331865513204838,0.423660323362066,0.00278837572291551,0.0858423484689905,0.222224774314731,0.00597941287836238,0.00604023242851101,"BC23270_D2"
"8x28",0.0259188107070905,0.0718951325233236,0.0074834548753164,0.473676390889645,0.0179199653856151,0.131377885532217,0.203055874792414,0.0173395475568147,0.0513329377375634,"BC23270_D2"
"7x28",0.0731466792382607,0.0575185418365333,0.0257406753859704,0.308462131737382,0.0608779473704905,0.0490918129049455,0.187103986061072,0.0436074095749432,0.194450815890402,"BC23270_D2"
"12x28",0.05450225479361,0.10937749719257,0.00601583250341103,0.380271935099937,0.00538931828938327,0.0627018953412194,0.344538307364969,0.019611965778164,0.0175909936367366,"BC23270_D2"
"13x28",0.0344560598740556,0.0865613889283982,0.0103416154392506,0.544397085528594,0.00371332143870712,0.0575341167092446,0.227291955051253,0.0195633504233044,0.0161411066071924,"BC23270_D2"
"14x28",0.0742612512926019,0.113418797770247,0.0161547619597381,0.463267040475227,0.00635320521604313,0.060144944183989,0.198203192593169,0.0306360294636075,0.0375607770453782,"BC23270_D2"
"15x28",0.0638798110872887,0.0902564101850061,0.0259280914496109,0.603965370887974,0.00389981330306535,0.0595955016834251,0.119749132954239,0.00837354982920375,0.0243523186201869,"BC23270_D2"
"8x29",0.0885171303943124,0.0796729690889696,0.041684838115902,0.432322339321931,0.0150439156330899,0.0504155815815928,0.227576059465657,0.0276713297975974,0.0370958366009474,"BC23270_D2"
"11x29",0.0560168147025802,0.123686483196449,0.00994483115218435,0.436873795694637,0.00882975147320211,0.0665670945494994,0.268698456990974,0.011860527585517,0.0175222446549574,"BC23270_D2"
"7x29",0.0992214726804252,0.114306350630792,0.0139117860884539,0.367470308476626,0.00277272923312537,0.0437278592564034,0.315887915742628,0.0295236297367054,0.0131779481548406,"BC23270_D2"
"15x29",0.0268248917549515,0.155148226985702,0.00919121192035581,0.541291293613296,0.00272910122191973,0.0598264828824513,0.182130748630545,0.013606882863323,0.00925116012745567,"BC23270_D2"
"10x29",0.0384397912702817,0.0549006400196662,0.0206785970819716,0.282521396745224,0.111463469802296,0.0502290034521308,0.130854636211992,0.0653593458328965,0.245553119583541,"BC23270_D2"
"9x29",0.0334086390004996,0.0620674715369194,0.0279979841680624,0.269019323924515,0.0769372346367466,0.0699120951677913,0.105729914115299,0.0386170975321278,0.316310239918039,"BC23270_D2"
"13x29",0.0736555540664036,0.0858115295750354,0.0143666182066607,0.508186843267235,0.0193794983798485,0.0789917780113727,0.172229859474518,0.0116072389664859,0.0357710800524408,"BC23270_D2"
"14x29",0.0177865440856169,0.096963383256637,0.010848988291099,0.569484186133675,0.00126359596738765,0.0946213082848273,0.184421706949383,0.0205207487341281,0.00408953829724593,"BC23270_D2"
"12x29",0.131679922178944,0.0738763108971721,0.00961505702753617,0.412867063480828,0.00278793439787196,0.100512404359482,0.256846522781662,0.00450799276165581,0.00730679211484806,"BC23270_D2"
"8x30",0.0353457491892907,0.135954180896171,0.020385155236462,0.32662468696381,0.0548753007081524,0.073246984719699,0.205109436145907,0.0669521536984646,0.0815063524420429,"BC23270_D2"
"11x30",0.0308835550354497,0.0871192489152433,0.02183061204892,0.473518675375102,0.0178353694088559,0.0957727386508624,0.200272988587324,0.0139735567063122,0.0587932552719306,"BC23270_D2"
"10x30",0.0715807621571764,0.0355087635686936,0.0224565687231834,0.168585357056276,0.129825535679129,0.0627837362584897,0.144556463585198,0.0531650283389427,0.311537784632912,"BC23270_D2"
"9x30",0.0723995024523039,0.0582623498697588,0.0333675493613933,0.244156568248762,0.0939857081786836,0.0780669265526542,0.16704668920963,0.076357359407777,0.176357346719037,"BC23270_D2"
"7x30",0.0280870831232738,0.0600047571810144,0.00885561515989646,0.397609367671115,0.0239889902325192,0.132123800813321,0.231092969853345,0.0309793787501395,0.0872580372153755,"BC23270_D2"
"12x30",0.0789133542050951,0.106460353502576,0.00458672788541405,0.388339734265691,0.00566557030642395,0.101881463805465,0.29087869329657,0.0100258257184394,0.0132482770143252,"BC23270_D2"
"13x30",0.0178112773045851,0.061602382911782,0.00200652018117268,0.604609911197138,0.00162445151306144,0.0391140386564753,0.260914461783613,0.00689681160818291,0.00542014484398967,"BC23270_D2"
