"","Endothelial","CAFs","PVL","B-cells","T-cells","Myeloid","Normal Epithelial","Plasmablasts","Cancer Epithelial"
"23x22",0.00190382968494296,0.0955479960311466,0.00256735085489038,4.31338689253077e-06,2.29485777733914e-05,0.0471819758683863,0.000112656981544522,0.783479041709709,0.0691798869047147
"25x22",0.0111106547390408,0.0645205075431512,0.00436926502443649,0.000312031373527467,0.00117353735407057,0.0749819753322544,0.000130369430692087,0.809889028142023,0.0335126310608035
"13x22",0.00173293738363737,0.0415993547099968,0.000503591837392119,6.87729749347414e-06,7.00098619591304e-05,0.0386739007880494,0.000110205222290561,0.91089360930478,0.00640951359440056
"5x22",0.00376014342356669,0.0463854396616627,0.00371619535359193,0.000179242192775847,0.000178478100946074,0.0463107260525869,0.000491705792673659,0.834874259275395,0.0641038101468015
"32x23",0.044716461200526,0.0799852277139056,0.040266363863506,1.82113807679374e-05,0.00031407454044967,0.0926847598036871,0.0015200936819088,0.510485611780092,0.230009196035156
"22x23",0.0149998627327593,0.129559703086098,0.00905267296267489,4.70961332853998e-05,0.000750296731441371,0.0920883162036444,0.000351119636573075,0.66644364511873,0.0867072873947945
"30x23",0.0291627560862546,0.205815982821374,0.0172178667229085,0.000617390311609592,0.00929817811192693,0.197367257102999,0.00594302857987179,0.297535996313622,0.237041543949434
"21x23",0.0207549856330262,0.0904916203688687,0.0110896178714728,0.00811143235469104,0.0126017594268747,0.0996334398216507,0.00261412081360672,0.659816862095875,0.0948861616139338
"11x23",0.0052733944915433,0.0828710051553552,0.00528198075874389,8.18553311525033e-05,0.000696378790450049,0.061274472769065,0.00152291804933493,0.795753748426741,0.0472442462276143
"31x23",0.0312752607187275,0.135738112978233,0.00940104633446363,0.000121185810203896,0.000510138267365516,0.0811823129019389,0.00165773027021999,0.568391618304039,0.171722594414808
"16x23",0.0133380331745652,0.0611611990404174,0.00458674799912816,0.000464526951378761,0.00648792954120896,0.0467003173328795,0.002048280682838,0.731291332741341,0.133921632536243
"28x23",0.0120032078189357,0.08596812134844,0.00939467926038392,0.00106654795419062,0.00132584136496305,0.0889097728171852,0.000193946437620067,0.787126069685915,0.0140118133123659
"20x23",0.0111629005414084,0.0582430945477487,0.00607442304116735,5.36373514465038e-05,0.000448021961108662,0.033511289167403,0.00112465990011527,0.804732159906146,0.0846498135834559
"27x23",0.00567484277655399,0.0535671724727831,0.00478131150861647,2.95280135439986e-05,0.000278171879841466,0.0769783776745087,0.000178591689168029,0.825961895598371,0.032550108386613
"10x23",0.0130938423918709,0.0307886256615863,0.00262134005227211,0.000227277694289903,0.00209710636629274,0.0621791926011793,0.0100946352447081,0.67358612366023,0.20531185632757
"25x23",0.00691264222888603,0.0598748083681448,0.00790459034922255,0.000219334952232801,0.000903843937861107,0.0481547785725947,0.00021257258040774,0.828483840508013,0.0473335885026366
"14x23",0.0100991138953642,0.0381648252627101,0.0333124580657946,5.38563814816745e-05,0.00036931773992548,0.0423904316265692,0.000414622002367986,0.795542532267184,0.079652842758603
"29x23",0.00556425393257868,0.105731078507292,0.00392333310530711,0.000219446854179694,0.00148728151953724,0.0845056287504112,0.0012366713353832,0.750690260533072,0.0466420454622385
"15x23",0.00358999682429699,0.0435494962049837,0.00134804944706815,6.50143545076201e-05,0.000230813722765548,0.00667236578049269,0.000182005150295784,0.900916687723015,0.0434455707925744
"17x23",0.00920128237893664,0.11914794636469,0.0019021806375179,7.48038408744794e-05,0.000367136816782388,0.0224994683122359,0.0008532648603151,0.766744763632143,0.0792091531565044
"26x23",0.00135465454325025,0.0355385438713244,0.00158857737942339,1.0008054373645e-05,9.90389709992281e-05,0.0285438867463866,0.000305328980959795,0.90902412793161,0.023535833521673
"23x23",0.0100705609211892,0.086163619751597,0.00548384915208265,0.000169821477029551,0.00222441054414156,0.106188037360143,0.00115056360172928,0.696286073979867,0.092263063212221
"19x23",0.00775480354317762,0.0558264817165329,0.0046245862173827,6.76127672510767e-05,0.000680320749074016,0.0314560552088031,0.00141932840024663,0.836249141473879,0.0619216699236527
"6x23",0.0118109440287372,0.042889026170115,0.00887213122246721,0.00101490371482788,0.00449143365633997,0.0625164230369784,0.00149345407110004,0.659743052286234,0.207168631813201
"8x23",0.00593300170950928,0.0641966016887851,0.00497137134660689,0.000175902131132184,0.000843276822287489,0.0595765328528385,0.00122221762373028,0.775615194858554,0.087465900966556
"13x23",0.00783301644691077,0.0324298335776735,0.0194452576615351,8.9318845819877e-05,0.000453436488938524,0.0593673643459548,0.000655882899320075,0.710452181269727,0.16927370846412
"18x23",0.0111130125545381,0.0867762804843111,0.00377934839831721,1.82362744799948e-05,0.00100176041344042,0.0383497580848986,0.00441327201485767,0.727676037274458,0.126872294500699
"9x23",0.000505140424827394,0.0302269498249212,0.00161671453634032,3.39673620993836e-06,1.61371860714585e-05,0.0122287881305212,2.44420187094968e-05,0.950576598516643,0.00480183262575649
"5x23",0.00992600266087059,0.0491943728841122,0.00204049389108439,0.00236946024928348,0.00273262046104088,0.0441395517082601,0.00308142825823643,0.660942698708212,0.2255733711789
"7x23",0.00723850326260761,0.0285497674117356,0.00285727818283301,0.000944071876636591,0.00456647987909813,0.0573513748646542,0.00432057499365133,0.814669661593186,0.0795022879355977
"12x23",0.00583951638358126,0.0600513216249089,0.00749478400686587,0.000126638363779681,0.00133512312177505,0.0764688921322666,0.000323578253222603,0.733762377484645,0.114597768628955
"24x23",0.00760646842094511,0.0553489225819763,0.0102567382446656,0.000907814670813601,0.00367724690706393,0.0421793781620646,0.000126023792545747,0.82926195775101,0.0506354494689149
"22x24",0.0200872551070489,0.08239344304839,0.00837553164181809,4.74913028012708e-05,0.000825923762960233,0.0982721100946564,0.000565742321696079,0.734456094942702,0.0549764077779266
"32x24",0.011103230107361,0.121445999663596,0.00644861266979132,0.000103423389462452,0.000415866145608472,0.0879787125222354,0.00663526219563404,0.496111189271999,0.269757704034313
"11x24",0.00849588382315502,0.0288452768236758,0.003996248162983,3.63839143976005e-05,0.00019545129719292,0.0725143784832965,0.000474010100209827,0.84033713736568,0.0451052300294088
"31x24",0.00855295366282117,0.145265736953147,0.00492591610918106,6.9637626458561e-05,0.000333432506007137,0.0873185660819817,0.00145884896837183,0.599338866211913,0.152736041880119
"21x24",0.0166481602447807,0.0693071602594512,0.00290821235777842,3.96780360758805e-05,0.00182570337990503,0.0411294249836366,0.000599640034358655,0.660053193755447,0.207488826948566
"30x24",0.00574526629350109,0.0891190123757692,0.00230450699260947,1.39487344600712e-05,0.000117521572127511,0.0986575861726827,3.93076520847941e-05,0.795275351847255,0.00872749835951018
"23x24",0.00952069753520593,0.0495732598126171,0.0010141584626486,4.93282706458737e-05,0.00046085332230375,0.0481911978474343,0.000430607766480193,0.870771417109394,0.01998847987327
"7x24",0.00246784789469544,0.0864299268332367,0.00449781228811395,7.56625282189489e-05,0.000418626197657468,0.0246713436668701,0.00036409914403609,0.851219443937956,0.029855237509215
"20x24",0.0218622563356253,0.0591337346914648,0.00821807950312768,0.00128012661339929,0.0063225429133211,0.0517800045822429,0.00036473019674255,0.722590986215394,0.128447538948682
"25x24",0.00836105836038283,0.0704803622241126,0.00997341945407589,2.03993853154773e-05,0.000448400619314407,0.0388198312476742,0.000372336532012776,0.845915083118028,0.025609109059084
"10x24",0.00419210210464729,0.0291035495824202,0.00344875231679595,5.28918659356637e-06,2.56059004258454e-05,0.0264252444237045,7.62577947018224e-05,0.913076812400619,0.0236463862900922
"26x24",0.00453743856017755,0.0376396610792587,0.00202738565586653,0.000189446612473535,0.000422194825389887,0.0334726434000212,0.000133564632740136,0.888366659073778,0.0332110061602943
"27x24",0.00715307565489596,0.0558667105605428,0.00529979743000289,0.00201871544923318,0.00555023527679492,0.0440151895309374,0.000332658173793584,0.843206682754418,0.0365569351693808
"28x24",0.00115416341784736,0.0570614137804672,0.000728011837948604,1.62023833878885e-05,8.91006842947144e-05,0.00697786403109813,2.58084341742671e-05,0.927776750951669,0.00617068447911305
"29x24",0.00567015571247555,0.0655072907246125,0.00506615175581307,0.000165778107139994,0.00191834268128664,0.110447577598641,0.000268419069584598,0.797487177017664,0.0134691073327833
"8x24",0.0109337970070109,0.0637273174290027,0.0085249977657006,3.42487227818461e-05,0.000300773673355078,0.0427360825126748,0.000924794954491241,0.694815380655642,0.17800260727934
"9x24",0.00621120281052977,0.0602233425560404,0.00284393796904534,6.99903325457997e-05,0.00038238003001885,0.0886492055558441,0.000861346091252527,0.729838465267709,0.110920129387014
"19x24",0.00437539209270365,0.0665554713260538,0.00264243727738702,1.16849239157913e-05,0.000139382069612293,0.043592442802027,0.000113681582443354,0.788603853716622,0.0939656542092351
"6x24",0.0186014443620326,0.0400191522413193,0.00948983545144781,0.000456421441903021,0.00390253219298299,0.0649537606689288,0.00128300488111401,0.651344467649439,0.209949381110832
"17x24",0.0108561842733465,0.0966587252884086,0.00410162098759432,0.00066184662838544,0.00574957667157311,0.111733147154279,0.00129350928833538,0.626886665937182,0.142058723770896
"24x24",0.00200966870056055,0.0401642972319001,0.00272394612674548,5.11219330011504e-05,0.000119974774923641,0.0226361855694972,0.000185610533140877,0.893939490581271,0.03816970454896
"12x24",0.000899258300227573,0.0374176297102924,0.000914037818890488,2.52021229583424e-05,0.000101409178861333,0.0129745712913211,0.0012738795977405,0.912675011834846,0.0337190001448619
"13x24",0.0047502945126181,0.0627664745942948,0.00203523786986417,7.09530338641294e-05,0.000538466479107069,0.0996605015843873,0.00109695577559794,0.67503770475654,0.154043411393727
"14x24",0.0024569187981204,0.108538313277269,0.0141161657816047,1.21781180163124e-05,8.17122832105697e-05,0.0678378545139837,0.00154009142961865,0.711835219688561,0.0935815461096154
"15x24",0.0156300390098531,0.0733879019250687,0.00272692884967079,1.39970143677138e-05,0.000398412019293524,0.0481180163844561,0.000838952704538765,0.761113814074731,0.0977719380180207
"18x24",0.0339330796657019,0.0830885951360707,0.00936334766877622,0.000741348151762289,0.00472832224745505,0.0639533320375376,0.00324278182086115,0.67935697371571,0.121592219556125
"16x24",0.00406560796407436,0.0213087627587092,0.000886636802797202,2.84747217126195e-06,0.000148610759496724,0.0249201551675407,5.11612863701655e-05,0.905893271467298,0.042722946321542
"22x25",0.0186027579079477,0.0736276499857211,0.00836961990049582,0.0023477487340021,0.00628597534264973,0.0711305508972596,0.00213663216561598,0.723517942642999,0.0939811224233094
"26x25",0.00338369673856223,0.0685341095822714,0.00449657923362452,3.33874961334748e-05,0.000103047727405319,0.0231023784453709,0.00116463372343129,0.873203372512996,0.0259787945402047
"28x25",0.00676530291074635,0.0763718565211858,0.00682758814442815,3.67332338941473e-05,0.000137014874093712,0.0497698091837722,0.000498535019402704,0.812499903372204,0.0470932567402727
"9x25",0.006127311934117,0.0773218546066721,0.00294357746178541,0.000127236283954192,0.00058950876725969,0.063103780953329,0.00056009254588164,0.793199509685923,0.0560271277610782
"11x25",0.0200536016938517,0.113148752918594,0.00437313540796406,0.000448465952902422,0.00274626170528668,0.0831666360516746,0.00196161882109874,0.596428331741854,0.177673195706774
"10x25",0.0211290814368667,0.110689530008552,0.00102607114674711,2.9350007959952e-05,0.000611004402366009,0.0490400262355863,0.000141781393800385,0.758102875880563,0.0592302794875585
"20x25",0.045283459917188,0.0993405191402924,0.0269687142365283,0.00350407681446346,0.0113014903243666,0.0703111384745106,0.00216666497838807,0.600978188500847,0.140145747613415
"21x25",0.0211653726850631,0.0544375638148603,0.00648909966612441,0.000455931409558945,0.00265627425294637,0.0744647560666758,0.000898729115047179,0.754916171739882,0.084516101249842
"25x25",0.00375236618037635,0.0462390511383503,0.00188966417551681,0.000118714636102892,0.000526580788725284,0.0550431478555292,0.000133916997652715,0.866074420730831,0.0262221374969152
"19x25",0.0214824188561626,0.140688386174103,0.0341698852319286,0.000102694596072777,0.00103416352573158,0.061940034987901,0.0016328027449202,0.650492309268078,0.088457304615102
"27x25",0.00676249380997806,0.0663293057560831,0.00536636879486797,6.78634459762138e-06,0.000304160267815203,0.0249811707824745,0.000139411146611941,0.868215516867518,0.0278947862300534
"8x25",0.00874637501061921,0.0861733826122418,0.00511129718896996,0.000123923769247443,0.00153282041208597,0.0656398921118001,0.00125871842304407,0.595480977200903,0.235932613271088
"14x25",0.00807197791513328,0.0387586625362529,0.00125339049074419,0.000226556345539799,0.00062179247661398,0.0153392033688608,0.000812479195249384,0.89779405044197,0.0371218872296359
"18x25",0.0337088689277443,0.0916145945942553,0.009349099658972,0.00117743618699373,0.00276533518139332,0.0695035642497434,0.00458365204470461,0.689982282657122,0.0973151664990711
"17x25",0.0154113189565698,0.0368975091596233,0.0041805177561395,0.000200854240783631,0.00504502449930625,0.0433857334458996,0.00151532166054649,0.752704473185537,0.140659247095595
"24x25",0.0107278603601004,0.0604373734036857,0.0112472138434664,4.89732692718658e-05,0.00173460165996361,0.110759793893739,6.66482610746583e-05,0.774351389455005,0.030626145853693
"6x25",0.0196881250545954,0.0538063136086981,0.00994252280892185,0.000221925437852277,0.000824837415852488,0.070810724338255,0.0052286652655202,0.675044597634183,0.164432288436122
"7x25",0.0235447265694405,0.089772115885566,0.0087814520487992,0.00347088633179608,0.00693059448220784,0.133174816212766,0.00475304683423541,0.415136201821139,0.314436159814051
"23x25",0.00352185286266321,0.0782883790718054,0.003555839719976,5.40738305710676e-05,0.000465491346262331,0.121386390772261,8.24297448565616e-05,0.780920307258142,0.0117252353934626
"12x25",0.0145850423420141,0.05985850529719,0.0042063096726798,3.83393422047934e-05,0.000289279919119072,0.0504799359829356,0.000371712968622522,0.798281347825017,0.0718895266502168
"16x25",0.0129136633675902,0.101790400153358,0.0136066441504445,0.00109862312129417,0.00445045049637285,0.080803614923518,0.00346880838677212,0.689351686982346,0.0925161084183038
"15x25",0.0189794516147923,0.0374476376424715,0.00570836712825406,0.000192780180146152,0.0011226199171079,0.0621882872807768,0.00294815429336681,0.800448362707736,0.0709643392353485
"13x25",0.00710475189592196,0.0360152650854332,0.00178187905417166,3.13083613146175e-06,7.96736381620147e-05,0.0323664199500675,0.000641832054374025,0.871075399099214,0.0509316483865244
"29x25",0.0036196359145402,0.0751436788456789,0.00422486014601296,0.000174924616307202,0.000658780182872042,0.112668672788204,0.00020900193811941,0.770534563326526,0.0327658822417385
"22x26",0.0114965742064572,0.0970880709113239,0.00692519085148313,0.000190807902033444,0.000650552894673914,0.0780827650297334,0.00127011364342335,0.729013034320815,0.0752828902400564
"11x26",0.00344172508717534,0.0537137551950858,0.00497460713471706,0.000125857800628763,0.000245939423877505,0.0290848387163026,0.000558819531388943,0.74204656408987,0.165807893020954
"21x26",0.0232816615932931,0.0335812956174112,0.00847300102917029,0.00021375285074117,0.00257864342881541,0.0655211886897879,0.0013464062031504,0.78541358350613,0.0795904670815004
"10x26",0.00142961666702915,0.030889167790757,0.00557504719314641,0.00248850378718277,0.00153528033394895,0.0330907773477135,0.0025730869878977,0.885712952876089,0.0367055670162353
"20x26",0.0221209175696034,0.0562469773942363,0.0108938089604822,0.000147999409953513,0.00420474117675243,0.0783353106022192,0.00403102700815882,0.685600494636566,0.138418723242028
"19x26",0.00932605419659916,0.0701232137209873,0.00281837029038488,0.000152182772293081,0.00117827708448823,0.0455981781777188,0.0014292928972421,0.672667590641453,0.196706840218833
"9x26",0.00844086640371014,0.072995549694123,0.0045604778511005,0.000131379303686322,0.00229205695139401,0.0562471521640582,0.000423448796485045,0.763541839586124,0.091367229249319
"27x26",0.0153672419533748,0.0665921791581076,0.028116528859092,0.000934297764331347,0.007812881961077,0.0742006518223766,0.00122878457005201,0.749183275141936,0.0565641587696525
"16x26",0.00186347150297739,0.117882624981898,0.000312296057278,2.92677265544257e-05,0.000160311560460457,0.0410611691276997,0.0017536130934166,0.777777365343802,0.0591598806059131
"26x26",0.0128410042155015,0.0548635669569908,0.0056716140724009,0.00110675983421002,0.00217559315079493,0.0648909213997095,0.0011153874228624,0.829877334150874,0.0274578187966559
"14x26",0.0342410751672041,0.0963213616963935,0.011603854337672,0.000259197177526636,0.000527508051716896,0.0147415850026756,0.00541514967455495,0.749671921789871,0.0872183471023856
"15x26",0.0134514288226782,0.0699541763770458,0.0112068200008486,3.96830725625447e-05,0.00241473325926472,0.0934312640296799,0.00147483994234533,0.686821180865449,0.121205873630126
"18x26",0.00389187515730735,0.0454931586344426,0.00488628696376318,0.000276547386442839,0.00189967017713937,0.0492597521757051,0.00206215168320745,0.814194849831819,0.0780357079901729
"23x26",0.00864406198963797,0.0629920884092948,0.00768839837047039,0.000252291428668557,0.0024418205265155,0.111218278776298,0.000801799967298808,0.75922073871413,0.0467405218176864
"6x26",0.0256063637328468,0.0611930018477035,0.00630962931103927,0.000169588634542686,0.00221033567065624,0.0616256179269544,0.000303378585125452,0.769342435296201,0.0732396489949309
"8x26",0.0146465702879849,0.0329213283519108,0.012804664736809,2.62569373727445e-05,0.000610474089087438,0.107174494383523,0.00120759726593767,0.641937226120795,0.18867138782658
"17x26",0.00640307656636787,0.0417569669013512,0.00221448834856979,1.4954640805205e-05,0.000136608530589352,0.0144631088505205,0.00102192253658818,0.795837670515287,0.138151203109921
"24x26",0.00744376565975949,0.0902255819453925,0.00803191122959101,9.62785278216044e-05,0.00223352476620438,0.0756131014043566,0.000217820617148875,0.787821548541309,0.0283164673084165
"12x26",0.00603134935374095,0.0565765755293314,0.00784498788500748,0.000168107300099435,0.00115158858848214,0.0205343618450578,0.00478079795996941,0.770940868710698,0.131971362827613
"13x26",0.0144027218703224,0.0377847405109531,0.00789096189303552,4.68916279634232e-05,0.000142922631722504,0.0883116033288013,0.00174256334273842,0.786906790856617,0.0627708039378463
"25x26",0.00763189726915782,0.0751094430474032,0.00559931011462585,0.000790013538435589,0.00562013444427526,0.0815845089604438,0.000208059686064265,0.782746114503633,0.0407105184359612
"7x26",0.0353634761768279,0.13117719858187,0.054027020964535,0.00169346338870681,0.00304649611219268,0.0815131102552436,0.00290194722775694,0.507257005885312,0.183020281407555
"22x27",0.00160548119724121,0.00893037973760773,0.00277381154085377,5.07041215570092e-05,0.000378722739181286,0.0911807557845147,0.000211596173585178,0.774299206527881,0.120569342177578
"21x27",0.0198842670208084,0.0515812947564032,0.0129849841782449,0.00509700715206548,0.0052425631945636,0.0582845528798947,0.00259852205870279,0.706174110951517,0.1381526978078
"11x27",0.00892338802595123,0.0747428497164907,0.00508658034088457,0.000183681208289972,0.00113617300588359,0.0905514727828667,0.0014130371577371,0.629035897040111,0.188926920721785
"20x27",0.0108683338395186,0.034440607129558,0.00655702773689247,7.8682409558317e-05,0.0008649469743645,0.032204399460255,0.00257969479345709,0.767253748900958,0.145152558755438
"25x27",0.00591679877529465,0.0717227214330103,0.00669439885076446,0.000121199915488601,0.00162618101814014,0.0677839511636292,0.000237483975870238,0.794091923730853,0.0518053411369495
"19x27",0.00519157234053349,0.0562210952459966,0.0157143338433537,7.96710192955195e-05,0.000478044907162454,0.0679507586888422,0.00287484201931973,0.599998538506255,0.251491143429241
"23x27",0.0198466428466949,0.0353015903455662,0.0170179529042623,0.00556281428810105,0.0123965605982341,0.082988754495868,0.00728458534971572,0.625379997622152,0.194221101549406
"10x27",0.00793757072300698,0.0606728283770194,0.00151030663233645,0.000240959046220429,0.000817882184422954,0.0846430279656264,0.000675250564809821,0.632025004068062,0.211477170438496
"15x27",0.0220623157725715,0.0738108567803952,0.00358891676788396,3.62395864343139e-05,0.000197174336242427,0.0774529695629943,0.000681479145145695,0.741015769210317,0.0811542788380157
"8x27",0.0409006783701686,0.105122595606437,0.0185773734442916,0.00206001893725859,0.00657707936071349,0.0837908180245462,0.00431846198083757,0.56647501579294,0.172177958482807
"24x27",0.0167547672733024,0.0808081440161398,0.0107763907489635,0.000527065228241555,0.0012426045356148,0.0782141593064628,0.00196111931043436,0.71568110677562,0.0940346428052209
"14x27",0.00603414131215205,0.0315541930835044,0.00488878571393422,0.000103483599461893,0.00055997590720115,0.0325076600742698,0.00123062197493056,0.831397438841514,0.0917236994930324
"17x27",0.00582919307491602,0.0523160801035121,0.00366290187917352,0.00037980598569741,0.00267556753514733,0.0620805110761638,0.000917181476210628,0.847528129614962,0.0246106292542169
"9x27",0.00253103219640923,0.0308221796846805,0.00167585929659231,0.000126644027530051,0.00137075569315297,0.0416434175959129,0.00261053955756466,0.803584606252474,0.115634965695684
"18x27",0.0141142581592408,0.04213752808953,0.00271713461461051,0.001293057837634,0.00248313662104078,0.0370604771045401,0.000402977222125888,0.778174573935592,0.121616856415686
"13x27",0.00742112752523688,0.0356459614544591,0.00589565954247697,6.52981748109134e-05,0.000590240250147159,0.0549471430167447,0.000955723114142635,0.740923498660016,0.153555348261965
"12x27",0.00345548120689558,0.0223264328977245,0.0053085286193336,9.45754647981644e-06,0.000139762513628942,0.016202556800218,0.00138944210618496,0.626144692496732,0.325023645812803
"16x27",0.00576873437800839,0.031429107018431,0.00561015671759752,6.33791423471201e-06,6.42326162700478e-06,0.0438783484818215,0.00030272593380175,0.887733243448088,0.0252649228463904
"7x27",0.0119432198398204,0.0304681537866739,0.0117389002578611,0.000139730203328277,0.00289701181506471,0.0763197317424724,0.00266662114459303,0.609318371426282,0.254508259783904
"22x28",0.0213440378017273,0.0439582503340661,0.0128545718978202,0.00249026083571229,0.00723807953862004,0.0965783951000647,0.00063294059620605,0.721644378195579,0.0932590857002043
"11x28",0.00499428456900301,0.0335809909856226,0.00116514436284339,3.41028020067708e-05,0.000164470800002053,0.0273658446795697,0.000622411982286309,0.803461046316302,0.128611703502365
"9x28",0.00497330045736869,0.0591019974205242,0.00143705202082788,0.000244420548436132,0.000207537319862875,0.0265146594698323,0.00113532835141156,0.827513345492529,0.0788723589192075
"20x28",0.0141967930424318,0.168102094588057,0.00875011780822089,0.000638184301972345,0.0028858840694745,0.0831423658592036,0.00338814581284928,0.52618400602012,0.19271240849767
"10x28",0.00687375119383884,0.0581808040216624,0.0112656546605009,1.18396917801465e-05,6.70901929073389e-05,0.0380711328634293,0.000419370926963341,0.710156235508777,0.174954120940141
"19x28",0.00191901938839458,0.0948381914747109,0.000720705757880991,9.63603249974219e-07,1.16208172894172e-05,0.0131995534197951,0.00031702181950527,0.829321208954263,0.0596717147649107
"8x28",0.0225915849657935,0.11096487931361,0.0104097347329673,0.000751870543714303,0.00447519681583451,0.0615005102345917,0.0450099633590787,0.614345290141744,0.129950969892666
"14x28",0.0118055667481382,0.0591123118907061,0.00451211344293175,0.000231669121193631,0.000632912475367217,0.0721841349035941,0.000921293347164385,0.798833005381837,0.0517669926890673
"17x28",0.00138790380610105,0.068529351428681,0.00273175511181198,1.17738559608808e-05,8.15776208303458e-05,0.0517842435068827,0.000125537862864826,0.865706456413919,0.00964140039294779
"12x28",0.0123481284169851,0.0468214400069949,0.00914426469177574,4.57239854168835e-06,6.92611256290499e-05,0.0334394160183392,0.000340404890840368,0.821192374227885,0.0766401382230093
"16x28",0.00221791495096419,0.0624207316166751,0.00339541483757943,9.7518917580333e-06,0.000179823956947657,0.0625104536029158,1.45951517397941e-05,0.854402571740182,0.0148487422512381
"15x28",0.00693374446196622,0.0639351042723068,0.00359551026232396,0.000125751279820402,0.000222777136811068,0.0461100126934277,0.000207908968304108,0.80688829348753,0.0719808974375094
"18x28",0.00861371367032124,0.0829471267480025,0.00933563833155949,4.777924662128e-05,0.00149426259413569,0.0450326451805564,0.000161774520226355,0.780912324342729,0.0714547353658481
"7x28",0.0329821528159241,0.0769734599036587,0.00740030031842291,0.00084524025408436,0.00355714323179175,0.0567816652989909,0.00624896647051892,0.60051352296468,0.214697548741928
"13x28",0.00248229768432372,0.0750472494725086,0.00155897004520978,2.1362464137829e-05,0.000149832919346059,0.0303806929278226,0.000180531341793419,0.836818681128725,0.0533603820161328
"11x29",0.00621869866371359,0.0543954740205845,0.00216964702602364,9.57996468162974e-05,0.000767022517900843,0.0380176201110924,0.000599935152202035,0.754528257719617,0.14320754514205
"14x29",0.0101052673429871,0.0786759695384674,0.00582208639672085,0.000391021696331103,0.00218790430731485,0.0578345922543895,0.00112217124477529,0.81398919167179,0.0298717955472236
"19x29",0.000669123179066953,0.0461757790965985,0.000102240987897436,1.46189883539091e-06,7.95976335173329e-06,0.0276167234018816,4.65821935136442e-05,0.915386420662478,0.00999370881637693
"10x29",0.00430525796069002,0.0801026601125433,0.00289451919763672,1.36687960216473e-05,5.90347541725378e-05,0.0486889427588114,0.003402537990515,0.741737302928721,0.118796075500888
"15x29",0.00600337805737036,0.0850206694272369,0.00203347828395188,0.000404105026622771,0.000591129122980448,0.0399891232724023,0.000193985040489759,0.81515404026775,0.0506100915011957
"17x29",0.00920968427804409,0.0730759836594097,0.00239333989189079,1.81787837504831e-05,0.000119938119282383,0.0225220148316077,0.000327550537864841,0.838879976874207,0.0534533330239428
"12x29",0.00528606227688817,0.0250853677429132,0.00247929836056065,6.3678567491884e-06,0.000101115135338811,0.0382033510556856,0.00109079293873231,0.644005002021986,0.283742642611146
"13x29",0.00180781326308918,0.0508544161968322,0.000607741154159688,2.77504280312919e-06,5.36986259961104e-05,0.00872756190418736,3.96137602158157e-05,0.910811565670275,0.0270948143824414
"18x29",0.00904230615082404,0.121963036129243,0.00197198922998845,2.34356974898506e-06,8.3379421271672e-05,0.0362399425093111,0.000425084356488151,0.749619197170817,0.0806527214623083
"7x29",0.00552050644147014,0.0392409333377407,0.00277943854403292,0.000190773432498246,0.00129681797914241,0.0395933663134764,0.00245573682076519,0.686374865086067,0.222547562044807
"16x29",0.00287058349752369,0.0640956716402749,0.00135588717259685,9.97591846238644e-06,0.000118298930490655,0.0389232040771187,0.000469424771235109,0.831027675913614,0.0611292780786835
"9x29",0.0148779032030073,0.0431825608306335,0.00470187479267486,0.000160733923871043,0.000999034581055974,0.0400918038170243,0.00120686193947202,0.728105212521419,0.166674014390843
"8x29",0.0212366561828158,0.0923072201918329,0.00933549998279392,0.00021384580975641,0.00128222602066323,0.130671447223189,0.00148410371377887,0.468010934617642,0.275458066257528
"11x30",0.0159896155032346,0.0853248496641429,0.00577365578527504,8.44884461947231e-05,0.000703620691022775,0.0807356285866161,0.000843224485896693,0.707069201825763,0.103475715011854
"10x30",0.00776186996604933,0.0885170024359436,0.00538065021540497,0.000124314609472681,0.000686342428384081,0.0798558474853902,0.00229610090140546,0.694062838840467,0.121315033117483
"9x30",0.0116056539247549,0.11901983265319,0.00464012256419555,2.83247171173008e-05,0.000477467632730688,0.0523518074028804,0.000248449509780264,0.708293463955442,0.103334877639909
"17x30",0.00418645609097347,0.101036693213003,0.00570586127321141,7.08841581498534e-06,3.12718990784971e-05,0.0494218812387497,0.00013407944407109,0.809393059958053,0.0300836084670446
"16x30",0.00174964297290897,0.0796033997200535,0.000761622484073651,2.84974381069119e-06,3.25909694504062e-05,0.0552480224751361,9.48270824263463e-05,0.850172387245105,0.0123346573070351
"18x30",0.0158052584572036,0.0720828431644216,0.0194080172490481,0.000140711339674142,0.00314144407087758,0.0679969358080463,0.000380638970197201,0.804828284976964,0.0162158659635679
"8x30",0.0300119752845111,0.0760552157282963,0.0204979742728549,0.0271824094602231,0.0586562611318503,0.147765166556337,0.00337429686494022,0.446282921217504,0.190173779483482
"15x30",0.00472375706394687,0.0412377130827697,0.00435573539534407,0.000825481362758727,0.00178932360158496,0.0295991027808478,0.000428550340623134,0.888668775318337,0.0283715610537878
"14x30",0.0040071745438171,0.0311148978039922,0.00261377405586675,0.000191787330049897,0.000445774070100652,0.027331494938728,0.00224768815941238,0.885199640769211,0.0468477683288225
"12x30",0.0177740398850054,0.0335718308641107,0.00457524352761693,9.32778894467509e-05,0.000324818866587598,0.04919837920534,0.00105488287847542,0.729311491975989,0.164096034907428
"13x30",0.0020038717238553,0.0671528579267733,0.00214746300085389,7.26979919698991e-05,9.16396082464728e-05,0.0125133593181009,0.000101694286301181,0.879590745180918,0.0363256709629812
