"","Endothelial","CAFs","PVL","Plasmablasts","T-cells","Myeloid","Cancer Epithelial","Normal Epithelial","B-cells"
"29x18",6.31151906499561e-05,0.212798875359162,0.00175183046689489,0.0225811308948767,1.57730442745396e-06,0.00410253915536448,0.758624400434415,7.61674143309322e-05,3.63779878159576e-07
"16x18",0.00325482097939189,0.287261375004108,0.01542729325442,0.294088159286109,0.000209343792199035,0.0741446574499067,0.32441840261648,0.00108532293052406,0.000110624686861327
"9x18",0.00896582636827351,0.315233381648848,0.0604408973631894,0.144803132965789,0.000710512687526458,0.0815065029262697,0.385203552494689,0.00235290471996482,0.000783288825450314
"17x18",0.00438049283581995,0.213992934068063,0.0201306507388796,0.341863242899673,0.000911973744416782,0.0661699008766209,0.351094263008677,0.00080247508564538,0.000654066742204194
"8x18",0.0038220103447381,0.203145937410706,0.220198685696517,0.00734269352017215,0.000784786072195298,0.0712333365083324,0.492111477830718,0.000689695047216658,0.000671377569404618
"19x18",0.00161723304840574,0.392422319981842,0.0631252994281683,0.0978584126889101,9.30600625890191e-05,0.0317335703164872,0.412273651724336,0.00082466662145246,5.17861278094828e-05
"23x18",0.00281032648943153,0.322036389230832,0.0403990830761366,0.245814305371695,0.00023457489963411,0.0331488433654989,0.353884519670883,0.00150554223129738,0.000166415664591261
"12x18",0.00209074051177567,0.374983542581881,0.162260916986241,0.0543715917391936,0.000283855396359668,0.110102185283677,0.295015514805265,0.000727395381174402,0.000164257314431921
"14x18",0.00385690568101519,0.271342152924672,0.161648901536255,0.192564734754826,0.00146792939468583,0.0912042432924406,0.275279095239396,0.00161418682661255,0.00102185035009601
"7x18",0.0279027055490052,0.261168008383192,0.138290839132152,0.0605699640907926,0.0024014871755048,0.0797416330128382,0.418561131583442,0.00647839688533512,0.00488583418773727
"6x18",0.0183856773757119,0.186258936104265,0.0133610515073537,0.490629554324599,0.0116417558176838,0.0353188928122075,0.195796930922571,0.0173366487760239,0.0312705523595835
"24x18",0.00294708351218042,0.352822357166328,0.0372876685691043,0.143477102722654,0.000510652332968404,0.121570941135622,0.338971043410116,0.00218322552387609,0.000229925627149537
"5x18",0.00320133879733212,0.17889565426235,0.137941469445622,0.122133073572384,0.000177799212730872,0.0323210462950736,0.524915074746725,0.000370319263845642,4.42244039368156e-05
"13x18",0.00567115604652228,0.289274604863971,0.0227496495338563,0.385099927579648,0.00442025806319943,0.0904706381784946,0.190546723993857,0.00373360981360086,0.00803343192684954
"10x19",0.0122639434216011,0.200679309018274,0.00502450937554592,0.466669103798793,0.000661256180896078,0.0715843165421159,0.241570191089828,0.000643864567143947,0.000903506005801289
"22x19",0.00393454720244751,0.203379173237176,0.00421248163640902,0.0681942452090691,0.00103918171210605,0.0232979089790121,0.692436533665181,0.00247936443637769,0.00102656392222162
"29x19",0.00875770995065757,0.187513284952869,0.0103065127276395,0.037309326130534,0.000887888308703963,0.0787430224148282,0.674099470287342,0.00222291316266824,0.000159872064758041
"28x19",0.0050842981589061,0.443277627410323,0.0263714094281078,0.0297637068546184,0.000123241119241332,0.0556709940052256,0.439086273600675,0.000309986774332668,0.000312462648569873
"31x19",0.000269364591416747,0.046785976967023,0.0173039724307417,0.144140095356717,1.4786837868436e-05,0.00694682166001865,0.784331261153606,0.000205621069249348,2.09993335882324e-06
"32x19",0.00152511815704831,0.200757801055669,0.0118658981720422,0.255065897387305,8.30503530749439e-05,0.0169328846362303,0.511750220757555,0.00195319628063888,6.59332004366392e-05
"30x19",0.00025962557550352,0.184476808322891,0.00193992103967778,0.00286455173025488,2.52845271717063e-06,0.00140012584694946,0.808848669767153,0.00020751330164625,2.55963206694416e-07
"11x19",0.00736298334564704,0.285739194709794,0.0298404285215221,0.188678767313357,0.00159606878520476,0.0706266214096976,0.413016807314235,0.00196304268488442,0.00117608591565711
"9x19",0.00388292919714192,0.254161539092764,0.0155803603166406,0.437560832217296,0.000870069235115703,0.064003429856729,0.220071128151037,0.00307461233252392,0.000795099600752072
"27x19",0.00372322838651838,0.425326494630832,0.0480802595708963,0.136068196636461,0.000404309292288746,0.0818491619412029,0.303415398620909,0.000898076081065917,0.000234874839825418
"18x19",0.00166368991990294,0.32042858172379,0.022336378907802,0.207758457336531,0.000200288792505707,0.0469927228172255,0.399992848420112,0.000404035268413832,0.000222996813716772
"20x19",0.0010372349158024,0.137014224757808,0.00140771622195514,0.202734877156663,0.000127702486855007,0.0319093149134187,0.625267019168402,0.000480463612203139,2.14467668931277e-05
"26x19",0.000906885249002125,0.433547910399373,0.102211385077536,0.0872778566552107,5.67227159008891e-05,0.160376574089745,0.214951372483665,0.000624075381474047,4.72179480926944e-05
"21x19",0.00879808464282156,0.128073691514707,0.0159418701611001,0.0777841556007512,0.000855023675938348,0.0799266192194748,0.685416481375587,0.00197819587622814,0.00122587793339203
"23x19",0.00218843075828091,0.376229421977648,0.00863193944545949,0.0211363038976915,0.000503115641664812,0.0318907394498153,0.55846945808211,0.000708547311040796,0.000242043436288426
"5x19",0.00638242603019258,0.225765018784246,0.00480995452873294,0.342312137974758,0.00117594879507327,0.024096514415809,0.393044202818213,0.00177853734498308,0.000635259307992144
"19x19",0.00281411450993192,0.169577891285324,0.012943040017199,0.133773681071962,0.000176429431807399,0.0459051970193778,0.634583288645352,0.000198766168429872,2.75918506157014e-05
"17x19",0.00344959594519458,0.292824871805855,0.0183896564240846,0.177881671136023,0.000195481537882255,0.0972950794741887,0.409629111531045,0.000247698334586345,8.68338111414705e-05
"8x19",0.0149882410146879,0.281356044076714,0.0228603129701471,0.198623465961423,0.000677383247999092,0.0729439213373113,0.406854731815722,0.000619803350727159,0.00107609622526828
"15x19",0.0117369703398145,0.224409385152858,0.00869204703482823,0.371653705816877,0.000833764031475609,0.0910700291732448,0.290054085766694,0.00113142868186903,0.000418584002338222
"25x19",0.00340271633103447,0.431284081726469,0.0337825797805701,0.0512787945235098,0.000372070287844092,0.143019177202772,0.335206514619526,0.00094315711882947,0.000710908409445349
"16x19",0.00246697944411311,0.34010069797427,0.059129607910148,0.0980004252929925,0.000543859592332301,0.0762384416196218,0.422114696069316,0.00111876716916865,0.000286524928037249
"13x19",0.010050918149467,0.321897215847258,0.0366277287008079,0.145891615389731,0.000699331026678324,0.148636721333247,0.333556995978563,0.000984029564681387,0.00165544400956641
"24x19",0.00194996681994248,0.465746701647963,0.0060886696301259,0.045292954261166,0.000201916646391049,0.0193900180162665,0.459161192109422,0.00210326210212605,6.53187665972171e-05
"6x19",0.0037165532895637,0.168617821675252,0.0599599992312269,0.138307312599156,0.00531714101341608,0.0555115759700468,0.557642284242919,0.0042210112180241,0.00670630076039604
"14x19",0.00880041499449562,0.305817636481374,0.00890133022339772,0.269624687589518,0.000453763628683945,0.0653361683400757,0.339170910674807,0.00170735806654734,0.000187730001100973
"12x19",0.00499468554492888,0.3061156629806,0.079646191528198,0.237267759215147,0.000598505278594572,0.0825482116852698,0.285821931139841,0.00255998753527764,0.000447065092143638
"7x19",0.0231860501214226,0.192645147070081,0.143204947582805,0.172143739430196,0.00213756480733992,0.0349779579968991,0.426522553293721,0.00257147886559532,0.00261056083193969
"22x20",0.00364293215339151,0.150520005118448,0.00302839802053616,0.180544116899111,0.000366382327766695,0.0252189050855686,0.634912275981298,0.00159281074764685,0.000174173666233325
"20x20",0.00246752625794817,0.0830235394623536,0.0022410007439039,0.0331991152567009,0.00032252740370099,0.0343512299092015,0.843750353483841,0.000581866602625325,6.28408797246034e-05
"26x20",0.000740457603317181,0.505885158767684,0.00303676349137543,0.0487759760921563,9.67290599448708e-05,0.26414528136037,0.176939968653142,0.000369931829211604,9.73314279879358e-06
"27x20",0.00108352224625516,0.380140919309217,0.00267982556667177,0.0167253592082078,0.000167128798000234,0.231152822239557,0.367653139589898,0.000361000095040035,3.6282947154066e-05
"25x20",0.0169511925724886,0.451606346046307,0.024238245780842,0.216718615255479,0.00059881314527942,0.0520874834088108,0.232287296780694,0.00443503409695033,0.00107697291314797
"32x20",0.00261850639598481,0.215781652340458,0.0741580504089656,0.165850697483464,0.000302693293665425,0.0316828921891936,0.502362836308363,0.00625209548497165,0.000990576094933834
"6x20",0.0291141942508826,0.224684146557878,0.052957366980015,0.214198620169006,0.0311753590369499,0.0894608594952375,0.308153521290147,0.01287032300819,0.0373856092116941
"21x20",0.00261182337408837,0.0526432718942243,0.0102826603823236,0.0512943423285725,8.88308287266842e-05,0.00480120894626525,0.878164838102864,0.000102322604283725,1.07015386515618e-05
"28x20",0.000680036239432983,0.301311658425064,0.0283497573458931,0.00367534237233683,6.58032902112876e-06,0.122552341036888,0.543245015596935,0.000176589421964092,2.6792324649828e-06
"31x20",0.00617160825205532,0.170109134416585,0.0221883441688061,0.19165935390087,0.000520971314893122,0.0481437455570082,0.552367112033363,0.00851667016183075,0.000323060194588733
"19x20",0.00584307409982113,0.167320590160318,0.0116866662894889,0.141378550329625,0.000935838923573613,0.0373062588755666,0.634176653555789,0.000955994985889544,0.000396372779928006
"29x20",0.00917325881405336,0.394972837489548,0.0339996582975694,0.0185514090743942,0.000215110906889607,0.0996045739048331,0.441889147781477,0.0013010802249571,0.000292923506278164
"30x20",0.000728941220628335,0.296898525457053,0.0144576561378212,0.190914702335042,2.96097119286959e-05,0.0621657384940074,0.434118713341151,0.000655022798645657,3.10905037225871e-05
"23x20",0.00121627308412405,0.172650418815489,0.00165060168202743,0.0292163594895769,0.000243663852768068,0.0212262366856742,0.771453674565867,0.00217611029166515,0.000166661532808194
"13x20",0.00842898566882679,0.360123258002168,0.00870429394278139,0.241254004682191,0.000453556924260388,0.0984988025594288,0.281002849515817,0.000516346302292256,0.00101790240223385
"24x20",0.000796059051009841,0.285068990053673,0.00512721165207907,0.134194920404154,0.000138149335956864,0.064655692114899,0.509454520465607,0.000543733003133102,2.07239194885656e-05
"7x20",0.015468789170366,0.196853279008546,0.018654395927827,0.295080277200286,0.00028864997300433,0.104645212306444,0.365117907271021,0.00358936265436969,0.000302126488136865
"17x20",0.0138468942222364,0.293162705964266,0.0152473245607219,0.116940506758503,0.000604060606430944,0.0726979602232417,0.484946523820801,0.00194338798868892,0.000610635855109134
"9x20",0.0156589041983587,0.342655168180261,0.0209867034053241,0.164506981766602,0.000851945607386674,0.117372021559741,0.335363664814914,0.00180237400496351,0.000802236462449297
"16x20",0.00269184250443475,0.324284225586686,0.0204636780362367,0.124157100848358,0.000326464146785473,0.0609824150949722,0.46481830004492,0.00189597798379614,0.000379995753810597
"18x20",0.00995967523513188,0.169080526437346,0.00997964897389829,0.210557387991711,0.00135831008649885,0.0382769613964311,0.556160683373025,0.00350567456978216,0.00112113193617584
"15x20",0.0240119897369004,0.237130919695205,0.0254239524344918,0.078870478030926,0.00115023035849312,0.0564290135233921,0.571349558001885,0.00497947957766149,0.000654378641044296
"4x20",0.0125417263170171,0.211832865938024,0.0724703066197351,0.345438408225054,0.00104700177289923,0.0468887508699015,0.301257078845495,0.00733418194991713,0.00118967946195707
"10x20",0.00902139805861442,0.30462871146734,0.0500654866853455,0.262862092383597,0.000598745430354697,0.0708828419977154,0.300939632050842,0.00082642375601114,0.000174668170179507
"5x20",0.0229661219525395,0.202387297317728,0.0525442244383377,0.216878752266169,0.0178843387687751,0.141933234890599,0.316009296300079,0.00667961899505393,0.0227171150707182
"11x20",0.014008773371117,0.175922848962547,0.0367538326148033,0.329849867890582,0.00195887484827214,0.0637478646710515,0.373251293288623,0.00270773173987285,0.0017989126131309
"14x20",0.0224638483274309,0.117221561374304,0.0427495302815395,0.246928035582044,0.000930824452794017,0.0812736620573135,0.485584527042589,0.00231591972400871,0.000532091157975489
"12x20",0.0029131267483089,0.243397895974639,0.0551710936189298,0.0845880605577077,0.00218058768610752,0.0936856619427455,0.512006454524485,0.00487353612766216,0.00118358281941406
"11x21",0.00590538049332156,0.333528760218213,0.157064326032077,0.17017817107518,0.00312307777713546,0.039294313069135,0.286139298678371,0.00307208638546789,0.00169458627109916
"31x21",0.00493010506004675,0.15082982040472,0.066306346285453,0.0334561648084345,0.000550644605663508,0.046165181665782,0.689350296103289,0.00658543475547064,0.00182600631114052
"22x21",0.00157608023028689,0.222099783767473,0.00447689340552985,0.0971013564773122,9.97069494360418e-05,0.0597855649685917,0.614702006714243,0.000118653450010311,3.99540371172745e-05
"32x21",0.00297210288730496,0.208466720451709,0.0401831143552942,0.186534370554723,0.00130337669970413,0.110201897754896,0.444954805552815,0.00482314489654635,0.000560466847007136
"26x21",0.000684357836862895,0.421202784204971,0.0473405601535041,0.0325429838837587,7.03873101322579e-05,0.120676705145793,0.376787748054423,0.000639335736293433,5.51376742608788e-05
"21x21",0.00574014317432069,0.205374752568946,0.00434229905599813,0.0379233527498688,0.00128778142767029,0.0202165329462917,0.723481444234296,0.00123514842923046,0.000398545413378246
"25x21",0.0014806385773042,0.349734037716512,0.00428758628889877,0.069983153212203,0.000229312088716719,0.0550419306888677,0.518166987133294,0.000821881254954085,0.000254473039249762
"19x21",0.00261393794111558,0.281129054684943,0.00704785957379665,0.117221396528059,0.000664629321247086,0.0642414702360605,0.525325870385259,0.00131443058843814,0.000441350741080813
"28x21",0.00234438292090076,0.44204274429243,0.0203534579340039,0.086718704805471,0.000539608394154511,0.250561518080228,0.195635865025541,0.00170727977638466,9.64387708864152e-05
"30x21",0.00509789934884752,0.275951001275218,0.0360405394684112,0.104614918927449,0.000255370363301027,0.0713069160336435,0.504318115722018,0.00234176407948558,7.34747816258893e-05
"10x21",0.0106355699855562,0.179153819238682,0.073280930428736,0.138427572588596,0.00327107179915517,0.0493263340950125,0.542511694128441,0.00268891862618952,0.000704089109631195
"15x21",0.00835058208968454,0.301195223624809,0.0216206629625797,0.185690591681798,0.000983203621909646,0.0499077029480156,0.429632326340437,0.00190090796434543,0.00071879876642123
"20x21",0.00253277795317585,0.256242691824515,0.0184376700434885,0.0424718799893183,0.000290923574150992,0.0414554426319879,0.637627652332675,0.000741554327165417,0.000199407323522406
"16x21",0.00357495719687663,0.284700892112117,0.0110035808920859,0.0397436443998701,0.000146626740284661,0.0734120130817794,0.585382380383636,0.00195360590056702,8.2299292783073e-05
"27x21",0.0015380147564355,0.311425954325078,0.00521410000335217,0.0192861939047041,0.00015269785366432,0.243003744280584,0.415252613785423,0.00399889046051689,0.000127790630241681
"29x21",0.00218821475958528,0.503867983082932,0.0302817118651674,0.0357606045682764,0.000344136403163545,0.103643411514716,0.320619309459852,0.00288640842474645,0.00040821992156034
"18x21",0.00567761493995938,0.173940881052413,0.0164133096148199,0.0791713468139247,0.000327102636369495,0.0360873185851597,0.687114096752796,0.00110380669083689,0.000164522913720677
"8x21",0.00834162308162044,0.275832015938175,0.127155659225891,0.14480081297685,0.00167088598804117,0.078042749161676,0.357241572937982,0.00588336112548778,0.00103131956427681
"9x21",0.0183425224412211,0.28818553833918,0.0295692052209808,0.026191516403846,0.00331018535727617,0.0778577004352572,0.540419742154223,0.00971816455540384,0.00640542509261203
"12x21",0.0130755522503049,0.27830205164638,0.025950528114524,0.199978182804635,0.00141030036005122,0.117318762181779,0.357580026974471,0.0049733336839727,0.00141126198388213
"17x21",0.00503231285049969,0.25411481483812,0.0278405015402915,0.16473501140053,0.000332590811657899,0.0646290137783174,0.480740562679775,0.00221957079408207,0.000355621306727178
"14x21",0.00130652368425967,0.161976225709486,0.0247562974817773,0.626861656654268,3.72013597408234e-05,0.0106209867110974,0.17337233145444,0.00102936446527986,3.94124796503556e-05
"23x21",0.00181146838402897,0.313750789940021,0.00813868233718876,0.0315960556008674,9.92134647881072e-05,0.0534063599636205,0.590211704054961,0.000897432034752339,8.82942197714098e-05
"5x21",0.0361079908836261,0.248840734764798,0.0308334611795454,0.115408746043259,0.01180668857652,0.0351147145307564,0.504742845277702,0.013349347020933,0.00379547172285997
"24x21",0.000274571871289586,0.292939900593503,0.0105358852092674,0.0604944516842986,4.66434750579017e-05,0.108313307756924,0.526987041246835,0.00039915847241462,9.03969041000461e-06
"6x21",0.0144030246230252,0.154404045835766,0.087280901214489,0.0412605164389127,0.0021890600230877,0.076570788301491,0.613826142547746,0.00822275303777821,0.00184276797770439
"13x21",0.0256847420107472,0.248818361245494,0.00994285051896233,0.248658159465155,0.00187833087573404,0.0948623815348497,0.360859355170417,0.00561395427232974,0.00368186490631156
"26x22",0.00170892723705993,0.411964798250217,0.0234768521949342,0.0362299648989126,0.00067022297428674,0.040769039782261,0.483196408044984,0.00147618468349196,0.000507601933852443
"22x22",0.0032052746008174,0.338217362798575,0.00496106745363105,0.0158896252125097,7.9014862167087e-05,0.0379807419676065,0.599206753605354,0.000436411375420092,2.3748123919436e-05
"9x22",0.0110115406943264,0.348537276955451,0.00793444854277128,0.305051410645316,0.00127178942971049,0.09300481515643,0.227726956819685,0.00236615907174182,0.00309560268456761
"31x22",0.00166119410444852,0.236993924690658,0.08283560043749,0.118380524282699,0.00046595282591985,0.137753247630732,0.418978748891873,0.00266344585544839,0.000267361280730799
"20x22",0.00193651580334973,0.260744091304023,0.0171935277078988,0.276284652946268,0.000192684938803327,0.0331966276202724,0.409792530691176,0.000511314529366175,0.000148054458842446
"15x22",0.00931972462292454,0.404962802576868,0.00665833998094897,0.0462304803940604,0.000953585604036415,0.130139038278849,0.397917756800743,0.00298272184253588,0.000835549899033645
"21x22",0.000968487191377317,0.270951088234422,0.00101219932881415,0.0669630113780136,2.57397195563218e-05,0.0888199272018476,0.570951615325483,0.000301661633526833,6.26998695876134e-06
"11x22",0.0016437389764758,0.259896552133253,0.0131680173425851,0.188378704198373,0.000384006739630938,0.0332993668681301,0.502769547553265,0.000283373144141241,0.000176693044146236
"28x22",0.00325378211970575,0.364417781553037,0.0218088306708164,0.0674509371081517,0.000513340518186984,0.0959792441086891,0.441717830357337,0.00462480405855961,0.000233449505516302
"12x22",0.00480924544804473,0.186605890287698,0.0093089520473699,0.611106192814381,6.95089741754033e-05,0.012874002845516,0.174534060510771,0.000598512924570943,9.36341474731171e-05
"27x22",0.000558314113867554,0.393570990538944,0.0204922676639574,0.0483109317779215,0.000225164572889246,0.142428469165435,0.393048835301248,0.00103955953559286,0.00032546733014379
"10x22",0.0263116065141081,0.290415132552947,0.120659899504131,0.211412302722185,0.00212510802917641,0.0882032312426625,0.257972060783288,0.00175737296653139,0.00114328568497041
"16x22",0.000432996885830435,0.145208256608544,0.0107266341695211,0.104759200002884,0.00034735279640283,0.0780476458921523,0.658364451346923,0.00204696287883563,6.64994189067584e-05
"25x22",0.00398426140018729,0.361841870283717,0.0327533094662847,0.0985452250481953,0.000613615105207561,0.0559993480084818,0.443510797148731,0.00215940609034373,0.000592167448852079
"19x22",0.00328884896389331,0.262514839798832,0.0221211752697913,0.0455546430682692,0.000759525261356552,0.0865907679131775,0.577947006930868,0.000934373631309352,0.000288819162502408
"14x22",0.00719971696661681,0.259077249970498,0.0765145501862787,0.130952158956884,0.00311246551400097,0.13857239521514,0.375391853545463,0.00665867144445242,0.00252093820066583
"17x22",0.00174148255618807,0.288666669403759,0.0611558223429947,0.109398121411859,0.00030869508845934,0.0558176901873182,0.48112867848403,0.00155829968746851,0.000224540837923824
"5x22",0.00618086376004713,0.203593263880841,0.00420936782773192,0.332661380713266,0.00433873214624754,0.02625301436229,0.41163556755771,0.00763900504332439,0.00348880470854192
"18x22",0.0129213361105311,0.28047810584872,0.00638847516604112,0.0755266643590975,0.000540407174414442,0.0788971995938482,0.544318785614684,0.000687595117391576,0.000241431015271845
"29x22",0.00530948298529428,0.22759703144274,0.0111696356210278,0.158482112735723,0.000194713847718644,0.0412306905644671,0.554266733557896,0.0016824576884164,6.71415567170205e-05
"13x22",0.00248233619761691,0.143505165899205,0.0193537588318659,0.679947074686519,1.32441888993566e-05,0.0445070106160487,0.109866710637239,0.000306972733503448,1.77262091022126e-05
"6x22",0.00677566797118472,0.240361737330406,0.117054574088007,0.200829627386999,0.00274443451521747,0.0952311827914239,0.324766294651562,0.00869004769051971,0.0035464335746812
"23x22",0.00138310091573897,0.241488007796821,0.00634840658417089,0.0332806915490647,0.000462712715791573,0.0162384549824193,0.699438563413691,0.00121233094535309,0.000147731096949625
"22x23",0.000920062376373748,0.215700655950515,0.00852829962132606,0.00682956740805198,5.26138867252098e-05,0.0594661355865576,0.708314488744609,0.000177264355389774,1.09120704509427e-05
"9x23",0.00298683437887902,0.184193704097511,0.015899641552717,0.0769584604182151,0.000234468426330157,0.14765908080358,0.570688063669244,0.00132381430325107,5.59323502716164e-05
"31x23",0.00110176908434976,0.216702549159434,0.0047840522732213,0.051636118984397,0.000115385167687614,0.0142918410405307,0.709403802175751,0.00189560034225449,6.88817723741639e-05
"28x23",0.00199622537395071,0.329626035780231,0.00849691911071592,0.00254459495873855,3.94420295384027e-05,0.0189360259889981,0.637909102000382,0.000445288530705099,6.36622674035637e-06
"20x23",0.00461307964163446,0.171755084142432,0.00379861986588516,0.0198819199552782,8.67153549561053e-05,0.0531619578738447,0.746274356732861,0.000393356602415896,3.49098306923704e-05
"26x23",0.00448675279214674,0.176541340317951,0.00501756499243636,0.24082621507208,0.000209332497607953,0.0221987542597033,0.54694121378569,0.00366039693035495,0.000118429352029663
"27x23",0.00713774565535301,0.353423915906669,0.0104819679684377,0.116196025837526,0.000516550023752348,0.0520710474511234,0.4565757380801,0.00343896061298028,0.000158048464058183
"18x23",0.00797205722631592,0.127466963980464,0.00296415342869216,0.230039874572022,0.000571166945204569,0.044170746952508,0.584805603744583,0.00186621176847519,0.000143221381734528
"25x23",0.00143954327561407,0.298738540981397,0.0528188331348814,0.0578551314042814,0.000683916620291397,0.0339320393731755,0.552663996177373,0.00150695369022808,0.000361045342757567
"30x23",0.0101970792710054,0.328435353368311,0.00327137678114121,0.0268198791679635,7.78872896233848e-05,0.050452950361958,0.58026742542026,0.000465891871244234,1.21564684935987e-05
"29x23",0.0018190557833524,0.308116209961052,0.00393181703417928,0.0337554493393593,0.000143616774102708,0.0484750666615675,0.602013459622938,0.00170445425353087,4.08705699174821e-05
"15x23",0.00539576154759398,0.192714024339952,0.00541508594003763,0.112260721287185,0.000261673654897857,0.108328286582588,0.574123030207794,0.00135409356117713,0.000147322878773918
"16x23",0.00173413445131711,0.0846001172973791,0.0211678569836893,0.358797508596393,9.42431495931799e-05,0.00836945233488623,0.5228189147471,0.00233324178506938,8.45306545726867e-05
"19x23",0.00281189561895354,0.271012278743095,0.0020336185580291,0.0157909708546997,0.000258700153309195,0.0388736035216452,0.668470654623166,0.000681824325762688,6.64536013395878e-05
"21x23",0.00245862180822022,0.179851981604898,0.0054666910454348,0.0366326623620756,0.000247142201572824,0.00795164544314922,0.766201802778281,0.00108407469950383,0.000105378056864581
"11x23",0.0200789947332643,0.253440870668274,0.00895538347847262,0.255046114046489,0.00358349198948305,0.0685737607862417,0.368565795101525,0.0158939397466038,0.0058616494496461
"12x23",0.0055676779690069,0.210797314952059,0.0257602058873488,0.325588509821241,0.0059331078066509,0.0395898144963113,0.369408027324272,0.0122649066871909,0.00509043505591907
"17x23",0.00401647871516128,0.151340264822291,0.0988694823720473,0.0247449177257116,0.000352445579166907,0.0283424547161594,0.688728707014451,0.00338559896643863,0.000219650088572718
"14x23",0.0020994582025171,0.200428670084357,0.0123072048863388,0.182381171954998,0.000173529737296496,0.0434990655395431,0.558143453290667,0.000929019923081002,3.8426381202518e-05
"23x23",0.00186485061965825,0.319231976481522,0.0145731208184973,0.0303918427084236,0.000340067033681098,0.0234415484978116,0.60861091104771,0.00148784780206897,5.78349906268135e-05
"24x23",0.00534958994907338,0.193643386002787,0.0102393521474925,0.0780767417789194,0.000424875236973888,0.00626958929215508,0.70441722598367,0.00138026128996814,0.000198978318960262
"10x23",0.0122885665398675,0.249668024772148,0.0735022022118186,0.100133212941576,7.34455973048046e-05,0.0917006195582621,0.470867265032379,0.00174120992910958,2.54534175340949e-05
"6x23",0.000710241023605602,0.337312159608847,0.0254223696229378,0.0310763637664282,4.52664060730993e-05,0.0789567830078839,0.523525544309495,0.00291049246948181,4.07797852471415e-05
"13x23",0.00226484334518681,0.370152733025001,0.012185778640933,0.156301501203535,4.88801878454174e-05,0.112951470098819,0.345326740975248,0.000728342842175133,3.97096812569524e-05
"5x23",0.0129285576406489,0.20926490737398,0.03588185938486,0.280015593889601,0.00070308927704734,0.111769109139232,0.346061574265225,0.00156890994856031,0.00180639908084642
"22x24",0.00112261601775258,0.306533837119502,0.001158967890928,0.0482196410730866,0.000154342379206407,0.040286718850181,0.600982751829845,0.00149210754535394,4.9017294144012e-05
"14x24",0.000451858064524037,0.0999663435576295,0.00270913628319991,0.114928626293128,2.07548908066836e-05,0.0473900022556709,0.733700569382769,0.000830274685960836,2.43458631188347e-06
"28x24",0.00182753761867331,0.237090628127654,0.00365747074800193,0.0210503451982046,0.00058585088066584,0.0480175464401664,0.663295358208569,0.024204815779824,0.000270446998240677
"30x24",0.0044283809705104,0.072976931065998,0.00530874535486946,0.0926136165965994,0.000376964606832265,0.0373279980143238,0.785345963916748,0.00142963471676718,0.000191764757351131
"29x24",0.00467596912179044,0.11771166399129,0.00749317639551459,0.141489520556405,0.00221420462690151,0.00461738507417085,0.718565055743971,0.00283503379956151,0.000397990690395546
"27x24",0.000938663390900985,0.235777285102259,0.00123288365776311,0.00494880986341622,0.000201389958085056,0.0558386032573777,0.699081212652121,0.0019033804720283,7.777164604869e-05
"18x24",0.00265621781444957,0.0514019196006125,0.00303275669931781,0.134801841101324,0.000481886394267258,0.0486962217091055,0.756595918586998,0.00219292606618219,0.000140312027743401
"20x24",0.00514087094743526,0.252988875213233,0.0443355660391225,0.0393026216021568,3.58727723379391e-05,0.0257227849303273,0.631852792003138,0.00060940611555398,1.12103766948797e-05
"13x24",0.00187525151938382,0.256653652125246,0.0308446183546664,0.221101144353617,0.000431503496567227,0.0400081401277095,0.446975668808411,0.00185107967239063,0.00025894154200822
"25x24",0.00255590148301309,0.156951540418303,0.00589535077845414,0.0643111540736751,0.00030184835745581,0.0194780992481344,0.7459618102534,0.00440412749150029,0.000140167896064924
"26x24",0.00281812750681156,0.231589673760741,0.00466554538275818,0.0407839904134771,0.000443497397397644,0.04389511029045,0.674467903069435,0.00119257919640767,0.000143572982521765
"19x24",0.00357603811886483,0.17573620036421,0.0119482453628033,0.189086091949542,0.00173783367644576,0.065752013656052,0.549795530005398,0.00157778028160623,0.000790266585077691
"23x24",0.00499557571607398,0.221226483223731,0.00383808614856102,0.0987984028457869,0.000816936362023133,0.022794364898772,0.64646830851337,0.000900256142098875,0.000161586149582248
"16x24",0.00515272770929226,0.272040591018796,0.0117033789836399,0.124180591958037,0.000551727991770366,0.0593174202002335,0.525865217966821,0.00106617870438588,0.000122165467024995
"21x24",0.000484115505501999,0.161169411646573,0.00308484508126642,0.00881734072407702,0.000140170882493208,0.0380459429962246,0.787158771043388,0.00105105088535988,4.83512351161542e-05
"6x24",0.00525488240691942,0.22890155126042,0.00916753467073888,0.150874723681407,0.00076680051760629,0.0915460846019255,0.492517934389471,0.0190237705881394,0.00194671788337314
"15x24",0.00323073473632719,0.128024027714932,0.00253834687490073,0.0357004746890178,0.000178206306350327,0.0768501751591743,0.751206815615039,0.00215683364450382,0.00011438525975493
"17x24",0.00121628602254705,0.0948054050390536,0.00368758544247356,0.0284676388674858,0.00028096355812177,0.0323892286799757,0.837128936391872,0.00193152997529625,9.24260231741828e-05
"24x24",0.000685094195233957,0.0781106310024191,0.00154481968246914,0.011545851505441,0.000532368717373166,0.00605442330881759,0.900748193542634,0.000692020066728986,8.65979788827441e-05
"12x24",0.0253091967591245,0.209446461708742,0.118108279352526,0.126231717380857,0.00817001017576012,0.115583363836937,0.383045450504128,0.0032339861229944,0.0108715341589303
"10x25",0.0138388736454974,0.252969660967424,0.116296664954606,0.0678641404598042,0.00032330346021635,0.0197741078551386,0.521810525285321,0.00637696733546791,0.00074575603652517
