"","Endothelial","CAFs","PVL","Plasmablasts","T-cells","Myeloid","Cancer Epithelial","Normal Epithelial","B-cells"
"6x10",0.0256211561824156,0.0351503102007411,0.00417397572189029,0.24272574943257,0.0405340900905167,0.0483144025846297,0.440326874606614,0.0694829308836726,0.0936705102969499
"12x10",0.00758953114747029,0.0208966398836049,0.00731398236208736,0.252552255481841,0.0279422907047633,0.0196598736333213,0.581345029088648,0.0448061229083592,0.0378942747899053
"3x10",0.0173112147772394,0.0464211989816843,0.0128436812890042,0.241540366951331,0.0364835516113698,0.051609188578506,0.425077363416023,0.0701036461576195,0.0986097882372227
"5x10",0.0206287504262733,0.0390417114734451,0.00820323822589634,0.338193089429199,0.0155448099469609,0.0462285528023434,0.370975642480802,0.0687705379634129,0.0924136672516671
"4x10",0.0210145019221386,0.0450248890766712,0.0167042945161407,0.277669180961355,0.0433422594352789,0.063324799772708,0.372678834634126,0.0548499957888212,0.10539124389276
"13x10",0.0327625747154345,0.0253351296486956,0.0173418909205789,0.276082812776678,0.0269543443204809,0.0211604364402732,0.53902271700848,0.0261963155657343,0.035143778603645
"16x11",0.0220014998213569,0.0388035498083142,0.0150898112950682,0.244129410063331,0.0298426937875495,0.0415595499647096,0.45340089333947,0.03934171546379,0.115830876456411
"9x11",0.0270750527776191,0.0326869571202963,0.0130347657851766,0.197689599517094,0.0153622611265159,0.0352527710078898,0.584684051599298,0.0432886637937216,0.0509258772723893
"10x11",0.0176102149583782,0.0315998877737491,0.00528764727664535,0.306220141803833,0.016855044700544,0.012286597756442,0.542263268831623,0.0357159090615167,0.0321612878372686
"17x11",0.025200225569688,0.0338628669667773,0.0140893873496027,0.38257334953423,0.0362204456698772,0.0193971241910346,0.336336456101758,0.0519321525529486,0.100387992064084
"8x11",0.0149405607801809,0.0367187764484508,0.0062544130046612,0.234284945593755,0.0566504521067711,0.0376254929995496,0.467895144258679,0.0521044582579249,0.0935257565500277
"7x11",0.0242098547465673,0.0326257362353936,0.0137434496814315,0.345491252871961,0.048286702927373,0.0395719015127922,0.349574421605989,0.0507415793171564,0.095755101101336
"14x11",0.0297306619652683,0.0256561517150959,0.0096687735354224,0.342532911906024,0.0297923487187249,0.00874884985603294,0.437338281610362,0.0239405385842172,0.0925914821088525
"15x11",0.0301664639932008,0.0318171102673072,0.0104998130145123,0.28492867357586,0.0558648155101306,0.0186899864838911,0.409058480027027,0.0460700737452883,0.112904583382783
"4x11",0.0170666345871311,0.0244961991103837,0.0161298783500463,0.3119970374443,0.0564156865920239,0.0304080619836394,0.302100051034674,0.0479760826511535,0.193410368246648
"5x11",0.0106917095582254,0.0399986744487505,0.0111076000795716,0.283817370121347,0.038109320178552,0.0500566137385572,0.375996510161315,0.0852708591099399,0.104951342603741
"6x11",0.0127466890856321,0.0483154333699634,0.00996712231022105,0.249718779386135,0.0621922419612726,0.0479215696789981,0.356366573546955,0.0389562715024813,0.173815319158341
"12x11",0.0203478004110879,0.0278949249845089,0.00981174942258118,0.285448706008168,0.0218290109343927,0.0142003918042595,0.511857857293827,0.0471273662309961,0.0614821929101793
"13x11",0.0159338984104362,0.0152542950166662,0.0182496671629328,0.220344698944743,0.0474591949328071,0.0156670735785302,0.572295170696956,0.0332062555859456,0.061589745670983
"11x12",0.0205653245864983,0.0182886163716399,0.00773383100422114,0.247719376719083,0.0192324804449467,0.0314526086171754,0.611305575510893,0.0103039734223125,0.0333982133232307
"16x12",0.019049604713087,0.0462492238279026,0.0218380595074018,0.32421906202479,0.0217827812438462,0.0541673628015437,0.389903129990639,0.0350747109276788,0.0877160649631115
"19x12",0.0219431088230114,0.014663008677595,0.0146429887251575,0.319774019831509,0.0305544880227593,0.0313714631998429,0.522270479040409,0.00669893324198943,0.0380815104377265
"9x12",0.0235191711777022,0.0494330160819182,0.0140616073938946,0.29904363247626,0.0381584302284138,0.0390889814812371,0.42737501301737,0.0539949922996313,0.0553251558435726
"17x12",0.0142405026803329,0.0297897289589143,0.017165014959566,0.403869498407481,0.028901703757077,0.0269505244505336,0.356590960759444,0.0427302774584494,0.0797617885682016
"12x12",0.0373347390694361,0.0293449748137335,0.0121686935119292,0.208793822590926,0.0428688238175437,0.0277452239445234,0.531516752516549,0.041088123496831,0.0691388462385278
"8x12",0.00904350874947098,0.0445854200549395,0.0146062587447486,0.250892186019793,0.0273177437412115,0.0524125815706062,0.455930030484313,0.0927400055259737,0.0524722651089441
"10x12",0.00807478353957906,0.0377721635415353,0.021474038754762,0.303959865805772,0.0114766140844851,0.032058228653157,0.51042111444755,0.0531409622441417,0.021622228929017
"5x12",0.0145299400858073,0.0359960122084447,0.0123700792240701,0.240831986929982,0.0541378745738682,0.0295260497515836,0.415066317788271,0.081977024959502,0.115564714478472
"6x12",0.0167999641654315,0.0472813727066521,0.0124982161730801,0.302614962412476,0.0570517457064682,0.0304114922120967,0.351504226101776,0.0584065435048403,0.123431477017179
"14x12",0.027687301310714,0.0285607691972473,0.0130936240733823,0.217162733326123,0.0508838993854552,0.0221059980115094,0.472750236738251,0.0478083043964614,0.119947133560857
"18x12",0.0218986284015262,0.0290167156478728,0.0138424739531486,0.247715133344,0.00889013644515867,0.024713842872704,0.622413640681041,0.0064691148074487,0.0250403138471003
"7x12",0.0376420232012019,0.0576876056104638,0.0120243496341932,0.285207883454065,0.0613430604337612,0.05013684311513,0.338078616599166,0.0692296776454557,0.0886499403065637
"15x12",0.0196704938409396,0.0227571040305557,0.0128467640644264,0.32242421357569,0.0283111452987934,0.0124063366524431,0.47685976834531,0.0390861282800384,0.0656380459118038
"13x12",0.0213371220532604,0.0471409601513482,0.013916081136049,0.18000562778751,0.0610776156382084,0.0241152570921609,0.491819538773296,0.0331119209435655,0.127475876424601
