"","Endothelial","CAFs","PVL","Plasmablasts","T-cells","Myeloid","Cancer Epithelial","Normal Epithelial","B-cells"
"20x10",0.00793273562058486,0.247446401358914,0.0131543477095189,0.194247291480526,0.00178348885623063,0.111274807533137,0.390075163325662,0.0321990648952957,0.00188669922013153
"27x10",0.0579801371141117,0.34217376035199,0.0198568130381196,0.0730034446413304,0.00325602781963022,0.19710681562726,0.30383630975845,0.00275806316850737,2.86284806003729e-05
"19x10",0.00885712656246728,0.339297364398296,0.0127632836937835,0.173411230490532,0.00120215131174323,0.0790890517617073,0.372398932985511,0.0116290853458296,0.00135177345013059
"9x10",0.00737233052902842,0.281900463517445,0.00993958798020026,0.0462234036575013,9.15934398692896e-05,0.180072843243528,0.472283330571295,0.002078251927409,3.81951337234353e-05
"29x10",0.0214791648470715,0.1757696143963,0.257602957243189,0.099277437607263,0.0513534307683196,0.137694999194635,0.160355443624941,0.0482703784608841,0.0481965738573966
"11x10",0.00393131497453436,0.268107964722011,0.0705925677821812,0.161900917274648,0.0088504176787568,0.209771492945374,0.254705228286775,0.0197064195039883,0.00243367683173161
"17x10",0.0304828780487285,0.274952935698935,0.0986613810480361,0.199169465454129,0.00513460859705434,0.111137656907325,0.214049802863712,0.0517375347388798,0.0146737366432002
"28x10",0.137798322537455,0.167533720762425,0.0356531332303629,0.512334510432867,0.000473643339115589,0.00445614612071682,0.128968613034752,0.01162003186592,0.00116187867638541
"16x10",0.0126499773635379,0.224614406869543,0.0544545502156764,0.233221633002509,0.000768084836086381,0.0794187240950844,0.367540581257764,0.0255281638642195,0.00180387849557951
"23x10",0.0249393781562158,0.42262813305273,0.0658765626272789,0.0193508924135624,0.000116875532370782,0.243418886731282,0.20506516299543,0.0151574365055012,0.00344667198562883
"14x10",0.0112652603679493,0.292109940665555,0.0428579071750689,0.172228418157751,0.00161947035143784,0.207411363286936,0.265512600009243,0.00575610311001545,0.00123893687604412
