"","Endothelial","CAFs","PVL","Plasmablasts","T-cells","Myeloid","Cancer Epithelial","Normal Epithelial","B-cells","sid"
"25x15",0.00491130730093104,0.257708056378927,0.0937223417614422,0.015867028446713,0.00036872068482401,0.0909130460777264,0.535147443673612,0.00121990901454834,0.000142146661275821,"BC23508_E2"
"10x15",0.00116845998745441,0.255949819883638,0.00898986336864755,0.182121469242868,0.00079346414750841,0.0835052351428306,0.453608559732545,0.0120721067309902,0.00179102176351839,"BC23508_E2"
"17x15",0.00108888168395374,0.202971069110619,0.0189528514005288,0.178015682063228,9.79663070795853e-05,0.105193975205546,0.492607370281877,0.000995981979207904,7.62219679591348e-05,"BC23508_E2"
"26x15",0.00429115855958256,0.296815180649201,0.0182558063698635,0.0558945075251547,0.000314150319805446,0.165010814403229,0.458479385476303,0.000857768986308141,8.12277105528317e-05,"BC23508_E2"
"20x15",0.0023273767531599,0.214274489784633,0.0132340816156381,0.029305188478153,6.25842032412532e-05,0.047374462385523,0.692099486945309,0.001270296059961,5.20337743817402e-05,"BC23508_E2"
"18x15",0.000940460899166584,0.0494544214892884,0.00816295203307681,0.565248151716042,1.50011452798085e-05,0.0195482964951383,0.356489130587961,0.000134144775451828,7.44085859533255e-06,"BC23508_E2"
"12x15",0.00772242604716572,0.253678514175184,0.0752438301818235,0.080906528283704,0.00128013180357969,0.121718051359035,0.44413523076844,0.0137567290798416,0.00155855830122584,"BC23508_E2"
"23x15",0.00255581701284727,0.137376875730145,0.0384155410600208,0.31993899102418,0.000352253578910829,0.0279137130551639,0.47204338676932,0.00115764058428491,0.000245781185126934,"BC23508_E2"
"14x15",0.00227852841499595,0.165491048142053,0.0142314163259167,0.443561403701275,0.000318315900224239,0.0420910724163604,0.33012513293575,0.00159404983215262,0.000309032331271648,"BC23508_E2"
"7x15",0.00620301595349949,0.175269094099506,0.114325248927921,0.061808447690794,0.00187547560235907,0.0879104324444131,0.540125087591717,0.0119312991367135,0.000551898553077561,"BC23508_E2"
"28x15",0.000609679195959513,0.315979739943446,0.00215478522091741,0.0289153078074675,9.250783108066e-05,0.0370118233529199,0.615068580147921,0.000149782333598632,1.77941666890378e-05,"BC23508_E2"
"13x15",0.0218734535368671,0.192213046617452,0.0341321135397936,0.334134769860075,0.00322594418442175,0.0970382329457634,0.309798531012958,0.00489632511748511,0.00268758318518403,"BC23508_E2"
"15x15",0.00299406519184187,0.112537358059478,0.0470729305664405,0.458944433620837,0.00107021536826846,0.0408840247142918,0.333490217175091,0.00232994261013138,0.000676812693619611,"BC23508_E2"
"24x15",0.00504063900514185,0.295280966297569,0.0730468497714364,0.139793802425806,0.000207792941959161,0.0535163881936839,0.431475568484226,0.0014237440222743,0.000214248857902603,"BC23508_E2"
"22x16",0.000546400380372991,0.142098696645289,0.0106855516139677,0.0296043675602512,6.74118442504201e-05,0.0152832973498134,0.801461793545578,0.00021982898931939,3.2652071157881e-05,"BC23508_E2"
"11x16",0.00658136019385279,0.213980779690594,0.023051207561589,0.3431938459273,0.000434836000177832,0.090359320077146,0.318088371263464,0.0040619863651812,0.000248292920694837,"BC23508_E2"
"32x16",0.00131046511500476,0.102634834200883,0.00288135197020965,0.321103054941489,0.000287917395390324,0.0139223237421759,0.556381714859804,0.00125848437923515,0.000219853395808369,"BC23508_E2"
"10x16",0.00387858708975171,0.232997627360362,0.0477538496414019,0.257049513422132,0.000357601503059154,0.0436978377014534,0.413329035756884,0.00087518768375289,6.07598412034888e-05,"BC23508_E2"
"21x16",0.00109224527368583,0.0569229210456885,0.00797727896949691,0.243975551726722,0.000265100986219816,0.0435998435047769,0.64352104646101,0.00240314253944897,0.00024286949295102,"BC23508_E2"
"9x16",0.00600186940297662,0.324765443669339,0.0456595950769261,0.225313134525611,0.000650870870216928,0.119734986660423,0.272629772200707,0.00434196445807968,0.000902363135721376,"BC23508_E2"
"27x16",0.00324960098143924,0.256056608427262,0.050432189859733,0.0660619426484739,0.000320936402201683,0.284808684639857,0.337592785803595,0.0012923950516897,0.000184856185747557,"BC23508_E2"
"30x16",0.00395993702067531,0.389892738196,0.0260340972718782,0.0121342997723793,0.000769786679489032,0.156286590948677,0.402130290223725,0.0073853144260624,0.00140694546111398,"BC23508_E2"
"19x16",0.00321023639493284,0.0785367999813123,0.0830856629622127,0.243772390070811,0.000431695901135827,0.0487139365334233,0.54092432880531,0.00117676943637928,0.000148179914482339,"BC23508_E2"
"20x16",0.00363535320830141,0.134265561232604,0.0245244928940117,0.210968815980872,0.00026527274512436,0.0292385189306882,0.59643436905945,0.000582335748316953,8.52802006310319e-05,"BC23508_E2"
"31x16",0.00255642741695472,0.222403781291512,0.0803958453068561,0.0891646214220416,0.000349113162498494,0.110956690784813,0.489890769709837,0.00404830056922251,0.000234450336263734,"BC23508_E2"
"26x16",0.00414569478603861,0.331809555625733,0.0485494520341021,0.0823719124534246,0.000647519312450057,0.111787262232701,0.417658416998636,0.00249891358658885,0.000531272970325568,"BC23508_E2"
"28x16",0.00343411841290067,0.312002636225735,0.0193705126043436,0.0909908682391525,0.000241097776687474,0.260107342981885,0.311666238646771,0.00208280861502476,0.000104376497500476,"BC23508_E2"
"24x16",0.00103956907479377,0.23545299024538,0.0204010230598659,0.107849043696699,0.000105745713962888,0.0185852148181581,0.616055418013535,0.00045569891075983,5.52964668463893e-05,"BC23508_E2"
"25x16",0.000542463199396574,0.313531347111784,0.0190760237287843,0.0378606301196519,3.35756381029284e-05,0.122317580497559,0.506213471199706,0.000418400094197304,6.50841081791506e-06,"BC23508_E2"
"8x16",0.00363180174346525,0.277395223483945,0.0626301480842052,0.16475804196296,9.20160746646671e-05,0.0867356682639474,0.399057224525476,0.00559943157252091,0.000100444288814804,"BC23508_E2"
"17x16",0.00110688066928244,0.100040106666722,0.0259897384432797,0.539343612336845,0.00018744137473595,0.0462198864844132,0.285124511702972,0.00170707108261769,0.000280751239131927,"BC23508_E2"
"29x16",0.00571442636103817,0.292873890620872,0.0599596922512462,0.0545534465086826,0.000280884765013073,0.218698980011704,0.366733608708035,0.000979681374180668,0.000205389399228166,"BC23508_E2"
"7x16",0.0110077097393399,0.2150546503267,0.0633242237865283,0.202557316631923,0.00426499249585963,0.0806261590413655,0.409074482607771,0.0125451217165923,0.00154534365392068,"BC23508_E2"
"18x16",0.00325366519892273,0.149987075469921,0.0139592782292782,0.407991105861126,0.000146782975520838,0.0616619905366672,0.361410090539172,0.00120899205053657,0.000381019138855194,"BC23508_E2"
"23x16",0.00426303309702905,0.19496257832621,0.0202256634644048,0.0165310212085704,0.000374495065000512,0.05856485302726,0.704423786162534,0.00060445938793393,5.01102610578468e-05,"BC23508_E2"
"12x16",0.00258334557129942,0.264055110295909,0.0185510046032941,0.219369903259712,0.000118573700558619,0.13376631584632,0.360362436760757,0.00111567739773813,7.76325644126375e-05,"BC23508_E2"
"14x16",0.00399939010031123,0.228781502952161,0.0187997079054244,0.321657849225012,0.000660850554677755,0.127537939164933,0.296078233035378,0.001690786422849,0.000793740639252869,"BC23508_E2"
"16x16",0.00171798192515898,0.133619401959877,0.0531277279086464,0.358299862865375,0.000729220415120174,0.109613925696781,0.337956696669256,0.00445567316877263,0.000479509391012343,"BC23508_E2"
"13x16",0.0202324614438572,0.221795442299993,0.0593541200641992,0.365521247080963,0.00542196434371486,0.076929243469204,0.236220736338253,0.00611966168533935,0.00840512327447742,"BC23508_E2"
"15x16",0.00130377348437804,0.198252331485548,0.0158805546821857,0.280111257077756,0.000168574852075657,0.0949663453024555,0.40730244939253,0.00193225717552047,8.24565475505556e-05,"BC23508_E2"
"32x17",0.00810553570678496,0.200669243298229,0.0762324971102283,0.0493460930435876,0.00121479953334258,0.0559516421840383,0.59666128411082,0.010937264734438,0.000881640278531155,"BC23508_E2"
"11x17",0.00250343787123507,0.276684284039489,0.0203327587993074,0.165142099134876,0.000224206511710061,0.13058370514303,0.402900198498032,0.00155259790130575,7.67121010141865e-05,"BC23508_E2"
"22x17",0.00406475917306137,0.0970175562076503,0.017767563435655,0.185596670566562,0.000233049291681727,0.0112573067956482,0.683209440692673,0.000759193372256866,9.44604648116767e-05,"BC23508_E2"
"27x17",0.00394992543482314,0.277078797669728,0.0128033357081855,0.21595366619386,0.000196815243261496,0.137093975760027,0.350017519366199,0.00257507848821874,0.000330886135697324,"BC23508_E2"
"9x17",0.00200805600711685,0.190358542791871,0.0347413199651346,0.218473889891204,0.00291613358105295,0.143888455012685,0.40324995963121,0.00272071882155826,0.00164292429816709,"BC23508_E2"
"20x17",0.000324659867972355,0.0834375578341728,0.00286945241151664,0.0932905849242668,6.16378229760929e-05,0.00460733516126986,0.815329676399263,6.85570756181077e-05,1.05385029448482e-05,"BC23508_E2"
"30x17",0.00170107541248137,0.274587156734664,0.0497483893369483,0.160888587547088,0.000683000986182665,0.0512695845695001,0.458034959133621,0.0029164936439264,0.000170752635588368,"BC23508_E2"
"31x17",0.00445286733759243,0.17081084014297,0.0219034881444239,0.0538996672662287,0.000944011498664802,0.0560194567242387,0.689601897286345,0.00189993094621789,0.000467840653318688,"BC23508_E2"
"23x17",0.000714954816153259,0.148353696520707,0.00896472946239905,0.0435371693993062,9.22240358306569e-05,0.00980042450148627,0.787994446394072,0.000514321307553373,2.80335624925656e-05,"BC23508_E2"
"19x17",0.0014620486190377,0.147185479030319,0.0119067314542634,0.123685263350025,0.000117747963058522,0.0852235056259003,0.629192442179768,0.00118382767093498,4.29541066930599e-05,"BC23508_E2"
"21x17",0.00118816891382102,0.0185047539540101,0.00799421042082119,0.0422073774057925,1.96988171884349e-05,0.00492403379623837,0.925077788028683,7.43407512290069e-05,9.62791221669882e-06,"BC23508_E2"
"29x17",0.00883307815458685,0.300626528262752,0.0195201478362143,0.0441404675174104,0.00181238940781058,0.109841970622539,0.505982624168495,0.0082260679877505,0.00101672604244062,"BC23508_E2"
"14x17",0.00674489090170588,0.117426986694551,0.039897301750144,0.421809672501148,0.00320919030342967,0.0737021412200087,0.312454311074196,0.0129535707972321,0.0118019347575845,"BC23508_E2"
"28x17",0.00401879352919648,0.332857131302947,0.0070461291871993,0.0237995598492893,0.000317979176772246,0.109340592827456,0.521272706751621,0.00119188911398189,0.000155218261536292,"BC23508_E2"
"10x17",0.00403729767718049,0.293303349498324,0.0375586152080312,0.056878709116984,0.000588687805349137,0.078162196837853,0.521948365347407,0.00713060351355867,0.000392174995312179,"BC23508_E2"
"16x17",0.00168714487707346,0.168158224156079,0.124912659705331,0.370128704072392,0.00162876485457805,0.0634891783101993,0.268914045230147,0.000693527216785122,0.000387751577414955,"BC23508_E2"
"25x17",0.00126965718132301,0.222355361345762,0.0113057877318301,0.051035322344761,4.36849655698741e-05,0.0344490764327308,0.678845808644824,0.000691080645765962,4.22070743313324e-06,"BC23508_E2"
"26x17",0.0127778661061232,0.186204519569711,0.0509528785049298,0.242898098167158,0.0005826082471158,0.0344859869363166,0.470005703842565,0.00163526499233042,0.000457073633750717,"BC23508_E2"
"8x17",0.00803029445008094,0.289576782276776,0.0261912925117295,0.133893720205089,0.000465414104575468,0.0575632870722424,0.467469016340231,0.0158846642157513,0.000925528823524734,"BC23508_E2"
"24x17",0.00281901165880215,0.150166487656562,0.0194100088918872,0.074959680906607,0.000599366388339106,0.0532917306285802,0.698160983515369,0.000516790049858985,7.59403039937033e-05,"BC23508_E2"
"15x17",0.00153638561613402,0.102371269741501,0.00701441203725021,0.505923795791652,0.000351181393940045,0.0715408422789082,0.310592640959778,0.000562548798960182,0.000106923381876562,"BC23508_E2"
"18x17",0.00203631441402809,0.18502442956677,0.0444657894689924,0.158751901091787,8.96977009953441e-05,0.0575259817778881,0.549792986787463,0.0022291832288906,8.37159631857336e-05,"BC23508_E2"
"17x17",0.00146084290911776,0.0949182630984332,0.0129510188898574,0.524263404855405,0.00051995561165609,0.0442432492237514,0.319943823298174,0.00118860964778392,0.000510832465821981,"BC23508_E2"
"13x17",0.00276026124207539,0.275492728583666,0.0611343073968496,0.168698079102995,0.000330869214069948,0.175827819599088,0.309062224483233,0.00598655968462745,0.000707150693395841,"BC23508_E2"
"12x17",0.00671011582888902,0.306917158632515,0.0182680319301774,0.212831623203218,0.000884660148619689,0.0961419583265131,0.354884205217073,0.00277114139265745,0.000591105320337861,"BC23508_E2"
"7x17",0.00473872630719759,0.185448679436452,0.0460135647495484,0.236502022166383,0.000338808015044661,0.0693290114700228,0.451363598540683,0.00593765748638584,0.000327931828282007,"BC23508_E2"
"19x18",0.00302049420578409,0.112767001568764,0.056183324269047,0.141535763391222,8.01323528170274e-05,0.0327790507722758,0.652073292713779,0.00149729576581364,6.36449604975727e-05,"BC23508_E2"
"22x18",0.00203168775380683,0.0989163347187832,0.0109901208672944,0.0541108271565816,5.40586519224913e-05,0.0127724465300695,0.820185055307309,0.000925804271843866,1.36647423888726e-05,"BC23508_E2"
"11x18",0.0107058462570879,0.186256103060773,0.0596512283938145,0.21972005734976,0.00188858991338803,0.0718491925213937,0.43837715267389,0.0100983032716306,0.00145352655826195,"BC23508_E2"
"32x18",0.0014802036292759,0.168804715915795,0.00834071353438044,0.0135597888757538,0.000434388226831024,0.0411613385199426,0.764219477520438,0.00145833466161949,0.000541039115964053,"BC23508_E2"
"27x18",0.00373597957499169,0.22863741942803,0.014831324603386,0.0396397029722885,0.000252251061073066,0.036016122956201,0.6722533604544,0.00447880717166615,0.000155031777963809,"BC23508_E2"
"21x18",0.00736017911948181,0.142295430675917,0.00713060524955855,0.0130256406144449,0.000397381864854075,0.0865560198572691,0.742151557052119,0.000956113559928385,0.000127072006427797,"BC23508_E2"
"8x18",0.0100314249105902,0.245200665376765,0.0399534338970743,0.272435963289999,0.00103169088928623,0.0365226508263926,0.386800501066583,0.00696488867002655,0.0010587810732836,"BC23508_E2"
"31x18",0.00260539790926975,0.261586388350901,0.0292901495987104,0.00836214811999255,0.000414090374768732,0.0942956882387735,0.600603129158107,0.0027786441269163,6.43641225614044e-05,"BC23508_E2"
"6x18",0.0195997481738034,0.206349451607795,0.0713522177640986,0.408047519437493,0.00677254619652371,0.0541092754863416,0.214128638380351,0.00980738290645071,0.0098332200471431,"BC23508_E2"
"25x18",0.00185716914429775,0.169094935402152,0.0168207554749059,0.302352135070867,6.72697362036046e-05,0.03403204128047,0.475491156743103,0.000252011858963097,3.25252890367943e-05,"BC23508_E2"
"29x18",0.00385846990325026,0.240664403437295,0.0249482655614987,0.0144503686241073,0.000324394298475801,0.128128694159607,0.584004304294357,0.00321043049127247,0.000410669230137062,"BC23508_E2"
"30x18",0.00239861398667043,0.301722109246895,0.0147145000711666,0.0704683008376163,0.000122820639149001,0.0588790857921618,0.550335361793692,0.00128232094954032,7.68866831080535e-05,"BC23508_E2"
"16x18",0.00774587525307624,0.251951219717248,0.0302921174676904,0.0658639646779935,0.000509088517198289,0.0723889078416617,0.569424313788009,0.00156788433057484,0.000256628406547731,"BC23508_E2"
"26x18",0.00419798477419343,0.243104813460068,0.0217867465218449,0.0511618134114009,0.000754681643162899,0.0710223563916834,0.604891156610581,0.00259022853350109,0.00049021865356432,"BC23508_E2"
"28x18",0.00809463411571824,0.289788401249619,0.0312238356554353,0.0409455353997723,0.000821192629263889,0.110064088949772,0.507653181534143,0.0101665183080905,0.00124261215818574,"BC23508_E2"
"7x18",0.0129075622779408,0.156067119467585,0.198962968798439,0.18299621015324,0.011940946799545,0.0317016339973143,0.382383171836829,0.0179084069143147,0.00513197975479236,"BC23508_E2"
"17x18",0.0038290275768924,0.219432232671291,0.0434072775938304,0.267978931951271,0.000172392179797116,0.0668082330826341,0.397466008759276,0.000852331997269886,5.35641877384771e-05,"BC23508_E2"
"24x18",0.000498030815676839,0.164775739140657,0.0126554870183578,0.0463946682169444,5.31719576625985e-05,0.0131866318882181,0.762295384997773,0.000121496496925828,1.93894677843527e-05,"BC23508_E2"
"14x18",0.0057111907308171,0.271280211976132,0.033039060677387,0.137944274306838,0.00302986426937695,0.131215978096981,0.413308068507246,0.00368166481228679,0.000789686622934979,"BC23508_E2"
"15x18",0.00228358776581026,0.160594974868676,0.0328125109972391,0.231500845747987,0.000511149732524804,0.12254713389982,0.448375947037509,0.00100849742939355,0.000365352521039588,"BC23508_E2"
"10x18",0.00655038289505508,0.137478799625362,0.0607921653134709,0.250701442422771,0.00478616067351544,0.138206215631479,0.391353461138755,0.00459544548200531,0.00553592681758634,"BC23508_E2"
"23x18",0.00119778432349683,0.256410992246698,0.00345843223856675,0.0846356071355831,9.88614205356217e-05,0.0489608855293212,0.604341939842428,0.000774465088083969,0.000121032175286557,"BC23508_E2"
"20x18",0.00149587228540238,0.149720762099558,0.0468644205504218,0.0732498208202472,4.25287924372923e-05,0.00970528808417781,0.718702974163863,0.000207169145827731,1.1164058064485e-05,"BC23508_E2"
"12x18",0.0275892404965429,0.233846675661732,0.0560912615957292,0.170809498540413,0.00189635100023916,0.149421448662015,0.347826113338992,0.0117648405579285,0.000754570146408844,"BC23508_E2"
"9x18",0.00558703197333435,0.166188668132987,0.0899602172258084,0.397576075610942,0.000121883325049977,0.018463474651918,0.319008395141057,0.00296738596745493,0.000126867971448455,"BC23508_E2"
"13x18",0.010299387707391,0.172870011343748,0.067285209648363,0.339195845765413,0.00143663446183659,0.0799998205952916,0.322733673009916,0.00524943053593156,0.000929986932108611,"BC23508_E2"
"24x19",0.000364786193467852,0.120326702881639,0.00742751591894865,0.112738105409121,7.64389445027148e-06,0.0172486474450334,0.741669324978128,0.000214825667123137,2.44761208878594e-06,"BC23508_E2"
"14x19",0.00502905229458937,0.205403838219034,0.0584951535834282,0.214962560444212,0.000256508035590707,0.0889979865247798,0.425097255436414,0.00153782501837011,0.000219820443581227,"BC23508_E2"
"11x19",0.00958784189931565,0.216558099643596,0.0282169710050443,0.299967814997155,0.00343996591412255,0.10274541864349,0.327262250968422,0.00766313384118156,0.00455850308767291,"BC23508_E2"
"22x19",0.00334689046945446,0.16554671171464,0.00760743978420873,0.0253328878394063,0.000508584306837048,0.00939269448205114,0.787502278291609,0.000592349399540424,0.000170163712253328,"BC23508_E2"
"32x19",0.000987368928464826,0.110857290034658,0.0048369304143251,0.0024171386994212,0.000415583273108243,0.00677867398297827,0.873065374652363,0.000519094068911095,0.000122545945769747,"BC23508_E2"
"9x19",0.0153513965108787,0.231811288301486,0.00473203870708278,0.173219889982722,0.00315378684725926,0.0776917587960805,0.486593026713756,0.00494163278217241,0.00250518135856261,"BC23508_E2"
"31x19",0.00315870767209254,0.220958520568697,0.0278889497576578,0.103212799054782,0.000710194137656646,0.035228247944611,0.600936101411863,0.00730732189795276,0.000599157554686534,"BC23508_E2"
"10x19",0.0037334308219506,0.170712114226782,0.0111387227797433,0.360958566095239,0.000310840643739142,0.114579288086258,0.337336255633845,0.00109940472261545,0.000131376989828257,"BC23508_E2"
"19x19",0.00378561376130562,0.167575181870058,0.0170411248325622,0.0287291450857164,0.000272021290699619,0.086685775570111,0.694172647743804,0.00154892392630997,0.000189565919433803,"BC23508_E2"
"21x19",0.00352376949271241,0.1186951517603,0.0216497505634864,0.181222287016145,0.000138555505962594,0.0313688907301142,0.642368189003161,0.000960477907734771,7.29280203828736e-05,"BC23508_E2"
"20x19",0.0020080993234797,0.161979176542295,0.0802272023731885,0.184241774836095,0.000133001427794466,0.0268584792976784,0.543343349009784,0.00113070529233112,7.82118973541256e-05,"BC23508_E2"
"18x19",0.00245568849246223,0.163155073551896,0.0450490229810991,0.0416139004887041,0.000463047498585258,0.0892270611486009,0.655265988090901,0.00263375722983585,0.000136460517915325,"BC23508_E2"
"29x19",0.00276194117669012,0.190742726949374,0.0174160973092356,0.0723676764403136,0.000639409978231654,0.0243426945632858,0.682016418126689,0.00921108611647717,0.000501949339702846,"BC23508_E2"
"30x19",0.00176721254385631,0.195506133287604,0.00878074560997695,0.064567778755464,0.000481018917199633,0.0689744913092389,0.658926491787325,0.000737205202698185,0.000258922586637126,"BC23508_E2"
"27x19",0.00145005319563522,0.178783043882933,0.0130812389744214,0.0520995617703819,0.000138918263542919,0.0330468065103284,0.71958998577273,0.00171457449678224,9.58171332444332e-05,"BC23508_E2"
"28x19",0.00681185497984561,0.213617811454194,0.0325257885468536,0.267540943465705,0.000610152898595685,0.0378913372691783,0.437209235964297,0.00325445399792435,0.000538421423406716,"BC23508_E2"
"17x19",0.0031393099077744,0.0959247695005694,0.0454942199769065,0.286790321156285,1.0526011986185e-05,0.0672175973832393,0.501326609821752,9.20820195856388e-05,4.56422190067008e-06,"BC23508_E2"
"25x19",0.00353526463260688,0.144652236367816,0.00172468221827354,0.0138522225071556,0.0014478541109837,0.0724513439511402,0.760791744239405,0.00118440990076606,0.000360242071853214,"BC23508_E2"
"8x19",0.00337694789366854,0.198914614630147,0.0228404244848364,0.288221608976834,0.0031260226812198,0.080084333675514,0.393904898440289,0.00794284345542424,0.00158830576206702,"BC23508_E2"
"26x19",0.00156926520782349,0.149102321730962,0.00549453815339027,0.0969278363545048,0.000400378929103088,0.0228134636014557,0.722097736228045,0.00149340264754418,0.00010105714717064,"BC23508_E2"
"16x19",0.00120510047282359,0.119196964918425,0.0186103245924921,0.276930530093225,9.86302292542764e-05,0.0346245880243139,0.548622106569115,0.000637245955941876,7.45091444089127e-05,"BC23508_E2"
"6x19",0.00625481209232204,0.224846695489851,0.04674182185233,0.185919889247258,0.00489791218632315,0.117438908662781,0.400424529905325,0.0039319138461456,0.00954351671766406,"BC23508_E2"
"7x19",0.00775094757922117,0.18700821161646,0.0929724800305877,0.241358485643211,0.00289256492908443,0.0858103228184812,0.37137161253036,0.00800704388146617,0.0028283309711288,"BC23508_E2"
"13x19",0.00586195217279372,0.224224243827931,0.0240879727694439,0.179374352636793,0.000879003834731995,0.0574976913902445,0.502098444760502,0.00534959574149225,0.000626742866067035,"BC23508_E2"
"23x19",0.00205928947088726,0.207600720445814,0.0162963222784124,0.0543032377533196,0.000235230283531355,0.0235195330172892,0.695037325234342,0.00086291169443093,8.54298219734231e-05,"BC23508_E2"
"15x19",0.00457459587579111,0.136529956308531,0.0112392940109431,0.248733388577028,0.000150320464241295,0.0438754619324808,0.553390229943856,0.00145265126797649,5.41016191530258e-05,"BC23508_E2"
"12x19",0.00823294525617945,0.209193276620028,0.018650683750419,0.199405088579929,0.0008229030313188,0.0690003338608859,0.491743628308282,0.00186329977224113,0.00108784082071674,"BC23508_E2"
"22x20",0.00203455605988717,0.191321534207365,0.00672211683699476,0.23208390502366,0.000185113846175263,0.0130602270113029,0.552586150407953,0.00185406053222061,0.000152336074440837,"BC23508_E2"
"31x20",0.00295601026386134,0.144960399046639,0.00706484661512089,0.050119192898045,0.000451919603795923,0.0259078735402532,0.767625577507295,0.000640881865309549,0.000273298659680115,"BC23508_E2"
"19x20",0.00386944172868278,0.217649354439918,0.0151872158465588,0.0675893170635014,0.000314580250563907,0.124310153362176,0.569923774383856,0.00103479239914321,0.000121370525600184,"BC23508_E2"
"27x20",0.00276158541933884,0.160058084736393,0.00764687421879309,0.0164283343197566,0.000560007935219337,0.0174284650636636,0.792901869536464,0.00200946810544131,0.000205310664929619,"BC23508_E2"
"20x20",0.0033081365464606,0.0940713428109247,0.0174065746462915,0.204554324832624,0.000126167265303227,0.046114967025907,0.633039339296206,0.00128068738591328,9.84601903696154e-05,"BC23508_E2"
"29x20",0.00112012134693745,0.11576155194835,0.00749165677819085,0.0721018387712962,0.000213342103943258,0.0280888642899216,0.773902618782979,0.00126713392222716,5.28720561545673e-05,"BC23508_E2"
"32x20",0.00421653533242716,0.200751746499702,0.0155461928796934,0.0285946734503093,0.00130419746431064,0.044181284768786,0.694111512488806,0.0100374546033946,0.00125640251257171,"BC23508_E2"
"30x20",0.00258982548006065,0.106020683720831,0.00761427520886452,0.172043837903556,0.000295411132403677,0.0194861326977752,0.688850031301708,0.00294971067655495,0.000150091878245891,"BC23508_E2"
"21x20",0.00128022435845891,0.183331201258405,0.0373515277961992,0.0556534293001148,6.9288884153015e-05,0.0593933721315434,0.662654529945345,0.000244860612116761,2.15657136645083e-05,"BC23508_E2"
"25x20",0.00188218869124613,0.194510265117264,0.0022134591979656,0.109492828156432,0.000213711821336614,0.0340135628258181,0.656331916892794,0.00122756558034975,0.000114501716793766,"BC23508_E2"
"6x20",0.00747500666891396,0.208331819555188,0.0864896427972055,0.124260497961791,0.000524386761159323,0.149189211551492,0.419601492963536,0.00373498108474528,0.000392960655969225,"BC23508_E2"
"26x20",0.000778448276373771,0.0565252173804235,0.00143912507808115,0.0620324778825988,5.52303275283482e-05,0.0121451536826443,0.866684207818213,0.000332293627945061,7.84592619190731e-06,"BC23508_E2"
"18x20",0.00293891509926632,0.155880411929816,0.046415403355849,0.0853688077047401,0.00014193130186156,0.0651228673135518,0.642995964352556,0.000990859903071666,0.000144839039288074,"BC23508_E2"
"10x20",0.00987427289804796,0.295396198147287,0.091264005492907,0.190387727373954,0.000787579808178684,0.0603403598655256,0.347203609011837,0.00409701646103152,0.000649230941232388,"BC23508_E2"
"8x20",0.0104551489028133,0.276572307847945,0.0685894132935779,0.21319534908889,0.00222200824230049,0.0911154924381491,0.329497786451371,0.00644041896567622,0.00191207476927739,"BC23508_E2"
"13x20",0.00509312048532736,0.232030287808417,0.0301241850254195,0.138295742875088,0.00104732166416091,0.0868783608015729,0.503694194062532,0.00231271980230781,0.000524067475173996,"BC23508_E2"
"24x20",0.00121046728504184,0.0881117359452153,0.0129104563282959,0.0955740088406802,0.000190749486776407,0.0281558887977628,0.773187398068803,0.000582257227063076,7.70380203618907e-05,"BC23508_E2"
"7x20",0.0117025424470452,0.17305017179162,0.0285749368071813,0.3321528611953,0.00276766050340291,0.0661866794506744,0.373899539098099,0.00871790645468901,0.00294770225198811,"BC23508_E2"
"17x20",0.00285285592734673,0.211738045735432,0.0158681420601739,0.142201107431478,0.00046735094916523,0.0601227547744301,0.56534800942269,0.00119103821148232,0.000210695487800837,"BC23508_E2"
"28x20",0.00205005677764137,0.0625231921430048,0.00818289940674907,0.0359722159792474,0.00018827821970202,0.0563128839730204,0.832593455328147,0.00208645698467391,9.05611878137514e-05,"BC23508_E2"
"14x20",0.0140132909547986,0.210364060716779,0.0562224672931394,0.216525259123007,0.00190583273762608,0.0561011847508339,0.437800100262028,0.00461754962431989,0.00245025453746721,"BC23508_E2"
"12x20",0.00413544457997203,0.177738441933212,0.0522205858122631,0.128666595082333,0.000467904155393555,0.0876068483669236,0.545907912662891,0.00265687547039442,0.000599391936617452,"BC23508_E2"
"23x20",0.00202627910730732,0.168575276669456,0.00330032950828086,0.0895964388698114,0.000266712117637086,0.012967566210617,0.721769748450927,0.00139311874068315,0.00010453032528079,"BC23508_E2"
"16x20",0.00894731907770375,0.202981629788291,0.00793326753234716,0.192925808583829,0.000116272808257374,0.0831902465506043,0.502567415889228,0.00129096207752086,4.70776922189221e-05,"BC23508_E2"
"9x20",0.00578678122659702,0.204207944877654,0.0389653433133912,0.268268965917837,0.000535305479160666,0.0603591590604561,0.41666148805905,0.00469853502050277,0.000516477045351497,"BC23508_E2"
"15x20",0.0030420335209875,0.149581727813771,0.0330321449882463,0.285369972029985,0.000609206749869872,0.0508043194071867,0.474727407455532,0.00233106367495956,0.000502124359461616,"BC23508_E2"
"11x20",0.0056581940752919,0.269360904044982,0.0304621731235108,0.199038043479953,0.000893747464712435,0.123086739890662,0.36285986861161,0.00829697935760798,0.000343349951670351,"BC23508_E2"
"11x21",0.00710750880903613,0.224210989191501,0.0646986376121834,0.119669182607712,0.000254785711714594,0.0882396218583481,0.494539044680252,0.00117140797249532,0.00010882155675714,"BC23508_E2"
"22x21",0.000403752446230109,0.155380259732801,0.00142772736174772,0.00771042990397475,1.8565771683674e-05,0.0320588456792275,0.80259471580418,0.000395646643451085,1.00566567037224e-05,"BC23508_E2"
