"","X","Endothelial","CAFs","PVL","B.cells","T.cells","Myeloid","Normal.Epithelial","Plasmablasts","Cancer.Epithelial","sid","X1","invasive.cancer","stroma","lymphocyte","others"
"11","BC23377_C1_20x9",0.0375804108666076,0.232147149494591,0.061433128073997,0.449304501148682,0.0602437526910443,0.00789644755691289,0.0395144134488639,0.0223377772959186,0.0895424194233826,"BC23377_C1","20x9",0.0895424194233826,0.331160688435196,0.531886031135645,0.0474108610057768
"12","BC23377_C1_27x9",0.102479143761191,0.0566598505676549,0.0801568259957549,0.126085232665903,0.115919368211472,0.0279759779278868,0.123629307052087,0.0100919936691119,0.357002300148939,"BC23377_C1","27x9",0.357002300148939,0.239295820324601,0.252096594546487,0.151605284979974
"13","BC23377_C1_23x9",0.160136300208966,0.131450624174079,0.276135604151341,0.273278511728243,0.0269513639742253,0.00190839645199672,0.021275091599083,0.00767651463304718,0.101187593079018,"BC23377_C1","23x9",0.101187593079018,0.567722528534386,0.307906390335516,0.0231834880510797
"14","BC23377_C1_25x9",0.0429551319379367,0.0398127358813616,0.187848955465543,0.298416872975535,0.142820709811287,0.0104966003580024,0.0384845806503663,0.00935207288416991,0.229812340035798,"BC23377_C1","25x9",0.229812340035798,0.270616823284841,0.450589655670992,0.0489811810083687
"15","BC23377_C1_18x9",0.138814781814606,0.0826276896906915,0.0801030254330726,0.0351962073520937,0.0557724603596938,0.0410292889795618,0.110109032527276,0.0466836236083441,0.409663890234661,"BC23377_C1","18x9",0.409663890234661,0.30154549693837,0.137652291320132,0.151138321506838
"16","BC23377_C1_19x9",0.0377923146439476,0.208430436331383,0.1681766884888,0.140584815545744,0.135613111854656,0.0551402014772348,0.0337591782822902,0.0414555583432011,0.179047695032743,"BC23377_C1","19x9",0.179047695032743,0.414399439464131,0.317653485743601,0.088899379759525
"17","BC23377_C1_24x9",0.113249605059313,0.205406689019801,0.188176750471054,0.0684972654212365,0.0801601443461067,0.0666264583077811,0.0392385107419576,0.0409603973039039,0.197684179328847,"BC23377_C1","24x9",0.197684179328847,0.506833044550168,0.189617807071247,0.105864969049739
"18","BC23377_C1_22x10",0.0566728196905269,0.232707210650973,0.175559943804548,0.239067082831135,0.0441723955035959,0.020881597655193,0.0438721741158822,0.0558669878092187,0.131199787938927,"BC23377_C1","22x10",0.131199787938927,0.464939974146048,0.33910646614395,0.0647537717710752
"19","BC23377_C1_21x10",0.0458336027337692,0.226925477012167,0.0909757450363293,0.412936491179622,0.0439501959557381,0.0266099851380188,0.0450629070093599,0.0353069701647869,0.0723986257702089,"BC23377_C1","21x10",0.0723986257702089,0.363734824782265,0.492193657300147,0.0716728921473787
"20","BC23377_C1_15x10",0.0619486418442279,0.23175505133152,0.0865328564288979,0.137838172048612,0.113098603498557,0.010375222510143,0.0917560303813893,0.00405371312503399,0.26264170883162,"BC23377_C1","15x10",0.26264170883162,0.380236549604646,0.254990488672203,0.102131252891532
"21","BC23377_C1_25x10",0.113802314969192,0.174441734489061,0.159445851693789,0.220717987802033,0.066834541065269,0.0101533485821928,0.06236690977043,0.0592189079477136,0.133018403680318,"BC23377_C1","25x10",0.133018403680318,0.447689901152042,0.346771436815016,0.0725202583526228
"22","BC23377_C1_13x10",0.0537665633997243,0.11338997403705,0.107286462061627,0.231412260069065,0.190436231319598,0.00320759043518741,0.107279143337909,0.000735388473324986,0.192486386866515,"BC23377_C1","13x10",0.192486386866515,0.274442999498401,0.422583879861988,0.110486733773096
"23","BC23377_C1_19x10",0.0166825818473029,0.350458618717084,0.0488893899542457,0.356334918434935,0.0439981730188208,0.0357489396777419,0.0463713708256916,0.00522916782559084,0.0962868396985874,"BC23377_C1","19x10",0.0962868396985874,0.416030590518633,0.405562259279347,0.0821203105034335
