"","X","Endothelial","CAFs","PVL","B.cells","T.cells","Myeloid","Normal.Epithelial","Plasmablasts","Cancer.Epithelial","sid","X1","invasive.cancer","stroma","lymphocyte","others"
"52","BC23803_E1_32x16",0.0793071904989378,0.117229296759985,0.0904536608289206,0.18471436346119,0.0682523837083839,0.148605208786707,0.132718291167482,0.0164558362296451,0.162263768558748,"BC23803_E1","32x16",0.162263768558748,0.286990148087843,0.269422583399219,0.281323499954189
"53","BC23803_E1_25x16",0.0504901778380537,0.121419373881937,0.0522134449741699,0.16590736932913,0.0656637023661786,0.242960144347224,0.113001081976175,0.0133861978068383,0.174958507480293,"BC23803_E1","25x16",0.174958507480293,0.224122996694161,0.244957269502147,0.355961226323399
"54","BC23803_E1_16x16",0.0304412076452672,0.165570583400482,0.0440477896517239,0.00902991968299636,0.0217904415968876,0.340903117647892,0.172236452011452,0.00516037330025162,0.210820115063049,"BC23803_E1","16x16",0.210820115063049,0.240059580697473,0.0359807345801356,0.513139569659344
"55","BC23803_E1_18x16",0.11837571011518,0.181592598642391,0.0450218890479422,0.102412876382631,0.0297851010242744,0.241268870507616,0.117154998271991,0.0506397228337185,0.113748233174256,"BC23803_E1","18x16",0.113748233174256,0.344990197805513,0.182837700240624,0.358423868779607
"56","BC23803_E1_19x16",0.0520737944149516,0.0775379390927128,0.100521009560724,0.222528735597503,0.0881327899450546,0.133783239197215,0.0865155603486095,0.0683040822560606,0.170602849587168,"BC23803_E1","19x16",0.170602849587168,0.230132743068388,0.378965607798618,0.220298799545824
"57","BC23803_E1_21x16",0.107843573952888,0.149416735501074,0.0569956659021873,0.0503503954727528,0.0319380975502228,0.236636614782069,0.200896469992298,0.00955231305316046,0.156370133793347,"BC23803_E1","21x16",0.156370133793347,0.314255975356149,0.0918408060761361,0.437533084774367
"58","BC23803_E1_23x16",0.0758156188124171,0.128508287171656,0.0905194370347954,0.0318384424817891,0.03784255316129,0.192725978670368,0.164917914256818,0.0613464836814843,0.216485284729381,"BC23803_E1","23x16",0.216485284729381,0.294843343018868,0.131027479324563,0.357643892927186
"59","BC23803_E1_28x16",0.0755500563239465,0.100737681791179,0.0727940854179769,0.139188447260019,0.0561574604278621,0.166541263253936,0.177211836771718,0.0263073930168429,0.18551177573652,"BC23803_E1","28x16",0.18551177573652,0.249081823533102,0.221653300704724,0.343753100025654
"60","BC23803_E1_26x16",0.056810982602717,0.0929628703701474,0.0398921738538251,0.28408202591443,0.0711288809025868,0.175428606976911,0.126371770366137,0.00882185868204543,0.1445008303312,"BC23803_E1","26x16",0.1445008303312,0.189666026826689,0.364032765499062,0.301800377343048
"61","BC23803_E1_14x16",0.0495574155555752,0.179802727576892,0.040567314856337,0.236590380477808,0.027588754047847,0.173714251832146,0.111973711420972,0.0145235032841251,0.165681940948297,"BC23803_E1","14x16",0.165681940948297,0.269927457988804,0.27870263780978,0.285687963253118
"62","BC23803_E1_15x16",0.0492138305336071,0.113864012699235,0.071709034753948,0.319916072232441,0.084480035183084,0.128616956637183,0.0986371553318045,0.0235364041102977,0.110026498518399,"BC23803_E1","15x16",0.110026498518399,0.23478687798679,0.427932511525823,0.227254111968988
"63","BC23803_E1_17x16",0.0723620957741814,0.102684246282603,0.0313891801852046,0.114233393948559,0.022961623938441,0.294671566234959,0.101000816756231,0.0303048595566504,0.230392217323171,"BC23803_E1","17x16",0.230392217323171,0.206435522241989,0.16749987744365,0.39567238299119
"64","BC23803_E1_14x17",0.0772946028112326,0.179559295997763,0.0168385913067365,0.0801293761040756,0.0220236748175903,0.355161369173735,0.0734325845213837,0.00650022765048272,0.189060277617,"BC23803_E1","14x17",0.189060277617,0.273692490115732,0.108653278572149,0.428593953695119
"65","BC23803_E1_23x17",0.0669584786548147,0.179267856355551,0.0695036536476147,0.143499401038661,0.0475364516146038,0.240141733037792,0.0818974952315153,0.0374292758442125,0.133765654575235,"BC23803_E1","23x17",0.133765654575235,0.31572998865798,0.228465128497477,0.322039228269307
"66","BC23803_E1_27x17",0.0557051035589934,0.146067653309813,0.0719027125915834,0.213901927445519,0.0771216697163923,0.0940912031170327,0.14481217609903,0.00564456145924346,0.190752992702393,"BC23803_E1","27x17",0.190752992702393,0.27367546946039,0.296668158621155,0.238903379216063
"67","BC23803_E1_15x17",0.0874940175507116,0.124976194654744,0.0473258191131481,0.0855172880079688,0.0194568442921288,0.0946923617009539,0.24721857947961,0.0664615517710701,0.226857343429666,"BC23803_E1","15x17",0.226857343429666,0.259796031318604,0.171435684071168,0.341910941180564
"68","BC23803_E1_24x17",0.0214377497707618,0.18600650119921,0.0564038272986619,0.0974270505207845,0.0450326609779534,0.2218243325105,0.182866134176717,0.0258767515726601,0.163124991972751,"BC23803_E1","24x17",0.163124991972751,0.263848078268634,0.168336463071398,0.404690466687217
"69","BC23803_E1_31x17",0.059177517083308,0.097185640728611,0.0550285154296648,0.344306620842455,0.0679231942409613,0.0842061578322244,0.147477451684842,0.0326300109391948,0.112064891218739,"BC23803_E1","31x17",0.112064891218739,0.211391673241584,0.444859826022611,0.231683609517066
"70","BC23803_E1_32x17",0.0438571032759815,0.155234840930587,0.0714899882900306,0.16605413269313,0.0411342763650045,0.133297104130345,0.154844368251176,0.0656885773265379,0.168399608737208,"BC23803_E1","32x17",0.168399608737208,0.270581932496599,0.272876986384672,0.288141472381521
"71","BC23803_E1_28x17",0.083348102048847,0.11772879564795,0.083889126799706,0.0974108599376605,0.0540783513502625,0.158486344560548,0.198069414453448,0.0106277889038468,0.196361216297732,"BC23803_E1","28x17",0.196361216297732,0.284966024496503,0.16211700019177,0.356555759013996
"72","BC23803_E1_19x17",0.0949664669308629,0.125708531243206,0.0593834639360674,0.24559340942366,0.0440411609575072,0.155715286197537,0.162828914637569,0.0255941343761822,0.0861686322974086,"BC23803_E1","19x17",0.0861686322974086,0.280058462110136,0.315228704757349,0.318544200835106
"73","BC23803_E1_22x17",0.122270191258825,0.197087325861415,0.0869292060897761,0.046131925946182,0.0397881899604273,0.130966123217771,0.151755341089013,0.00496376027513446,0.220107936301456,"BC23803_E1","22x17",0.220107936301456,0.406286723210016,0.0908838761817438,0.282721464306784
"74","BC23803_E1_29x17",0.129528972952162,0.0954210881672327,0.0458203394042277,0.175502494260532,0.0305859597542847,0.195362698843923,0.0925560714977544,0.0126679109922714,0.222554464127612,"BC23803_E1","29x17",0.222554464127612,0.270770400523622,0.218756365007088,0.287918770341677
"75","BC23803_E1_30x17",0.0707581786082617,0.0986022038669984,0.0490145868584824,0.154506232303393,0.0548671021256868,0.168339693846165,0.146109202561346,0.0365181576093541,0.221284642220312,"BC23803_E1","30x17",0.221284642220312,0.218374969333743,0.245891492038434,0.314448896407511
"76","BC23803_E1_16x17",0.0512052447720446,0.142642591630971,0.0926809477746142,0.0989147817037004,0.0603384311455213,0.183215371222011,0.237249118883023,0.0405013584691197,0.0932521543989942,"BC23803_E1","16x17",0.0932521543989942,0.28652878417763,0.199754571318341,0.420464490105034
"77","BC23803_E1_18x17",0.0956550833492565,0.218849378520571,0.0377171952933666,0.0618934377496383,0.0643609003335611,0.32184118713786,0.077978953714513,0.0233089966381767,0.0983948672630573,"BC23803_E1","18x17",0.0983948672630573,0.352221657163194,0.149563334721376,0.399820140852373
"78","BC23803_E1_26x17",0.0453200535760439,0.173441092447754,0.0485994809244482,0.145026354822166,0.059477012963442,0.184642436520758,0.135105043144826,0.0221938917901008,0.186194633810461,"BC23803_E1","26x17",0.186194633810461,0.267360626948246,0.226697259575709,0.319747479665584
"79","BC23803_E1_17x17",0.0339760569811427,0.0595762647759982,0.0269211831480008,0.400373067248822,0.073060441462528,0.1529290778619,0.122046228841645,0.00318456443935112,0.127933115240613,"BC23803_E1","17x17",0.127933115240613,0.120473504905142,0.476618073150701,0.274975306703545
"80","BC23803_E1_25x17",0.0391193671840348,0.113770605064905,0.0200210853439949,0.0287131054430241,0.00573353261481439,0.207475106486197,0.105495115358966,0.28779711469058,0.191874967813484,"BC23803_E1","25x17",0.191874967813484,0.172911057592935,0.322243752748418,0.312970221845163
"81","BC23803_E1_20x17",0.0568108780926963,0.115954949946035,0.0907587993742154,0.0721667549856568,0.0451406016218418,0.251656624541417,0.220804225386789,0.0291173635039916,0.117589802547357,"BC23803_E1","20x17",0.117589802547357,0.263524627412947,0.14642472011149,0.472460849928206
"82","BC23803_E1_21x17",0.0536695309626025,0.116898759421935,0.0664572633710049,0.101190453166441,0.0517146526838385,0.256300359987727,0.204753562299368,0.0707436301425562,0.0782717879645274,"BC23803_E1","21x17",0.0782717879645274,0.237025553755542,0.223648735992836,0.461053922287095
"83","BC23803_E1_27x18",0.0942163461506162,0.122752234162538,0.0969477579904667,0.0849388597875934,0.0618754435467278,0.20295745472262,0.138859283999207,0.0405027490400486,0.156949870600182,"BC23803_E1","27x18",0.156949870600182,0.313916338303621,0.18731705237437,0.341816738721827
"84","BC23803_E1_20x18",0.0775834981453009,0.174471919694441,0.0613059480518747,0.122496008173909,0.0376395790185782,0.15939365255445,0.180558342394039,0.0405035530142104,0.146047498953197,"BC23803_E1","20x18",0.146047498953197,0.313361365891617,0.200639140206698,0.339951994948489
"85","BC23803_E1_22x18",0.0798092857916764,0.0884572508347318,0.0858495405842232,0.0633401809123569,0.0681792808431255,0.0826777302406031,0.195311349408938,0.0406587839815833,0.295716597402762,"BC23803_E1","22x18",0.295716597402762,0.254116077210631,0.172178245737066,0.277989079649541
"86","BC23803_E1_28x18",0.0462983890480121,0.129926110665907,0.0781395139556632,0.110273875727076,0.0397243651128079,0.158599906060653,0.195628152413731,0.0892724063512682,0.152137280664881,"BC23803_E1","28x18",0.152137280664881,0.254364013669582,0.239270647191152,0.354228058474384
"87","BC23803_E1_31x18",0.0699968808744751,0.144651355102427,0.0826231181453304,0.084050608368879,0.0186468600448485,0.196351451332212,0.210030600497307,0.0497867173610776,0.143862408273444,"BC23803_E1","31x18",0.143862408273444,0.297271354122232,0.152484185774805,0.406382051829519
"88","BC23803_E1_29x18",0.0501739878880958,0.17188447533342,0.0645041702710287,0.0821025150086881,0.0269951578550045,0.216210079692012,0.20824927839143,0.00753667162732592,0.172343663932995,"BC23803_E1","29x18",0.172343663932995,0.286562633492545,0.116634344491019,0.424459358083442
"89","BC23803_E1_26x18",0.0535204428810942,0.144357238194754,0.072862734003373,0.165640088415455,0.019526449197654,0.213023868506704,0.102524554616941,0.026772655331011,0.201771968853014,"BC23803_E1","26x18",0.201771968853014,0.270740415079221,0.21193919294412,0.315548423123645
"90","BC23803_E1_30x18",0.111175064229997,0.112405924031424,0.0562210585699772,0.153581127732566,0.0246450236687322,0.220034563109634,0.150377413872466,0.0329156176278866,0.138644207157316,"BC23803_E1","30x18",0.138644207157316,0.279802046831398,0.211141769029185,0.3704119769821
"91","BC23803_E1_25x18",0.0830184049033797,0.159234617340692,0.0751139893969807,0.0568766585983768,0.0605482965040485,0.173901113789737,0.132571995917217,0.0663960523123825,0.192338871237186,"BC23803_E1","25x18",0.192338871237186,0.317367011641052,0.183821007414808,0.306473109706954
"92","BC23803_E1_21x18",0.0445536083271176,0.212493137627578,0.0658567229089609,0.0112470836727832,0.004664564342892,0.274659148317201,0.159612005727034,0.00678981775224115,0.220123911324193,"BC23803_E1","21x18",0.220123911324193,0.322903468863657,0.0227014657679164,0.434271154044235
"93","BC23803_E1_16x18",0.0479798775526468,0.134233244462044,0.0345226868714587,0.0830486550266253,0.0518683025316188,0.166071965428572,0.178396129843446,0.0378749372695864,0.266004201014001,"BC23803_E1","16x18",0.266004201014001,0.21673580888615,0.17279189482783,0.344468095272018
"94","BC23803_E1_23x18",0.10105192150322,0.181364329633815,0.0896784715256232,0.0668590179822238,0.0474887199268444,0.141878310308334,0.139932007482599,0.0115599477691806,0.220187273868159,"BC23803_E1","23x18",0.220187273868159,0.372094722662658,0.125907685678249,0.281810317790933
"95","BC23803_E1_32x18",0.0660859258349914,0.132314620462221,0.0720952809700451,0.258312137555688,0.0618473488693641,0.112278801895652,0.130973926174462,0.0426838784300663,0.123408079807511,"BC23803_E1","32x18",0.123408079807511,0.270495827267258,0.362843364855118,0.243252728070114
"96","BC23803_E1_15x18",0.0667750714810355,0.0975975935160823,0.0572056883913291,0.185878217199546,0.0957445449787625,0.116698595868572,0.154003399668184,0.0151151572735944,0.210981731622895,"BC23803_E1","15x18",0.210981731622895,0.221578353388447,0.296737919451903,0.270701995536756
"97","BC23803_E1_24x18",0.0721182937821658,0.169629301592119,0.0389165989786604,0.109363165691603,0.034738200560052,0.208268522201134,0.136738035387857,0.0547162688530031,0.175511612953405,"BC23803_E1","24x18",0.175511612953405,0.280664194352945,0.198817635104658,0.345006557588991
"98","BC23803_E1_17x18",0.0756978498393834,0.0652515882282608,0.0189184938997508,0.172117060675639,0.0925518695530992,0.18495221015264,0.16999750998527,0.0276359626255334,0.192877455040424,"BC23803_E1","17x18",0.192877455040424,0.159867931967395,0.292304892854272,0.35494972013791
"99","BC23803_E1_19x18",0.108284464768558,0.107106882366873,0.0422488329704372,0.261933632376023,0.0493194894275667,0.175202742447042,0.15307125709277,0.0155502024682579,0.0872824960824726,"BC23803_E1","19x18",0.0872824960824726,0.257640180105868,0.326803324271848,0.328273999539812
"100","BC23803_E1_14x18",0.0803665720882234,0.0814605025058471,0.0749109828124999,0.170124058328126,0.104969484178407,0.1437506524607,0.145223389271976,0.0326478075837635,0.166546550770457,"BC23803_E1","14x18",0.166546550770457,0.23673805740657,0.307741350090297,0.288974041732676
