"","X","Endothelial","CAFs","PVL","Plasmablasts","T.cells","Myeloid","Cancer.Epithelial","Normal.Epithelial","B.cells","sid","X1","invasive.cancer","stroma","lymphocyte","others"
"100","BC23272_D2_17x12",0.00646167748256855,0.123227336597771,0.126425927371651,0.414389764597223,0.0119515970401387,0.0300729690868576,0.240424231591721,0.0291777469076815,0.0178687493243886,"BC23272_D2","17x12",0.240424231591721,0.256114941451991,0.44421011096175,0.0592507159945391
"101","BC23272_D2_23x12",0.0179290680691407,0.135044739166001,0.0464139892691096,0.389068354566157,0.0537278672304806,0.0731408609003203,0.162942052175565,0.0334632980396868,0.0882697705835392,"BC23272_D2","23x12",0.162942052175565,0.199387796504251,0.531065992380177,0.106604158940007
"102","BC23272_D2_3x12",0.00327089837976495,0.202366799175091,0.0491099713014221,0.147828459984227,0.0045489526535962,0.111413850083159,0.31749621973747,0.153559666805947,0.010405181879323,"BC23272_D2","3x12",0.31749621973747,0.254747668856278,0.162782594517146,0.264973516889106
"103","BC23272_D2_5x12",0.00631454189657008,0.130827617956687,0.0174606080998484,0.450057792918747,0.016504742939574,0.0867467085059834,0.168118160495672,0.0960745971549196,0.0278952300319988,"BC23272_D2","5x12",0.168118160495672,0.154602767953105,0.49445776589032,0.182821305660903
"104","BC23272_D2_4x12",0.00520712540221307,0.249240942125433,0.00998027476284153,0.0473859479453347,0.00490107267704617,0.089683604632756,0.566419449122207,0.0207190071458265,0.00646257618634209,"BC23272_D2","4x12",0.566419449122207,0.264428342290488,0.058749596808723,0.110402611778583
"105","BC23272_D2_6x12",0.00376833122638129,0.13039569775818,0.0669791248821136,0.467727322687829,0.00272576429739265,0.0404701277918809,0.267206183427161,0.0147397180882463,0.00598772984081512,"BC23272_D2","6x12",0.267206183427161,0.201143153866675,0.476440816826037,0.0552098458801272
"106","BC23272_D2_9x12",0.00504493337190493,0.0988599248712587,0.257571132265247,0.0909337537793032,0.00297712310859528,0.0260476558304943,0.494524192195962,0.014074259601256,0.00996702497597856,"BC23272_D2","9x12",0.494524192195962,0.361475990508411,0.103877901863877,0.0401219154317503
"107","BC23272_D2_20x13",0.0118999041347326,0.11935117559539,0.0340385198921961,0.239013132010895,0.0197433209595939,0.159571318825812,0.376013076947986,0.0245358372988803,0.0158337143345134,"BC23272_D2","20x13",0.376013076947986,0.165289599622319,0.274590167305002,0.184107156124692
"108","BC23272_D2_11x13",0.00170174379331673,0.161560923235314,0.131909274097012,0.353620397246854,0.00635480745228551,0.0102248378256219,0.302454863318041,0.0211952732749403,0.0109778797566144,"BC23272_D2","11x13",0.302454863318041,0.295171941125643,0.370953084455754,0.0314201111005622
"109","BC23272_D2_21x13",0.00286472856292011,0.206435043245948,0.0177306333305428,0.290583993722772,0.0599609961768044,0.072135621490415,0.215145678115816,0.0414436678960509,0.0936996374587302,"BC23272_D2","21x13",0.215145678115816,0.227030405139411,0.444244627358307,0.113579289386466
"110","BC23272_D2_22x13",0.019299106919644,0.142781988527673,0.0219545639303975,0.330730272107117,0.0202613332768636,0.0442182572864976,0.242050057872905,0.126789678901322,0.0519147411775798,"BC23272_D2","22x13",0.242050057872905,0.184035659377714,0.40290634656156,0.17100793618782
"111","BC23272_D2_26x13",0.00856818553521783,0.0921087193033657,0.0911346167825746,0.27199778045455,0.00777127774544996,0.0471934560195296,0.226872805924765,0.247390672419348,0.00696248581519939,"BC23272_D2","26x13",0.226872805924765,0.191811521621158,0.286731544015199,0.294584128438878
"112","BC23272_D2_15x13",0.00101045794672072,0.0505707627798321,0.0176608115498731,0.619971442418013,0.00276485665129351,0.0297723749023218,0.230570933764617,0.0434196887914469,0.00425867119588165,"BC23272_D2","15x13",0.230570933764617,0.0692420322764259,0.626994970265188,0.0731920636937687
"113","BC23272_D2_10x13",0.0026975915951847,0.0599046744227558,0.0435941595294209,0.280528877771495,0.00750435345968678,0.00604866776939761,0.534077258674876,0.0523314309429595,0.013312985834224,"BC23272_D2","10x13",0.534077258674876,0.106196425547361,0.301346217065406,0.0583800987123571
"114","BC23272_D2_9x13",0.001850133354984,0.0770604348306844,0.035559716075103,0.0498418785981368,0.000278462536825091,0.0931062307301748,0.736521386326233,0.00541946986336914,0.00036228768448929,"BC23272_D2","9x13",0.736521386326233,0.114470284260771,0.0504826288194512,0.0985257005935439
"115","BC23272_D2_25x13",0.00937044215458106,0.0735999866804592,0.210961377378003,0.184193284742822,0.00275606492791437,0.0628768489607025,0.218921187408002,0.23258247882351,0.00473832892400509,"BC23272_D2","25x13",0.218921187408002,0.293931806213043,0.191687678594741,0.295459327784212
"116","BC23272_D2_23x13",0.0157318970643844,0.132172725672632,0.0213343638866762,0.433475019044922,0.0273208692493417,0.043614180644433,0.199563623103286,0.0250292933126726,0.101758028021652,"BC23272_D2","23x13",0.199563623103286,0.169238986623693,0.562553916315916,0.0686434739571056
"117","BC23272_D2_24x13",0.0179466147360027,0.181226980870635,0.017637960210745,0.339493685585326,0.0154240028161649,0.079622369630606,0.204637696408777,0.0722444428045125,0.0717662469372315,"BC23272_D2","24x13",0.204637696408777,0.216811555817383,0.426683935338722,0.151866812435119
"118","BC23272_D2_5x13",0.00755622970279089,0.167374788300128,0.045059396010086,0.400404498754846,0.00661418559659944,0.0444406644778354,0.224251040960283,0.0701398212817567,0.034159374915676,"BC23272_D2","5x13",0.224251040960283,0.219990414013005,0.441178059267121,0.114580485759592
"119","BC23272_D2_18x13",0.0206169976482469,0.198980636006433,0.0174107164231302,0.385737744322022,0.0100748547394873,0.0712041303115989,0.239133732901092,0.0195109380371073,0.0373302496108816,"BC23272_D2","18x13",0.239133732901092,0.23700835007781,0.433142848672391,0.0907150683487062
"120","BC23272_D2_19x13",0.00354191049992367,0.10105228346058,0.147997103471135,0.343615185309476,0.0150342011437238,0.0556531036752842,0.242724239223437,0.0389706921604047,0.0514112810560358,"BC23272_D2","19x13",0.242724239223437,0.252591297431639,0.410060667509236,0.0946237958356889
"121","BC23272_D2_13x13",0.00276407658412614,0.091293725733329,0.0572688355106655,0.542091554624419,0.0284662342048548,0.0110473901184374,0.14383649647951,0.0305519599127326,0.0926797268319251,"BC23272_D2","13x13",0.14383649647951,0.151326637828121,0.663237515661199,0.04159935003117
"122","BC23272_D2_14x13",0.00239279178553834,0.0607810309027131,0.140902697395622,0.322474155356045,0.0125475051928965,0.0390411281659836,0.359868250953298,0.0325179433377124,0.0294744969101918,"BC23272_D2","14x13",0.359868250953298,0.204076520083873,0.364496157459133,0.071559071503696
"123","BC23272_D2_16x13",0.0236030844878981,0.124613803542142,0.143177921724248,0.343226211646562,0.0101653740763677,0.0514506043996317,0.236770517541433,0.0339575442769441,0.0330349383047734,"BC23272_D2","16x13",0.236770517541433,0.291394809754288,0.386426524027703,0.0854081486765758
"124","BC23272_D2_6x13",0.00155434396956507,0.107100867583156,0.0137936601101807,0.595729283163762,0.00902436177019585,0.0388255726135917,0.153529146081544,0.0310312523047296,0.0494115124032747,"BC23272_D2","6x13",0.153529146081544,0.122448871662902,0.654165157337232,0.0698568249183213
"125","BC23272_D2_8x13",0.00154463270000455,0.146558193822773,0.0768524183708641,0.0985580556987606,0.00317118612121646,0.0731318948595594,0.586244070633259,0.0112203484985844,0.00271919929497828,"BC23272_D2","8x13",0.586244070633259,0.224955244893642,0.104448441114955,0.0843522433581438
"126","BC23272_D2_7x13",0.0159015000717651,0.166528942662034,0.165424820698122,0.325487969204779,0.0231299961572957,0.0728380481684211,0.173978042454252,0.0377843904178987,0.0189262901654318,"BC23272_D2","7x13",0.173978042454252,0.347855263431921,0.367544255527507,0.11062243858632
"127","BC23272_D2_17x13",0.00430066438062062,0.151325206230004,0.0382709795317326,0.440235124448353,0.007112224460912,0.0521645489393298,0.189927257486958,0.0705033826052296,0.0461606119168597,"BC23272_D2","17x13",0.189927257486958,0.193896850142357,0.493507960826125,0.122667931544559
"128","BC23272_D2_4x13",0.00828968204079843,0.271655254606094,0.0936393007043327,0.197871236823582,0.0125759615243212,0.0894616374420802,0.267837923253518,0.0437297463495996,0.0149392572556746,"BC23272_D2","4x13",0.267837923253518,0.373584237351225,0.225386455603578,0.13319138379168
"129","BC23272_D2_12x13",0.00612332362440978,0.175032693070275,0.203320929626043,0.307195414280766,0.00209051481404017,0.0110907736993307,0.235917472813627,0.0429285436621591,0.0163003344093497,"BC23272_D2","12x13",0.235917472813627,0.384476946320728,0.325586263504156,0.0540193173614898
"130","BC23272_D2_3x13",0.0041340084234996,0.0664758526519811,0.0311710900825097,0.172051364947742,0.029352412918565,0.133670149482334,0.324693568683433,0.0474915593230717,0.190959993486864,"BC23272_D2","3x13",0.324693568683433,0.10178095115799,0.392363771353171,0.181161708805406
"131","BC23272_D2_2x13",0.00628583078110921,0.155862956614182,0.0519022370469473,0.357922068854109,0.0185302348202854,0.0678974383452779,0.167525729072684,0.110364909650114,0.0637085948152908,"BC23272_D2","2x13",0.167525729072684,0.214051024442239,0.440160898489685,0.178262347995392
"132","BC23272_D2_2x14",0.00238497658166725,0.214970476662018,0.0158635300809912,0.0964428676001285,0.00677628753689879,0.0206928455096365,0.501744304591967,0.110718934510121,0.0304057769265725,"BC23272_D2","2x14",0.501744304591967,0.233218983324676,0.1336249320636,0.131411780019758
"133","BC23272_D2_22x14",0.0183226016937002,0.145048116652141,0.00521867701133302,0.281970303134319,0.0160921414602898,0.00399054415823811,0.396934173809481,0.114712014008362,0.0177114280721351,"BC23272_D2","22x14",0.396934173809481,0.168589395357174,0.315773872666744,0.1187025581666
"134","BC23272_D2_19x14",0.00216058758294541,0.168321063716429,0.0280738147394379,0.47740737252197,0.0202910913327089,0.0436614736179811,0.186567528033939,0.0250579740985234,0.0484590943560655,"BC23272_D2","19x14",0.186567528033939,0.198555466038812,0.546157558210744,0.0687194477165045
"135","BC23272_D2_26x14",0.0124529023510402,0.205949539652291,0.113436978445946,0.162883719520262,0.0117240501131967,0.177028854839577,0.196895876834649,0.102804163484958,0.0168239147580794,"BC23272_D2","26x14",0.196895876834649,0.331839420449277,0.191431684391538,0.279833018324535
"136","BC23272_D2_6x14",0.00979327533675746,0.099995094003453,0.038369048104562,0.212230489826801,0.0318392649572085,0.0300874316525397,0.452857838538631,0.0599977589220602,0.0648297986579871,"BC23272_D2","6x14",0.452857838538631,0.148157417444772,0.308899553441997,0.0900851905745999
"137","BC23272_D2_10x14",0.0015448142534116,0.0382451674332977,0.00850820302674684,0.0754566179947914,0.000443103197917263,0.0350633367091024,0.825331811204456,0.0149954076822213,0.000411538498055078,"BC23272_D2","10x14",0.825331811204456,0.0482981847134561,0.0763112596907637,0.0500587443913237
"138","BC23272_D2_18x14",0.00224073710017683,0.128978847830193,0.0199525782022307,0.180167989862954,0.0211278707268416,0.0949101012647724,0.479414050369772,0.0547616525492334,0.0184461720938259,"BC23272_D2","18x14",0.479414050369772,0.151172163132601,0.219742032683621,0.149671753814006
"139","BC23272_D2_11x14",0.00212770863082083,0.126812697937862,0.0372920524810667,0.358470523443764,0.00419237524991225,0.0688436403196298,0.347140265619046,0.0307059117016885,0.0244148246162091,"BC23272_D2","11x14",0.347140265619046,0.16623245904975,0.387077723309885,0.0995495520213183
"140","BC23272_D2_9x14",0.00107187240071021,0.144169286573875,0.001029297745828,0.356565916154535,0.00542311301034714,0.0109218791504652,0.453938248372071,0.0170568057775147,0.00982358081465335,"BC23272_D2","9x14",0.453938248372071,0.146270456720413,0.371812609979535,0.0279786849279799
"141","BC23272_D2_13x14",0.000941895313651068,0.162507740996487,0.0992131613418334,0.427407102343311,0.000867359199246045,0.0132745267442978,0.24147211532401,0.0486998810798602,0.00561621765730443,"BC23272_D2","13x14",0.24147211532401,0.262662797651971,0.433890679199861,0.061974407824158
"142","BC23272_D2_25x14",0.0379528712965821,0.0483103312149273,0.0233713162720532,0.451240303547892,0.00306683970773053,0.0295619231446578,0.355205534668761,0.0450615162185688,0.00622936392882706,"BC23272_D2","25x14",0.355205534668761,0.109634518783563,0.46053650718445,0.0746234393632266
"143","BC23272_D2_24x14",0.0095267973015609,0.0810282145996654,0.0833013762645082,0.395043097457806,0.0235425273880747,0.0193844576594901,0.30469655359997,0.0577017139966513,0.0257752617322724,"BC23272_D2","24x14",0.30469655359997,0.173856388165735,0.444360886578153,0.0770861716561414
"144","BC23272_D2_20x14",0.00713990344786271,0.101652957297326,0.00712426311548018,0.299661237499122,0.0715339781175718,0.0349841203808602,0.250851367112747,0.0978271514303344,0.129225021598695,"BC23272_D2","20x14",0.250851367112747,0.115917123860669,0.500420237215389,0.132811271811195
"145","BC23272_D2_3x14",0.0067978710109579,0.132530506892511,0.0323274607430187,0.55384365613636,0.00687886654729996,0.0502339194593673,0.15942207495468,0.0433934983260034,0.0145721459298025,"BC23272_D2","3x14",0.15942207495468,0.171655838646488,0.575294668613462,0.0936274177853707
"146","BC23272_D2_5x14",0.000589092343125488,0.0490260877658143,0.00312628309119862,0.112659025689433,0.00139037615593204,0.0598969812349483,0.725999952689028,0.0415477070560054,0.00576449397451467,"BC23272_D2","5x14",0.725999952689028,0.0527414632001384,0.11981389581988,0.101444688290954
"147","BC23272_D2_8x14",0.00365907091916816,0.101364193852913,0.0172620724730314,0.114052950875177,0.00285068427583513,0.0654386668254663,0.67847725295545,0.0140044166080673,0.00289069121489172,"BC23272_D2","8x14",0.67847725295545,0.122285337245113,0.119794326365904,0.0794430834335336
"148","BC23272_D2_12x14",0.000802163716103449,0.125450956363003,0.175542971083303,0.169809140911429,0.011726192257675,0.0150261478554169,0.359534087750396,0.0941744349589627,0.0479339051037103,"BC23272_D2","12x14",0.359534087750396,0.301796091162409,0.229469238272814,0.10920058281438
"149","BC23272_D2_16x14",0.00326418738356324,0.105598217233786,0.0231510898609338,0.430034319555668,0.026688012478297,0.0430748810825236,0.252595186023869,0.0441108346633105,0.0714832717180487,"BC23272_D2","16x14",0.252595186023869,0.132013494478283,0.528205603752014,0.0871857157458341
"150","BC23272_D2_7x14",0.000942830273148678,0.115875907595714,0.203823936186208,0.421795242553052,0.00187773060059429,0.0223955497409513,0.210188626796013,0.0170764761927655,0.00602370006155351,"BC23272_D2","7x14",0.210188626796013,0.320642674055071,0.4296966732152,0.0394720259337168
"151","BC23272_D2_17x14",0.00442887224522661,0.243777594105397,0.0451722382592774,0.146254630292942,0.00199311445020813,0.071656449107939,0.456051320806561,0.0270255678071934,0.00364021292525496,"BC23272_D2","17x14",0.456051320806561,0.293378704609901,0.151887957668405,0.0986820169151324
"152","BC23272_D2_21x14",0.00164854728968097,0.04485614917274,0.0070820499316272,0.412851115446419,0.0108552140562877,0.0332881089278747,0.447956555430147,0.0257546127721613,0.0157076469730613,"BC23272_D2","21x14",0.447956555430147,0.0535867463940482,0.439413976475768,0.059042721700036
"153","BC23272_D2_14x14",0.00216333163504732,0.153720854467095,0.0317871703857153,0.258873881240155,0.000374021473658513,0.112805144575742,0.420637434817825,0.0174752202865465,0.00216294111821424,"BC23272_D2","14x14",0.420637434817825,0.187671356487858,0.261410843832028,0.130280364862289
"154","BC23272_D2_4x14",0.00936632226799402,0.225060875065298,0.0675648444797231,0.296343539927781,0.0346298086381433,0.0346059527339549,0.201326318619671,0.0882261928549863,0.0428761454124487,"BC23272_D2","4x14",0.201326318619671,0.301992041813015,0.373849493978373,0.122832145588941
"155","BC23272_D2_23x14",0.0119007489724253,0.121148737363955,0.0250003181540949,0.202750122506793,0.0396122878107622,0.0971815802801571,0.35958971730408,0.0977739671266104,0.0450425204811218,"BC23272_D2","23x14",0.35958971730408,0.158049804490475,0.287404930798677,0.194955547406768
"156","BC23272_D2_15x14",0.00362311384480239,0.199482941195593,0.0304122534485533,0.143144871757362,0.00545913334401715,0.1477954281924,0.440844282422542,0.0196958364740073,0.00954213932072314,"BC23272_D2","15x14",0.440844282422542,0.233518308488949,0.158146144422102,0.167491264666407
"157","BC23272_D2_22x15",0.0360218514296662,0.11796919257686,0.0157789856558264,0.166852071665936,0.0850954344866788,0.0633900584251014,0.341475151200434,0.0479123796032335,0.125504874956264,"BC23272_D2","22x15",0.341475151200434,0.169770029662353,0.377452381108879,0.111302438028335
"158","BC23272_D2_11x15",0.00252196853911168,0.166549059660823,0.167639613688548,0.308953882333449,0.0045877325788565,0.0353292193406313,0.272844757191161,0.0250619173798834,0.0165118492875374,"BC23272_D2","11x15",0.272844757191161,0.336710641888483,0.330053464199843,0.0603911367205147
"159","BC23272_D2_26x15",0.00769257045244367,0.0977023550249382,0.0692863609130358,0.43201571781287,0.0140664468695789,0.0877183168514275,0.229816189684529,0.0374495152832561,0.0242525271079212,"BC23272_D2","26x15",0.229816189684529,0.174681286390418,0.47033469179037,0.125167832134684
"160","BC23272_D2_20x15",0.0132824677248453,0.127846949403753,0.0356604764827185,0.207936236064023,0.0176364439615589,0.0173987900019881,0.479214774589202,0.069227567796029,0.0317962939758819,"BC23272_D2","20x15",0.479214774589202,0.176789893611317,0.257368974001464,0.0866263577980171
"161","BC23272_D2_9x15",0.00264217284756545,0.0341416611871541,0.0098997447916852,0.0463285658097681,0.000572500227411578,0.0149195711075353,0.847161338443234,0.0432390803043083,0.0010953652813375,"BC23272_D2","9x15",0.847161338443234,0.0466835788264048,0.0479964313185172,0.0581586514118436
"162","BC23272_D2_21x15",0.0137946412853006,0.130254343007034,0.0297869124686834,0.182214625412194,0.0365095218160287,0.0500881617657837,0.396292307934401,0.06755999285927,0.0934994934513052,"BC23272_D2","21x15",0.396292307934401,0.173835896761018,0.312223640679528,0.117648154625054
"163","BC23272_D2_23x15",0.0055891636681412,0.0742181197369644,0.0127322464024717,0.259852779727357,0.0126792430136028,0.0533029000972935,0.510857926215848,0.044733704744309,0.0260339163940132,"BC23272_D2","23x15",0.510857926215848,0.0925395298075773,0.298565939134973,0.0980366048416025
"164","BC23272_D2_10x15",0.00400480242838552,0.0267292635885597,0.00767484251616728,0.643985648642002,0.00171942856480997,0.00708941619576327,0.290701421978262,0.0162946909880253,0.00180048509802478,"BC23272_D2","10x15",0.290701421978262,0.0384089085331125,0.647505562304837,0.0233841071837886
"165","BC23272_D2_19x15",0.00445468680678688,0.146569420007604,0.0182748486349333,0.396449458489022,0.0225468477165425,0.0454886430120013,0.278731664013032,0.032392765468941,0.0550916658511367,"BC23272_D2","19x15",0.278731664013032,0.169298955449324,0.474087972056701,0.0778814084809423
"166","BC23272_D2_24x15",0.00355921009323317,0.107763744203921,0.00424635753465766,0.463201461484919,0.0140305390297492,0.0187509305678794,0.279550290384561,0.0641667623716482,0.0447307043294311,"BC23272_D2","24x15",0.279550290384561,0.115569311831812,0.521962704844099,0.0829176929395276
"167","BC23272_D2_8x15",0.00680983009112652,0.249688331634998,0.0662374700284505,0.252449169095641,0.00791746271498389,0.0167463411870389,0.346970541886386,0.0387507389607202,0.0144301144006548,"BC23272_D2","8x15",0.346970541886386,0.322735631754575,0.27479674621128,0.0554970801477591
"168","BC23272_D2_16x15",0.00238719707629,0.117457606577452,0.04199072002865,0.190005187380038,0.00840432239414459,0.124106566670145,0.468781121518868,0.0276892619218662,0.0191780164325466,"BC23272_D2","16x15",0.468781121518868,0.161835523682392,0.217587526206729,0.151795828592011
"169","BC23272_D2_7x15",0.00171218637565125,0.104511420421169,0.015953480478645,0.494993065636607,0.00287328403314337,0.023887430443921,0.303171681459485,0.0503947930945933,0.00250265805678539,"BC23272_D2","7x15",0.303171681459485,0.122177087275465,0.500369007726536,0.0742822235385143
"170","BC23272_D2_15x15",0.00173969758947768,0.0838464581301803,0.00645748298973647,0.234986133429619,0.00629767687773405,0.0264241010089561,0.57729877901325,0.0541490900553981,0.00880058090564764,"BC23272_D2","15x15",0.57729877901325,0.0920436387093944,0.250084391213001,0.0805731910643542
"171","BC23272_D2_18x15",0.00381069672202472,0.122598935410865,0.115004558990425,0.201159880141507,0.00441881002649567,0.0262387903918185,0.479245172449315,0.0197312610746362,0.0277918947929134,"BC23272_D2","18x15",0.479245172449315,0.241414191123315,0.233370584960916,0.0459700514664547
"172","BC23272_D2_6x15",0.000199330789204912,0.0682130144255512,0.0210407273216719,0.681067116002701,0.00123910483662791,0.00410212090943401,0.143959450318709,0.0766765504554207,0.00350258494067916,"BC23272_D2","6x15",0.143959450318709,0.089453072536428,0.685808805780008,0.0807786713648547
"173","BC23272_D2_5x15",0.00324203116095645,0.205216627849575,0.048429045911666,0.208612594677443,0.00225554455813657,0.0269539671166419,0.443981005065956,0.0518234974065096,0.00948568625311589,"BC23272_D2","5x15",0.443981005065956,0.256887704922197,0.220353825488695,0.0787774645231515
"174","BC23272_D2_13x15",0.00358444440808219,0.0681220054593937,0.00322054054260097,0.510285558601287,0.00073788459723334,0.0395204710665569,0.365410061375794,0.00679203841098637,0.00232699553806553,"BC23272_D2","13x15",0.365410061375794,0.0749269904100769,0.513350438736586,0.0463125094775433
"175","BC23272_D2_25x15",0.0210366611950665,0.276166910149806,0.0920637780852026,0.131419481224051,0.0204596402618439,0.0469434079230746,0.329118864552675,0.0333311811936135,0.0494600754146666,"BC23272_D2","25x15",0.329118864552675,0.389267349430075,0.201339196900562,0.0802745891166881
"176","BC23272_D2_17x15",0.00954631074670543,0.13677207503468,0.0388823693225829,0.329813352184783,0.00907004610432547,0.0160678738172573,0.424540599580655,0.0212346382563589,0.0140727349526513,"BC23272_D2","17x15",0.424540599580655,0.185200755103968,0.35295613324176,0.0373025120736162
"177","BC23272_D2_2x15",0.00869916934389043,0.0863744153056216,0.0112479651719265,0.322106779692835,0.0692716244854194,0.0244192417303808,0.268690086069936,0.0364307723411125,0.172759945858878,"BC23272_D2","2x15",0.268690086069936,0.106321549821439,0.564138350037132,0.0608500140714933
"178","BC23272_D2_12x15",0.0009195370056596,0.163000961189344,0.0187203847326212,0.24266984990669,0.00145491988248864,0.0793342502713776,0.45761016678739,0.0351594230907366,0.00113050713369236,"BC23272_D2","12x15",0.45761016678739,0.182640882927625,0.245255276922871,0.114493673362114
"179","BC23272_D2_14x15",0.00269548478375756,0.112629779056368,0.0870937991124586,0.228504883883003,0.0021851456345902,0.0197475502335046,0.526050875145808,0.0186011187069415,0.00249136344356836,"BC23272_D2","14x15",0.526050875145808,0.202419062952584,0.233181392961162,0.0383486689404461
"180","BC23272_D2_4x15",0.00778704781360307,0.162021111493443,0.0447786220558996,0.29113742589309,0.0238395491246037,0.0231774277304391,0.263382728724871,0.066053256655788,0.117822830508262,"BC23272_D2","4x15",0.263382728724871,0.214586781362946,0.432799805525956,0.0892306843862271
"181","BC23272_D2_3x15",0.00970915223675333,0.111462668360092,0.102466283385375,0.374286738466317,0.00176810817866299,0.0611105318010938,0.292321340974348,0.0451245174712539,0.00175065912610396,"BC23272_D2","3x15",0.292321340974348,0.22363810398222,0.377805505771084,0.106235049272348
"182","BC23272_D2_20x16",0.00670619410369023,0.108060424602118,0.0120556270163118,0.451835658602217,0.0335017004227042,0.00726659140574055,0.277390991980068,0.0573201968015952,0.045862615065556,"BC23272_D2","20x16",0.277390991980068,0.12682224572212,0.531199974090477,0.0645867882073358
"183","BC23272_D2_11x16",0.00760943612981337,0.232538106958946,0.061886594690822,0.232088571249788,0.00234860020273987,0.122016009490774,0.293232625583209,0.0443218725544178,0.00395818313948974,"BC23272_D2","11x16",0.293232625583209,0.302034137779581,0.238395354592018,0.166337882045192
"184","BC23272_D2_19x16",0.000377878421356084,0.202896147217066,0.0948166886932772,0.226086484747207,0.00537181920478188,0.0766077817352352,0.276764004283722,0.102224656254881,0.0148545394424746,"BC23272_D2","19x16",0.276764004283722,0.298090714331699,0.246312843394463,0.178832437990116
"185","BC23272_D2_22x16",0.0014102462160186,0.022655483930387,0.00718925199132944,0.426258504975135,0.0111925708029927,0.00325265329759904,0.426050443461505,0.0703085284090112,0.0316823169160218,"BC23272_D2","22x16",0.426050443461505,0.031254982137735,0.46913339269415,0.0735611817066102
"186","BC23272_D2_26x16",0.0238153631801761,0.0754371979818377,0.0570641675401029,0.372613686446092,0.0416888038975135,0.0542939933197056,0.172848458106265,0.0631280658447756,0.139110263683531,"BC23272_D2","26x16",0.172848458106265,0.156316728702117,0.553412754027137,0.117422059164481
"187","BC23272_D2_24x16",0.0186207393723591,0.115598477035335,0.0280635416269937,0.433217023246284,0.0243697518211705,0.0622634130748609,0.202372887104818,0.0438166565143517,0.0716775102038271,"BC23272_D2","24x16",0.202372887104818,0.162282758034688,0.529264285271282,0.106080069589213
"188","BC23272_D2_7x16",0.000668179275551689,0.1061323979203,0.256282976527103,0.312497677406769,0.00651379145133476,0.0215041240544335,0.258369131649735,0.0308261195015814,0.00720560221319206,"BC23272_D2","7x16",0.258369131649735,0.363083553722955,0.326217071071296,0.0523302435560149
"189","BC23272_D2_21x16",0.00916637069645768,0.155351427474781,0.00924910046346365,0.249636659264481,0.0312037322497033,0.0422535541362808,0.387061753326984,0.0572151487469677,0.0588622536408817,"BC23272_D2","21x16",0.387061753326984,0.173766898634702,0.339702645155066,0.0994687028832485
"190","BC23272_D2_13x16",0.00179357985722928,0.17142085785437,0.0115727707880201,0.135820714048582,0.0075764427681069,0.0777218819008906,0.521498506471434,0.0505520279347599,0.0220432183766069,"BC23272_D2","13x16",0.521498506471434,0.184787208499619,0.165440375193296,0.128273909835651
"191","BC23272_D2_8x16",0.00260873990083935,0.258196417454894,0.145652698127089,0.0924376054540543,0.0017609640856239,0.0937759353625556,0.333857110439639,0.070368092579115,0.00134243659618991,"BC23272_D2","8x16",0.333857110439639,0.406457855482822,0.0955410061358681,0.164144027941671
"192","BC23272_D2_9x16",0.00170285124606256,0.18750461267588,0.0134475384339572,0.21324311085845,0.0146859341408882,0.0979923706690095,0.397963899018024,0.0454367753831559,0.0280229075745726,"BC23272_D2","9x16",0.397963899018024,0.2026550023559,0.255951952573911,0.143429146052165
"193","BC23272_D2_18x16",0.00573574493797329,0.0683302206377713,0.0662614954081158,0.378714733871096,0.0252956092985315,0.0089699216876544,0.381416263042649,0.0374287917418511,0.0278472193743569,"BC23272_D2","18x16",0.381416263042649,0.14032746098386,0.431857562543984,0.0463987134295055
"194","BC23272_D2_25x16",0.0221033112915217,0.0655247880413403,0.12661909593722,0.117758328923395,0.131814953865163,0.0344441765773309,0.205340010177534,0.0769255687878389,0.219469766398656,"BC23272_D2","25x16",0.205340010177534,0.214247195270082,0.469043049187214,0.11136974536517
"195","BC23272_D2_10x16",0.00146680325037831,0.0278847065674632,0.00168869917902089,0.00964009572946506,0.000678144051340486,0.01649191757061,0.877015808085492,0.0639275929116431,0.00120623265458711,"BC23272_D2","10x16",0.877015808085492,0.0310402089968624,0.0115244724353927,0.0804195104822531
"196","BC23272_D2_16x16",0.00742168345832724,0.165959184589623,0.00544213816686228,0.0676910026996374,0.0672518707244429,0.0988548424639055,0.508386676539485,0.031498721104732,0.0474938802529849,"BC23272_D2","16x16",0.508386676539485,0.178823006214813,0.182436753677065,0.130353563568638
"197","BC23272_D2_14x16",0.00307836130693412,0.0916449163373484,0.00814146074473065,0.414653469592835,0.00679203061436461,0.0513190741697016,0.376201503526761,0.026342045201868,0.0218271385054563,"BC23272_D2","14x16",0.376201503526761,0.102864738389013,0.443272638712656,0.0776611193715696
"198","BC23272_D2_23x16",0.00130168098019614,0.0412859337715561,0.00539659183228054,0.750930200108415,0.00396919277485728,0.00289952045714019,0.172578133351356,0.010527380213388,0.0111113665108112,"BC23272_D2","23x16",0.172578133351356,0.0479842065840328,0.766010759394083,0.0134269006705282
"199","BC23272_D2_12x16",0.00460649459137175,0.0802195552278654,0.0197167195264941,0.344788154144315,0.0126955700477173,0.0373454950360156,0.360473464000394,0.07807368778822,0.0620808596376068,"BC23272_D2","12x16",0.360473464000394,0.104542769345731,0.419564583829639,0.115419182824236
